timestamp,Close,Open,High,Low,Vol
2010-09-07,"5,407.82","5,428.50","5,430.00","5,380.00",0
2010-09-08,"5,429.74","5,381.80","5,445.80","5,360.00",0
2010-09-09,"5,494.16","5,415.00","5,504.80","5,409.80",0
2010-09-10,"5,501.64","5,472.50","5,511.80","5,472.50",0
2010-09-13,"5,565.53","5,554.90","5,573.00","5,529.80",0
2010-09-14,"5,567.41","5,568.50","5,584.00","5,541.30",0
2010-09-15,"5,557.07","5,572.50","5,579.30","5,534.80",0
2010-09-16,"5,540.14","5,552.30","5,565.50","5,533.00",0
2010-09-17,"5,508.45","5,588.80","5,618.30","5,497.30",0
2010-09-20,"5,602.54","5,539.50","5,607.50","5,535.30",0
2010-09-21,"5,576.19","5,593.30","5,637.50","5,572.80",0
2010-09-22,"5,562.02","5,597.00","5,599.50","5,515.50",0
2010-09-23,"5,547.08","5,584.50","5,591.00","5,470.00",0
2010-09-24,"5,598.48","5,526.30","5,612.80","5,517.00",0
2010-09-27,"5,573.42","5,603.80","5,615.50","5,569.00",0
2010-09-28,"5,578.44","5,563.30","5,583.80","5,504.80",0
2010-09-29,"5,569.27","5,606.00","5,625.80","5,542.50",0
2010-09-30,"5,548.62","5,551.80","5,653.50","5,537.50",0
2010-10-01,"5,592.90","5,582.50","5,617.50","5,559.80",0
2010-10-04,"5,555.97","5,607.30","5,607.30","5,549.00",0
2010-10-05,"5,635.76","5,564.50","5,647.30","5,548.50",0
2010-10-06,"5,681.39","5,659.20","5,694.30","5,653.50",0
2010-10-07,"5,662.13","5,687.60","5,708.50","5,648.80",0
2010-10-08,"5,657.61","5,653.50","5,663.80","5,604.50",0
2010-10-11,"5,672.40","5,670.70","5,685.80","5,654.80",0
2010-10-12,"5,661.59","5,643.50","5,677.80","5,595.80",0
2010-10-13,"5,747.35","5,691.60","5,761.30","5,686.30",0
2010-10-14,"5,727.21","5,767.80","5,770.80","5,711.30",0
2010-10-15,"5,703.37","5,750.70","5,750.70","5,663.50",0
2010-10-18,"5,742.52","5,681.60","5,750.50","5,668.50",0
2010-10-19,"5,703.89","5,738.50","5,762.50","5,687.50",0
2010-10-20,"5,728.93","5,684.40","5,730.50","5,678.50",0
2010-10-21,"5,757.86","5,709.50","5,787.50","5,696.80",0
2010-10-22,"5,741.37","5,747.80","5,756.00","5,721.80",0
2010-10-25,"5,751.98","5,780.10","5,791.80","5,750.30",0
2010-10-26,"5,707.30","5,735.80","5,746.30","5,674.80",0
2010-10-27,"5,646.02","5,674.80","5,690.50","5,629.30",0
2010-10-28,"5,677.89","5,684.80","5,713.00","5,653.30",0
2010-10-29,"5,675.16","5,662.30","5,700.00","5,645.80",0
2010-11-01,"5,694.62","5,711.70","5,734.80","5,665.80",0
2010-11-02,"5,757.43","5,688.90","5,773.30","5,685.00",0
2010-11-03,"5,748.97","5,762.20","5,773.30","5,728.30",0
2010-11-04,"5,862.79","5,798.20","5,876.30","5,797.40",0
2010-11-05,"5,875.35","5,881.00","5,896.50","5,831.80",0
2010-11-08,"5,849.96","5,871.50","5,882.30","5,839.50",0
2010-11-09,"5,875.19","5,841.20","5,901.80","5,841.20",0
2010-11-10,"5,816.94","5,858.40","5,868.00","5,794.00",0
2010-11-11,"5,815.23","5,838.80","5,841.80","5,791.30",0
2010-11-12,"5,796.87","5,742.50","5,831.30","5,711.00",0
2010-11-15,"5,820.41","5,780.10","5,834.50","5,753.50",0
2010-11-16,"5,690.80","5,785.70","5,789.30","5,680.80",0
2010-11-17,"5,692.56","5,654.80","5,705.30","5,653.80",0
2010-11-18,"5,768.71","5,730.80","5,785.00","5,718.30",0
2010-11-19,"5,732.83","5,777.70","5,777.70","5,682.80",0
2010-11-22,"5,680.83","5,782.50","5,784.50","5,666.80",0
2010-11-23,"5,581.28","5,640.60","5,663.30","5,581.28",0
2010-11-24,"5,657.10","5,608.30","5,665.80","5,573.30",0
2010-11-25,"5,698.93","5,666.30","5,709.50","5,653.50",0
2010-11-26,"5,668.70","5,663.20","5,696.50","5,597.50",0
2010-11-29,"5,569.73","5,698.10","5,724.50","5,562.00",0
2010-11-30,"5,528.27","5,572.70","5,598.00","5,518.30",0
2010-12-01,"5,642.50","5,569.80","5,657.80","5,559.50",0
2010-12-02,"5,767.56","5,678.80","5,774.30","5,649.80",0
2010-12-03,"5,756.66","5,764.60","5,785.80","5,719.50",0
2010-12-06,"5,770.28","5,761.60","5,785.80","5,727.80",0
2010-12-07,"5,808.45","5,791.30","5,850.80","5,769.50",0
2010-12-08,"5,794.53","5,782.50","5,824.30","5,773.80",0
2010-12-09,"5,807.96","5,823.80","5,838.80","5,797.50",0
2010-12-10,"5,812.95","5,823.30","5,826.00","5,793.50",0
2010-12-13,"5,860.75","5,837.30","5,873.80","5,827.80",0
2010-12-14,"5,891.21","5,859.00","5,891.21","5,846.00",0
2010-12-15,"5,882.18","5,866.80","5,899.00","5,858.50",0
2010-12-16,"5,881.12","5,884.80","5,908.00","5,862.00",0
2010-12-17,"5,871.75","5,895.30","5,905.00","5,858.30",0
2010-12-20,"5,894.10","5,876.30","5,915.80","5,865.30",0
2010-12-21,"5,951.80","5,924.40","5,954.00","5,920.30",0
2010-12-22,"5,983.49","5,954.00","5,992.50","5,934.00",0
2010-12-23,"5,996.07","5,997.40","6,001.80","5,981.50",0
2010-12-24,"6,008.92","5,998.30","6,008.92","5,977.80",0
2010-12-29,"5,996.36","5,995.50","6,019.00","5,973.30",0
2010-12-30,"5,971.01","5,993.80","6,007.80","5,962.80",0
2010-12-31,"5,899.94","5,979.80","5,980.80","5,899.94",0
2011-01-04,"6,013.87","5,990.00","6,049.50","5,979.80",0
2011-01-05,"6,043.86","6,011.50","6,043.86","5,962.00",0
2011-01-06,"6,019.51","6,036.70","6,089.30","6,002.80",0
2011-01-07,"5,984.33","6,009.50","6,021.30","5,970.00",0
2011-01-10,"5,956.30","5,978.50","5,980.80","5,938.50",0
2011-01-11,"6,014.03","5,986.10","6,036.80","5,978.80",0
2011-01-12,"6,050.72","6,024.30","6,050.72","6,019.80",0
2011-01-13,"6,023.88","6,047.80","6,056.50","6,004.00",0
2011-01-14,"5,988.12","6,014.80","6,031.80","5,947.50",0
2011-01-17,"5,985.70","6,013.60","6,018.30","5,974.30",0
2011-01-18,"6,056.43","6,002.50","6,066.80","6,002.50",0
2011-01-19,"5,976.70","6,076.20","6,077.30","5,972.30",0
2011-01-20,"5,867.91","5,961.30","5,966.00","5,863.80",0
2011-01-21,"5,896.25","5,879.80","5,939.50","5,871.50",0
2011-01-24,"5,943.85","5,901.60","5,960.50","5,886.50",0
2011-01-25,"5,917.71","5,962.40","5,964.40","5,903.30",0
2011-01-26,"5,977.63","5,946.80","6,002.50","5,944.80",0
2011-01-27,"5,965.08","5,969.80","5,997.80","5,947.80",0
2011-01-28,"5,881.37","5,950.50","5,950.90","5,875.50",0
2011-01-31,"5,862.94","5,855.00","5,881.50","5,814.30",0
2011-02-01,"5,957.82","5,901.20","5,964.50","5,872.00",0
2011-02-02,"5,996.56","5,978.30","6,020.00","5,968.50",0
2011-02-03,"5,983.34","5,989.70","5,996.30","5,950.50",0
2011-02-04,"5,997.38","6,000.50","6,024.50","5,985.30",0
2011-02-07,"6,044.16","6,011.10","6,054.80","5,996.30",0
2011-02-08,"6,091.33","6,044.30","6,091.33","6,031.80",0
2011-02-09,"6,052.29","6,075.30","6,079.50","6,047.80",0
2011-02-10,"6,020.01","6,039.00","6,044.30","5,984.00",0
2011-02-11,"6,062.90","6,000.40","6,069.80","5,970.80",0
2011-02-14,"6,063.56","6,077.00","6,091.30","6,040.80",0
2011-02-15,"6,037.08","6,051.80","6,072.30","6,021.30",0
2011-02-16,"6,085.27","6,048.50","6,094.30","6,042.30",0
2011-02-17,"6,087.38","6,088.30","6,099.00","6,066.30",0
2011-02-18,"6,082.99","6,091.00","6,096.00","6,046.80",0
2011-02-21,"6,014.80","6,070.80","6,106.50","6,010.80",0
2011-02-22,"5,996.76","5,983.00","6,027.80","5,922.80",0
2011-02-23,"5,923.53","5,969.70","5,982.30","5,913.50",0
2011-02-24,"5,919.98","5,864.60","5,937.00","5,856.50",0
2011-02-25,"6,001.20","5,942.20","6,011.30","5,909.30",0
2011-02-28,"5,994.01","6,001.90","6,023.00","5,961.00",0
2011-03-01,"5,953.87","6,032.30","6,041.50","5,925.50",0
2011-03-02,"5,914.89","5,881.60","5,940.80","5,863.30",0
2011-03-03,"6,005.09","5,948.50","6,017.50","5,918.00",0
2011-03-04,"5,990.39","6,021.70","6,052.30","5,982.50",0
2011-03-07,"5,973.78","5,975.80","6,044.50","5,964.80",0
2011-03-08,"5,961.82","5,987.00","6,000.50","5,909.80",0
2011-03-09,"5,937.30","5,975.80","5,975.80","5,920.80",0
2011-03-10,"5,845.29","5,883.90","5,906.80","5,830.30",0
2011-03-11,"5,828.67","5,802.80","5,841.50","5,795.30",0
2011-03-14,"5,775.24","5,813.30","5,843.00","5,768.30",0
2011-03-15,"5,695.28","5,672.30","5,713.30","5,591.00",0
2011-03-16,"5,598.23","5,719.80","5,719.80","5,598.23",0
2011-03-17,"5,693.80","5,634.80","5,708.00","5,610.80",0
2011-03-18,"5,720.80","5,706.90","5,757.50","5,699.30",0
2011-03-21,"5,786.09","5,784.50","5,800.30","5,762.30",0
2011-03-22,"5,762.71","5,783.00","5,814.00","5,742.30",0
2011-03-23,"5,795.88","5,732.80","5,802.80","5,731.30",0
2011-03-24,"5,880.87","5,791.50","5,893.00","5,780.30",0
2011-03-25,"5,900.76","5,918.30","5,919.30","5,876.50",0
2011-03-28,"5,904.49","5,903.50","5,924.30","5,900.00",0
2011-03-29,"5,932.17","5,911.40","5,933.00","5,878.00",0
2011-03-30,"5,948.30","5,970.10","5,970.10","5,941.50",0
2011-03-31,"5,938.66","5,953.90","5,974.00","5,918.30",0
2011-04-01,"6,009.92","5,929.20","6,015.30","5,929.20",0
2011-04-04,"6,016.98","5,999.00","6,035.00","5,986.00",0
2011-04-05,"6,007.06","6,020.80","6,023.00","5,988.50",0
2011-04-06,"6,041.13","6,029.80","6,057.30","6,008.50",0
2011-04-07,"6,007.37","6,043.30","6,053.50","6,007.30",0
2011-04-08,"6,055.75","6,043.90","6,066.50","6,037.50",0
2011-04-11,"6,053.44","6,054.50","6,071.50","6,043.00",0
2011-04-12,"5,964.47","6,025.50","6,027.80","5,957.50",0
2011-04-13,"6,010.44","5,991.50","6,044.00","5,983.30",0
2011-04-14,"5,963.80","5,994.30","5,995.50","5,942.50",0
2011-04-15,"5,996.01","5,977.80","5,997.30","5,962.00",0
2011-04-18,"5,870.08","5,992.70","5,995.00","5,856.80",0
2011-04-19,"5,896.87","5,903.00","5,921.30","5,889.80",0
2011-04-20,"6,022.26","5,953.80","6,034.80","5,953.80",0
2011-04-21,"6,018.30","6,053.90","6,053.90","6,007.80",0
2011-04-26,"6,069.36","6,006.10","6,073.00","6,005.50",0
2011-04-27,"6,068.16","6,066.00","6,090.50","6,044.80",0
2011-04-28,"6,069.90","6,085.80","6,089.30","6,050.00",0
2011-05-03,"6,082.88","6,094.90","6,103.30","6,050.00",0
2011-05-04,"5,984.07","6,049.00","6,074.50","5,972.30",0
2011-05-05,"5,919.98","6,002.80","6,009.30","5,911.30",0
2011-05-06,"5,976.77","5,918.30","5,986.50","5,870.30",0
2011-05-09,"5,942.69","5,946.00","5,999.30","5,920.00",0
2011-05-10,"6,018.89","5,950.30","6,023.30","5,947.80",0
2011-05-11,"5,976.00","6,031.60","6,039.80","5,963.00",0
2011-05-12,"5,944.96","5,925.50","5,944.96","5,879.80",0
2011-05-13,"5,925.87","5,968.10","6,000.00","5,916.50",0
2011-05-16,"5,923.69","5,902.20","5,935.30","5,859.30",0
2011-05-17,"5,861.00","5,894.10","5,942.30","5,861.00",0
2011-05-18,"5,923.49","5,906.80","5,933.80","5,886.30",0
2011-05-19,"5,955.99","5,959.80","6,004.00","5,935.30",0
2011-05-20,"5,948.49","5,968.80","6,018.50","5,926.30",0
2011-05-23,"5,835.89","5,870.30","5,874.30","5,832.00",0
2011-05-24,"5,858.41","5,843.30","5,884.30","5,842.30",0
2011-05-25,"5,870.14","5,810.40","5,881.50","5,809.60",0
2011-05-26,"5,880.99","5,888.30","5,912.00","5,866.30",0
2011-05-27,"5,938.87","5,925.30","5,951.80","5,916.30",0
2011-05-31,"5,989.99","5,981.80","6,010.80","5,969.50",0
2011-06-01,"5,928.61","5,989.40","5,991.30","5,910.30",0
2011-06-02,"5,847.92","5,872.80","5,893.00","5,847.92",0
2011-06-03,"5,855.01","5,864.50","5,868.00","5,802.50",0
2011-06-06,"5,863.16","5,834.80","5,883.30","5,827.50",0
2011-06-07,"5,864.65","5,858.30","5,891.30","5,848.80",0
2011-06-08,"5,808.89","5,852.30","5,861.80","5,791.80",0
2011-06-09,"5,856.34","5,804.80","5,862.00","5,794.80",0
2011-06-10,"5,769.30","5,847.00","5,868.30","5,757.30",0
2011-06-13,"5,773.46","5,769.60","5,794.80","5,763.00",0
2011-06-14,"5,803.13","5,805.90","5,823.30","5,783.80",0
2011-06-15,"5,742.55","5,787.60","5,799.80","5,742.55",0
2011-06-16,"5,698.81","5,701.00","5,717.50","5,642.80",0
2011-06-17,"5,714.94","5,668.40","5,732.80","5,643.80",0
2011-06-20,"5,693.39","5,665.60","5,705.30","5,647.30",0
2011-06-21,"5,775.31","5,717.50","5,779.30","5,714.30",0
2011-06-22,"5,772.99","5,767.30","5,789.80","5,741.80",0
2011-06-23,"5,674.38","5,744.70","5,750.00","5,662.00",0
2011-06-24,"5,697.72","5,743.10","5,768.00","5,679.50",0
2011-06-27,"5,722.34","5,677.80","5,728.00","5,677.80",0
2011-06-28,"5,766.88","5,747.30","5,796.80","5,733.30",0
2011-06-29,"5,855.95","5,802.00","5,866.80","5,799.50",0
2011-06-30,"5,945.71","5,880.30","5,947.30","5,879.00",0
2011-07-01,"5,989.76","5,953.50","5,999.80","5,935.80",0
2011-07-04,"6,017.54","5,991.50","6,031.30","5,984.50",0
2011-07-05,"6,024.03","6,018.00","6,037.30","6,012.30",0
2011-07-06,"6,002.92","6,019.50","6,023.30","5,972.30",0
2011-07-07,"6,054.55","6,026.20","6,071.30","6,005.00",0
2011-07-08,"5,990.58","6,080.30","6,084.30","5,980.50",0
2011-07-11,"5,929.16","5,974.00","6,000.00","5,898.80",0
2011-07-12,"5,868.96","5,873.80","5,899.50","5,790.50",0
2011-07-13,"5,904.19","5,861.90","5,910.50","5,848.50",0
2011-07-14,"5,846.95","5,857.30","5,895.80","5,839.80",0
2011-07-15,"5,843.66","5,821.80","5,863.00","5,805.30",0
2011-07-18,"5,752.81","5,804.00","5,816.50","5,752.81",0
2011-07-19,"5,789.99","5,773.40","5,802.30","5,765.30",0
2011-07-20,"5,853.82","5,821.10","5,855.80","5,804.00",0
2011-07-21,"5,899.89","5,858.70","5,934.50","5,796.30",0
2011-07-22,"5,935.02","5,941.60","5,967.50","5,903.50",0
2011-07-25,"5,925.26","5,895.80","5,938.50","5,891.30",0
2011-07-26,"5,929.73","5,935.30","5,949.50","5,894.30",0
2011-07-27,"5,856.58","5,908.80","5,932.50","5,840.00",0
2011-07-28,"5,873.21","5,803.30","5,883.00","5,799.30",0
2011-07-29,"5,815.19","5,818.00","5,852.00","5,771.80",0
2011-08-01,"5,774.43","5,878.00","5,914.80","5,764.80",0
2011-08-02,"5,718.39","5,763.00","5,780.50","5,704.80",0
2011-08-03,"5,584.51","5,638.30","5,678.00","5,555.80",0
2011-08-04,"5,393.14","5,636.30","5,636.80","5,388.10",0
2011-08-05,"5,068.95","5,236.00","5,387.50","5,202.50",0
2011-08-08,"5,077.50","5,167.50","5,295.30","5,060.50",0
2011-08-09,"5,164.92","5,013.40","5,193.80","4,788.30",0
2011-08-10,"5,007.16","5,263.80","5,266.80","4,987.30",0
2011-08-11,"5,168.24","5,129.30","5,173.30","4,939.80",0
2011-08-12,"5,320.03","5,162.83","5,320.03","5,099.31",1020000000
2011-08-15,"5,350.58","5,320.03","5,377.23","5,319.38",695640000
2011-08-16,"5,357.63","5,350.58","5,362.15","5,265.83",716380000
2011-08-17,"5,331.60","5,357.63","5,371.08","5,279.93",671940000
2011-08-18,"5,092.23","5,331.60","5,331.60","5,041.59",1180000000
2011-08-19,"5,040.76","5,092.23","5,107.91","4,929.55",1550000000
2011-08-22,"5,095.30","5,040.76","5,182.98","4,993.34",857260000
2011-08-23,"5,129.42","5,095.30","5,193.17","5,076.74",904650000
2011-08-24,"5,205.85","5,129.42","5,250.59","5,098.14",908820000
2011-08-25,"5,131.10","5,205.85","5,254.17","5,102.06",1130000000
2011-08-26,"5,129.92","5,131.10","5,149.51","5,014.79",1040000000
2011-08-30,"5,268.66","5,129.92","5,283.60","5,129.92",910280000
2011-08-31,"5,394.53","5,268.66","5,411.60","5,258.62",1180000000
2011-09-01,"5,418.65","5,394.53","5,449.67","5,346.70",975360000
2011-09-02,"5,292.03","5,418.65","5,418.65","5,258.50",823930000
2011-09-05,"5,102.58","5,292.03","5,292.03","5,097.71",788820000
2011-09-06,"5,156.84","5,102.58","5,190.27","5,086.79",946080000
2011-09-07,"5,318.59","5,156.84","5,322.21","5,156.84",837910000
2011-09-08,"5,340.38","5,318.59","5,369.82","5,269.70",922650000
2011-09-09,"5,214.65","5,340.38","5,352.03","5,202.24",1050000000
2011-09-12,"5,129.62","5,214.65","5,214.65","5,059.22",1010000000
2011-09-13,"5,174.25","5,129.62","5,203.07","5,069.52",885950000
2011-09-14,"5,227.02","5,174.25","5,270.42","5,146.39",1120000000
2011-09-15,"5,337.54","5,227.02","5,366.74","5,227.02",1120000000
2011-09-16,"5,368.41","5,337.54","5,406.10","5,337.54",1460000000
2011-09-19,"5,259.56","5,368.41","5,368.41","5,231.62",721390000
2011-09-20,"5,363.71","5,259.56","5,377.39","5,219.09",708690000
2011-09-21,"5,288.41","5,363.71","5,366.09","5,268.82",770540000
2011-09-22,"5,041.61","5,288.41","5,288.41","5,013.55",1190000000
2011-09-23,"5,066.81","5,041.61","5,105.38","4,928.14",1010000000
2011-09-26,"5,089.37","5,066.81","5,148.81","4,974.03",1040000000
2011-09-27,"5,294.05","5,089.37","5,294.05","5,089.37",960710000
2011-09-28,"5,217.63","5,294.05","5,314.29","5,191.36",726670000
2011-09-29,"5,196.84","5,217.63","5,250.18","5,160.77",736900000
2011-09-30,"5,128.48","5,196.84","5,197.33","5,068.63",889500000
2011-10-03,"5,075.50","5,128.48","5,128.48","4,983.28",774950000
2011-10-04,"4,944.44","5,075.50","5,075.50","4,868.60",1170000000
2011-10-05,"5,102.17","4,944.44","5,121.40","4,944.44",932390000
2011-10-06,"5,291.26","5,102.17","5,291.26","5,102.17",1150000000
2011-10-07,"5,303.40","5,291.26","5,370.89","5,261.43",864880000
2011-10-10,"5,399.00","5,303.40","5,413.43","5,303.40",611580000
2011-10-11,"5,395.70","5,399.00","5,399.00","5,330.42",636000000
2011-10-12,"5,441.80","5,395.70","5,458.02","5,348.16",833340000
2011-10-13,"5,403.38","5,441.80","5,456.09","5,368.37",895900000
2011-10-14,"5,466.36","5,403.38","5,501.39","5,395.57",673340000
2011-10-17,"5,436.70","5,466.36","5,543.72","5,405.20",720600000
2011-10-18,"5,410.35","5,436.70","5,436.70","5,348.64",754540000
2011-10-19,"5,450.49","5,410.35","5,483.79","5,410.35",723010000
2011-10-20,"5,384.68","5,450.49","5,450.49","5,363.16",796890000
2011-10-21,"5,488.65","5,384.68","5,500.54","5,384.68",730200000
2011-10-24,"5,548.06","5,488.65","5,552.79","5,487.21",677460000
2011-10-25,"5,525.54","5,548.06","5,574.13","5,465.52",777720000
2011-10-26,"5,553.24","5,525.54","5,576.63","5,498.51",705180000
2011-10-27,"5,713.82","5,553.24","5,747.33","5,553.24",1450000000
2011-10-28,"5,702.24","5,713.82","5,746.88","5,684.95",997000000
2011-10-31,"5,544.22","5,702.24","5,702.24","5,544.22",1080000000
2011-11-01,"5,421.57","5,544.22","5,544.22","5,338.36",1330000000
2011-11-02,"5,484.10","5,421.57","5,493.29","5,383.37",1360000000
2011-11-03,"5,545.64","5,484.10","5,564.54","5,402.63",1220000000
2011-11-04,"5,527.16","5,545.64","5,599.46","5,495.38",873170000
2011-11-07,"5,510.82","5,527.16","5,557.76","5,432.16",730610000
2011-11-08,"5,567.34","5,510.82","5,616.00","5,509.57",885000000
2011-11-09,"5,460.38","5,567.34","5,615.84","5,426.25",1070000000
2011-11-10,"5,444.82","5,460.38","5,497.20","5,360.19",799970000
2011-11-11,"5,545.38","5,444.82","5,548.75","5,439.81",715720000
2011-11-14,"5,519.04","5,545.38","5,575.19","5,489.25",687680000
2011-11-15,"5,517.44","5,519.04","5,551.38","5,428.60",841520000
2011-11-16,"5,509.02","5,517.44","5,562.91","5,450.24",941320000
2011-11-17,"5,423.14","5,509.02","5,509.02","5,366.12",1060000000
2011-11-18,"5,362.94","5,423.14","5,423.14","5,347.89",826010000
2011-11-21,"5,222.60","5,362.94","5,362.94","5,221.69",952410000
2011-11-22,"5,206.82","5,222.60","5,281.95","5,206.82",914560000
2011-11-23,"5,139.78","5,206.82","5,206.82","5,139.78",1010000000
2011-11-24,"5,127.57","5,139.78","5,184.26","5,098.99",856420000
2011-11-25,"5,164.65","5,127.57","5,200.31","5,075.22",733870000
2011-11-28,"5,312.76","5,164.65","5,327.76","5,164.65",897910000
2011-11-29,"5,337.00","5,312.76","5,344.18","5,272.44",794450000
2011-11-30,"5,505.42","5,337.00","5,538.96","5,274.95",1650000000
2011-12-01,"5,489.34","5,505.42","5,553.89","5,486.87",939170000
2011-12-02,"5,552.29","5,489.34","5,595.54","5,489.07",984100000
2011-12-05,"5,567.96","5,552.29","5,602.80","5,545.93",900660000
2011-12-06,"5,568.72","5,567.96","5,592.95","5,521.91",857310000
2011-12-07,"5,546.91","5,568.72","5,631.88","5,497.96",932150000
2011-12-08,"5,483.77","5,546.91","5,605.27","5,483.77",907440000
2011-12-09,"5,529.21","5,483.77","5,540.52","5,440.86",841430000
2011-12-12,"5,427.86","5,529.21","5,529.21","5,427.86",801330000
2011-12-13,"5,490.15","5,427.86","5,525.96","5,413.70",757730000
2011-12-14,"5,366.80","5,490.15","5,490.15","5,366.80",860720000
2011-12-15,"5,400.85","5,366.80","5,434.02","5,366.80",803270000
2011-12-16,"5,387.34","5,400.85","5,452.65","5,387.34",1270000000
2011-12-19,"5,364.99","5,387.34","5,410.06","5,343.08",632320000
2011-12-20,"5,419.60","5,364.99","5,426.28","5,328.67",779730000
2011-12-21,"5,389.74","5,419.60","5,479.19","5,371.65",803790000
2011-12-22,"5,456.97","5,389.74","5,469.03","5,389.74",610840000
2011-12-23,"5,512.70","5,456.97","5,516.63","5,456.97",204750000
