timestamp,Close,Open,High,Low,Vol
2010-09-02,90.0,90.0,90.0,90.0,0
2010-09-03,90.94,90.94,90.94,90.94,0
2010-09-06,91.11,91.11,91.11,91.11,0
2010-09-07,90.64,90.64,90.64,90.64,0
2010-09-08,90.92,90.92,90.92,90.92,0
2010-09-09,92.03,92.03,92.03,92.03,0
2010-09-10,92.11,92.11,92.11,92.11,0
2010-09-13,93.2,93.2,93.2,93.2,0
2010-09-14,93.2,93.2,93.2,93.2,0
2010-09-15,92.98,92.98,92.98,92.98,0
2010-09-16,92.65,92.65,92.65,92.65,0
2010-09-17,92.05,92.05,92.05,92.05,0
2010-09-20,93.65,93.65,93.65,93.65,0
2010-09-21,93.18,93.18,93.18,93.18,0
2010-09-22,92.77,92.77,92.77,92.77,0
2010-09-23,92.68,92.68,92.68,92.68,0
2010-09-24,93.48,93.48,93.48,93.48,0
2010-09-27,93.02,93.02,93.02,93.02,0
2010-09-28,93.04,93.04,93.04,93.04,0
2010-09-29,92.84,92.84,92.84,92.84,0
2010-09-30,92.49,92.49,92.49,92.49,0
2010-10-01,93.25,93.25,93.25,93.25,0
2010-10-04,92.64,92.64,92.64,92.64,0
2010-10-05,94.02,94.02,94.02,94.02,0
2010-10-06,94.79,94.79,94.79,94.79,0
2010-10-07,94.45,94.45,94.45,94.45,0
2010-10-08,94.42,94.42,94.42,94.42,0
2010-10-11,94.62,94.62,94.62,94.62,0
2010-10-12,94.47,94.47,94.47,94.47,0
2010-10-13,95.86,95.86,95.86,95.86,0
2010-10-14,95.49,95.49,95.49,95.49,0
2010-10-15,95.1,95.1,95.1,95.1,0
2010-10-18,95.76,95.76,95.76,95.76,0
2010-10-19,95.16,95.16,95.16,95.16,0
2010-10-20,95.59,95.59,95.59,95.59,0
2010-10-21,96.06,96.06,96.06,96.06,0
2010-10-22,95.74,95.74,95.74,95.74,0
2010-10-25,95.84,95.84,95.84,95.84,0
2010-10-26,95.05,95.05,95.05,95.05,0
2010-10-27,94.05,94.05,94.05,94.05,0
2010-10-28,94.61,94.61,94.61,94.61,0
2010-10-29,94.48,94.48,94.48,94.48,0
2010-11-01,94.82,94.82,94.82,94.82,0
2010-11-02,95.83,95.83,95.83,95.83,0
2010-11-03,95.87,95.87,95.87,95.87,0
2010-11-04,97.74,97.74,97.74,97.74,0
2010-11-05,97.91,97.91,97.91,97.91,0
2010-11-08,97.5,97.5,97.5,97.5,0
2010-11-09,97.89,97.89,97.89,97.89,0
2010-11-10,97.02,97.02,97.02,97.02,0
2010-11-11,97.0,97.0,97.0,97.0,0
2010-11-12,96.71,96.71,96.71,96.71,0
2010-11-15,97.03,97.03,97.03,97.03,0
2010-11-16,94.72,94.72,94.72,94.72,0
2010-11-17,94.87,94.87,94.87,94.87,0
2010-11-18,96.15,96.15,96.15,96.15,0
2010-11-19,95.53,95.53,95.53,95.53,0
2010-11-22,94.69,94.69,94.69,94.69,0
2010-11-23,93.08,93.08,93.08,93.08,0
2010-11-24,94.31,94.31,94.31,94.31,0
2010-11-25,95.02,95.02,95.02,95.02,0
2010-11-26,94.45,94.45,94.45,94.45,0
2010-11-29,92.5,92.5,92.5,92.5,0
2010-11-30,92.12,92.12,92.12,92.12,0
2010-12-01,93.94,93.94,93.94,93.94,0
2010-12-02,95.96,95.96,95.96,95.96,0
2010-12-03,95.54,95.54,95.54,95.54,0
2010-12-06,95.98,95.98,95.98,95.98,0
2010-12-07,96.56,96.56,96.56,96.56,0
2010-12-08,96.3,96.3,96.3,96.3,0
2010-12-09,96.64,96.64,96.64,96.64,0
2010-12-10,96.66,96.66,96.66,96.66,0
2010-12-13,97.44,97.44,97.44,97.44,0
2010-12-14,97.99,97.99,97.99,97.99,0
2010-12-15,97.79,97.79,97.79,97.79,0
2010-12-16,97.76,97.76,97.76,97.76,0
2010-12-17,97.52,97.52,97.52,97.52,0
2010-12-20,97.84,97.84,97.84,97.84,0
2010-12-21,98.81,98.81,98.81,98.81,0
2010-12-22,99.3,99.3,99.3,99.3,0
2010-12-23,99.54,99.54,99.54,99.54,0
2010-12-24,99.76,99.76,99.76,99.76,0
2010-12-27,99.76,99.76,99.76,99.76,0
2010-12-28,99.76,99.76,99.76,99.76,0
2010-12-29,99.41,99.41,99.41,99.41,0
2010-12-30,98.93,98.93,98.93,98.93,0
2010-12-31,97.67,97.67,97.67,97.67,0
2011-01-03,97.67,97.67,97.67,97.67,0
2011-01-04,99.71,99.71,99.71,99.71,0
2011-01-05,100.37,100.37,100.37,100.37,0
2011-01-06,100.02,100.02,100.02,100.02,0
2011-01-07,99.34,99.34,99.34,99.34,0
2011-01-10,98.78,98.78,98.78,98.78,0
2011-01-11,99.76,99.76,99.76,99.76,0
2011-01-12,100.46,100.46,100.46,100.46,0
2011-01-13,100.02,100.02,100.02,100.02,0
2011-01-14,99.68,99.68,99.68,99.68,0
2011-01-17,99.4,99.4,99.4,99.4,0
2011-01-18,100.55,100.55,100.55,100.55,0
2011-01-19,99.24,99.24,99.24,99.24,0
2011-01-20,97.46,97.46,97.46,97.46,0
2011-01-21,97.96,97.96,97.96,97.96,0
2011-01-24,98.81,98.81,98.81,98.81,0
2011-01-25,98.36,98.36,98.36,98.36,0
2011-01-26,99.11,99.11,99.11,99.11,0
2011-01-27,98.93,98.93,98.93,98.93,0
2011-01-28,97.49,97.49,97.49,97.49,0
2011-01-31,97.23,97.23,97.23,97.23,0
2011-02-01,98.65,98.65,98.65,98.65,0
2011-02-02,99.48,99.48,99.48,99.48,0
2011-02-03,99.38,99.38,99.38,99.38,0
2011-02-04,99.77,99.77,99.77,99.77,0
2011-02-07,100.63,100.63,100.63,100.63,0
2011-02-08,101.34,101.34,101.34,101.34,0
2011-02-09,100.42,100.42,100.42,100.42,0
2011-02-10,99.83,99.83,99.83,99.83,0
2011-02-11,100.64,100.64,100.64,100.64,0
2011-02-14,100.57,100.57,100.57,100.57,0
2011-02-15,100.25,100.25,100.25,100.25,0
2011-02-16,101.06,101.06,101.06,101.06,0
2011-02-17,101.07,101.07,101.07,101.07,0
2011-02-18,100.94,100.94,100.94,100.94,0
2011-02-21,99.79,99.79,99.79,99.79,0
2011-02-22,99.43,99.43,99.43,99.43,0
2011-02-23,98.28,98.28,98.28,98.28,0
2011-02-24,98.17,98.17,98.17,98.17,0
2011-02-25,99.49,99.49,99.49,99.49,0
2011-02-28,99.26,99.26,99.26,99.26,0
2011-03-01,98.24,98.24,98.24,98.24,0
2011-03-02,97.91,97.91,97.91,97.91,0
2011-03-03,99.34,99.34,99.34,99.34,0
2011-03-04,98.98,98.98,98.98,98.98,0
2011-03-07,98.76,98.76,98.76,98.76,0
2011-03-08,98.87,98.87,98.87,98.87,0
2011-03-09,98.23,98.23,98.23,98.23,0
2011-03-10,96.75,96.75,96.75,96.75,0
2011-03-11,96.56,96.56,96.56,96.56,0
2011-03-14,95.62,95.62,95.62,95.62,0
2011-03-15,94.29,94.29,94.29,94.29,0
2011-03-16,92.62,92.62,92.62,92.62,0
2011-03-17,94.18,94.18,94.18,94.18,0
2011-03-18,94.46,94.46,94.46,94.46,0
2011-03-21,95.55,95.55,95.55,95.55,0
2011-03-22,95.15,95.15,95.15,95.15,0
2011-03-23,95.65,95.65,95.65,95.65,0
2011-03-24,97.08,97.08,97.08,97.08,0
2011-03-25,97.38,97.38,97.38,97.38,0
2011-03-28,97.6,97.6,97.6,97.6,0
2011-03-29,98.03,98.03,98.03,98.03,0
2011-03-30,98.29,98.29,98.29,98.29,0
2011-03-31,97.51,97.51,97.51,97.51,0
2011-04-01,99.27,99.27,99.27,99.27,0
2011-04-04,99.39,99.39,99.39,99.39,0
2011-04-05,99.24,99.24,99.24,99.24,0
2011-04-06,99.78,99.78,99.78,99.78,0
2011-04-07,99.29,99.29,99.29,99.29,0
2011-04-08,100.08,100.08,100.08,100.08,0
2011-04-11,100.09,100.09,100.09,100.09,0
2011-04-12,98.64,98.64,98.64,98.64,0
2011-04-13,99.43,99.43,99.43,99.43,0
2011-04-14,98.62,98.62,98.62,98.62,0
2011-04-15,99.14,99.14,99.14,99.14,0
2011-04-18,97.06,97.06,97.06,97.06,0
2011-04-19,97.45,97.45,97.45,97.45,0
2011-04-20,99.49,99.49,99.49,99.49,0
2011-04-21,99.27,99.27,99.27,99.27,0
2011-04-22,99.27,99.27,99.27,99.27,0
2011-04-25,99.27,99.27,99.27,99.27,0
2011-04-26,100.1,100.1,100.1,100.1,0
2011-04-27,99.99,99.99,99.99,99.99,0
2011-04-28,99.9,99.9,99.9,99.9,0
2011-04-29,99.9,99.9,99.9,99.9,0
2011-05-02,99.91,99.91,99.91,99.91,0
2011-05-03,100.17,100.17,100.17,100.17,0
2011-05-04,98.5,98.5,98.5,98.5,0
2011-05-05,97.55,97.55,97.55,97.55,0
2011-05-06,98.59,98.59,98.59,98.59,0
2011-05-09,98.04,98.04,98.04,98.04,0
2011-05-10,99.16,99.16,99.16,99.16,0
2011-05-11,98.52,98.52,98.52,98.52,0
2011-05-12,98.11,98.11,98.11,98.11,0
2011-05-13,97.78,97.78,97.78,97.78,0
2011-05-16,97.82,97.82,97.82,97.82,0
2011-05-17,96.82,96.82,96.82,96.82,0
2011-05-18,97.82,97.82,97.82,97.82,0
2011-05-19,98.35,98.35,98.35,98.35,0
2011-05-20,98.29,98.29,98.29,98.29,0
2011-05-23,96.46,96.46,96.46,96.46,0
2011-05-24,96.78,96.78,96.78,96.78,0
2011-05-25,96.97,96.97,96.97,96.97,0
2011-05-26,97.14,97.14,97.14,97.14,0
2011-05-27,98.09,98.09,98.09,98.09,0
2011-05-30,98.09,98.09,98.09,98.09,0
2011-05-31,98.82,98.82,98.82,98.82,0
2011-06-01,97.81,97.81,97.81,97.81,0
2011-06-02,96.44,96.44,96.44,96.44,0
2011-06-03,96.54,96.54,96.54,96.54,0
2011-06-06,96.67,96.67,96.67,96.67,0
2011-06-07,96.73,96.73,96.73,96.73,0
2011-06-08,95.83,95.83,95.83,95.83,0
2011-06-09,96.6,96.6,96.6,96.6,0
2011-06-10,95.07,95.07,95.07,95.07,0
2011-06-13,95.18,95.18,95.18,95.18,0
2011-06-14,95.61,95.61,95.61,95.61,0
2011-06-15,94.63,94.63,94.63,94.63,0
2011-06-16,93.96,93.96,93.96,93.96,0
2011-06-17,94.15,94.15,94.15,94.15,0
2011-06-20,93.85,93.85,93.85,93.85,0
2011-06-21,95.12,95.12,95.12,95.12,0
2011-06-22,95.11,95.11,95.11,95.11,0
2011-06-23,93.51,93.51,93.51,93.51,0
2011-06-24,93.96,93.96,93.96,93.96,0
2011-06-27,94.34,94.34,94.34,94.34,0
2011-06-28,95.02,95.02,95.02,95.02,0
2011-06-29,96.45,96.45,96.45,96.45,0
2011-06-30,97.98,97.98,97.98,97.98,0
2011-07-01,98.72,98.72,98.72,98.72,0
2011-07-04,99.17,99.17,99.17,99.17,0
2011-07-05,99.26,99.26,99.26,99.26,0
2011-07-06,98.93,98.93,98.93,98.93,0
2011-07-07,99.76,99.76,99.76,99.76,0
2011-07-08,98.73,98.73,98.73,98.73,0
2011-07-11,97.77,97.77,97.77,97.77,0
2011-07-12,96.74,96.74,96.74,96.74,0
2011-07-13,97.25,97.25,97.25,97.25,0
2011-07-14,96.25,96.25,96.25,96.25,0
2011-07-15,96.11,96.11,96.11,96.11,0
2011-07-18,94.6,94.6,94.6,94.6,0
2011-07-19,95.18,95.18,95.18,95.18,0
2011-07-20,96.31,96.31,96.31,96.31,0
2011-07-21,97.06,97.06,97.06,97.06,0
2011-07-22,97.63,97.63,97.63,97.63,0
2011-07-25,97.44,97.44,97.44,97.44,0
2011-07-26,97.55,97.55,97.55,97.55,0
2011-07-27,96.3,96.3,96.3,96.3,0
2011-07-28,96.67,96.67,96.67,96.67,0
2011-07-29,95.71,95.71,95.71,95.71,0
2011-08-01,95.1,95.1,95.1,95.1,0
2011-08-02,94.2,94.2,94.2,94.2,0
2011-08-03,92.05,92.05,92.05,92.05,0
2011-08-04,89.07,89.07,89.07,89.07,0
2011-08-05,86.63,86.63,86.63,86.63,0
2011-08-08,83.73,83.73,83.73,83.73,0
2011-08-09,85.13,85.13,85.13,85.13,0
2011-08-10,82.35,82.35,82.35,82.35,0
2011-08-11,84.93,84.93,84.93,84.93,0
2011-08-12,87.51,87.51,87.51,87.51,0
2011-08-15,88.0,88.0,88.0,88.0,0
2011-08-16,88.21,88.21,88.21,88.21,0
2011-08-17,87.75,87.75,87.75,87.75,0
2011-08-18,83.81,83.81,83.81,83.81,0
2011-08-19,82.81,82.81,82.81,82.81,0
2011-08-22,83.67,83.67,83.67,83.67,0
2011-08-23,84.22,84.22,84.22,84.22,0
2011-08-24,85.54,85.54,85.54,85.54,0
2011-08-25,84.27,84.27,84.27,84.27,0
2011-08-26,84.19,84.19,84.19,84.19,0
2011-08-29,84.19,84.19,84.19,84.19,0
2011-08-30,86.38,86.38,86.38,86.38,0
2011-08-31,88.38,88.38,88.38,88.38,0
2011-09-01,88.81,88.81,88.81,88.81,0
2011-09-02,86.67,86.67,86.67,86.67,0
2011-09-05,83.55,83.55,83.55,83.55,0
2011-09-06,84.48,84.48,84.48,84.48,0
2011-09-07,87.12,87.12,87.12,87.12,0
2011-09-08,87.4,87.4,87.4,87.4,0
2011-09-09,85.3,85.3,85.3,85.3,0
2011-09-12,83.94,83.94,83.94,83.94,0
2011-09-13,84.69,84.69,84.69,84.69,0
2011-09-14,85.5,85.5,85.5,85.5,0
2011-09-15,87.23,87.23,87.23,87.23,0
2011-09-16,87.76,87.76,87.76,87.76,0
2011-09-19,85.98,85.98,85.98,85.98,0
2011-09-20,87.67,87.67,87.67,87.67,0
2011-09-21,86.41,86.41,86.41,86.41,0
2011-09-22,82.38,82.38,82.38,82.38,0
2011-09-23,82.99,82.99,82.99,82.99,0
2011-09-26,83.46,83.46,83.46,83.46,0
2011-09-27,86.81,86.81,86.81,86.81,0
2011-09-28,85.63,85.63,85.63,85.63,0
2011-09-29,85.24,85.24,85.24,85.24,0
2011-09-30,84.24,84.24,84.24,84.24,0
2011-10-03,83.5,83.5,83.5,83.5,0
2011-10-04,81.41,81.41,81.41,81.41,0
2011-10-05,83.95,83.95,83.95,83.95,0
2011-10-06,87.02,87.02,87.02,87.02,0
2011-10-07,87.16,87.16,87.16,87.16,0
2011-10-10,88.65,88.65,88.65,88.65,0
2011-10-11,88.62,88.62,88.62,88.62,0
2011-10-12,89.32,89.32,89.32,89.32,0
2011-10-13,88.71,88.71,88.71,88.71,0
2011-10-14,89.66,89.66,89.66,89.66,0
2011-10-17,89.27,89.27,89.27,89.27,0
2011-10-18,88.82,88.82,88.82,88.82,0
2011-10-19,89.45,89.45,89.45,89.45,0
2011-10-20,88.39,88.39,88.39,88.39,0
2011-10-21,90.0,90.0,90.0,90.0,0
2011-10-24,90.97,90.97,90.97,90.97,0
2011-10-25,90.67,90.67,90.67,90.67,0
2011-10-26,91.24,91.24,91.24,91.24,0
2011-10-27,93.76,93.76,93.76,93.76,0
2011-10-28,93.62,93.62,93.62,93.62,0
2011-10-31,91.05,91.05,91.05,91.05,0
2011-11-01,89.21,89.21,89.21,89.21,0
2011-11-02,90.2,90.2,90.2,90.2,0
2011-11-03,91.12,91.12,91.12,91.12,0
2011-11-04,90.87,90.87,90.87,90.87,0
2011-11-07,90.63,90.63,90.63,90.63,0
2011-11-08,91.55,91.55,91.55,91.55,0
2011-11-09,89.84,89.84,89.84,89.84,0
2011-11-10,89.57,89.57,89.57,89.57,0
2011-11-11,91.12,91.12,91.12,91.12,0
2011-11-14,90.72,90.72,90.72,90.72,0
2011-11-15,90.64,90.64,90.64,90.64,0
2011-11-16,90.28,90.28,90.28,90.28,0
2011-11-17,88.88,88.88,88.88,88.88,0
2011-11-18,87.87,87.87,87.87,87.87,0
2011-11-21,85.63,85.63,85.63,85.63,0
2011-11-22,85.45,85.45,85.45,85.45,0
2011-11-23,84.4,84.4,84.4,84.4,0
2011-11-24,84.16,84.16,84.16,84.16,0
2011-11-25,84.74,84.74,84.74,84.74,0
2011-11-28,87.12,87.12,87.12,87.12,0
2011-11-29,87.47,87.47,87.47,87.47,0
2011-11-30,90.2,90.2,90.2,90.2,0
2011-12-01,89.97,89.97,89.97,89.97,0
2011-12-02,90.95,90.95,90.95,90.95,0
2011-12-05,91.16,91.16,91.16,91.16,0
2011-12-06,91.21,91.21,91.21,91.21,0
2011-12-07,90.88,90.88,90.88,90.88,0
2011-12-08,89.92,89.92,89.92,89.92,0
2011-12-09,90.58,90.58,90.58,90.58,0
2011-12-12,89.01,89.01,89.01,89.01,0
2011-12-13,90.0,90.0,90.0,90.0,0
2011-12-14,88.07,88.07,88.07,88.07,0
2011-12-15,88.61,88.61,88.61,88.61,0
2011-12-16,88.32,88.32,88.32,88.32,0
2011-12-19,88.0,88.0,88.0,88.0,0
2011-12-20,88.56,88.56,88.56,88.56,0
2011-12-21,88.01,88.01,88.01,88.01,0
2011-12-22,89.11,89.11,89.11,89.11,0
2011-12-23,90.08,90.08,90.08,90.08,0
2011-12-26,90.08,90.08,90.08,90.08,0
2011-12-27,90.08,90.08,90.08,90.08,0
2011-12-28,90.02,90.02,90.02,90.02,0
2011-12-29,90.95,90.95,90.95,90.95,0
2011-12-30,91.21,91.21,91.21,91.21,0
2012-01-02,91.21,91.21,91.21,91.21,0
2012-01-03,93.36,93.36,93.36,93.36,0
2012-01-04,92.88,92.88,92.88,92.88,0
2012-01-05,92.15,92.15,92.15,92.15,0
2012-01-06,92.55,92.55,92.55,92.55,0
2012-01-09,91.85,91.85,91.85,91.85,0
2012-01-10,93.18,93.18,93.18,93.18,0
2012-01-11,92.86,92.86,92.86,92.86,0
2012-01-12,92.71,92.71,92.71,92.71,0
2012-01-13,92.27,92.27,92.27,92.27,0
2012-01-16,92.71,92.71,92.71,92.71,0
2012-01-17,93.3,93.3,93.3,93.3,0
2012-01-18,93.45,93.45,93.45,93.45,0
2012-01-19,93.94,93.94,93.94,93.94,0
2012-01-20,93.77,93.77,93.77,93.77,0
2012-01-23,94.6,94.6,94.6,94.6,0
2012-01-24,94.14,94.14,94.14,94.14,0
2012-01-25,93.66,93.66,93.66,93.66,0
2012-01-26,94.77,94.77,94.77,94.77,0
2012-01-27,93.77,93.77,93.77,93.77,0
2012-01-30,92.82,92.82,92.82,92.82,0
2012-01-31,92.97,92.97,92.97,92.97,0
2012-02-01,94.71,94.71,94.71,94.71,0
2012-02-02,94.71,94.71,94.71,94.71,0
2012-02-03,96.45,96.45,96.45,96.45,0
2012-02-06,96.42,96.42,96.42,96.42,0
2012-02-07,96.36,96.36,96.36,96.36,0
2012-02-08,96.11,96.11,96.11,96.11,0
2012-02-09,96.44,96.44,96.44,96.44,0
2012-02-10,95.71,95.71,95.71,95.71,0
2012-02-13,96.65,96.65,96.65,96.65,0
2012-02-14,96.47,96.47,96.47,96.47,0
2012-02-15,96.32,96.32,96.32,96.32,0
2012-02-16,96.24,96.24,96.24,96.24,0
2012-02-17,96.46,96.46,96.46,96.46,0
2012-02-20,97.1,97.1,97.1,97.1,0
2012-02-21,96.81,96.81,96.81,96.81,0
2012-02-22,96.6,96.6,96.6,96.6,0
2012-02-23,96.87,96.87,96.87,96.87,0
2012-02-24,96.71,96.71,96.71,96.71,0
2012-02-27,96.4,96.4,96.4,96.4,0
2012-02-28,96.6,96.6,96.6,96.6,0
2012-02-29,95.67,95.67,95.67,95.67,0
2012-03-01,96.71,96.71,96.71,96.71,0
2012-03-02,96.39,96.39,96.39,96.39,0
2012-03-05,95.93,95.93,95.93,95.93,0
2012-03-06,94.23,94.23,94.23,94.23,0
2012-03-07,94.58,94.58,94.58,94.58,0
2012-03-08,95.58,95.58,95.58,95.58,0
2012-03-09,96.01,96.01,96.01,96.01,0
2012-03-12,96.13,96.13,96.13,96.13,0
2012-03-13,97.16,97.16,97.16,97.16,0
2012-03-14,96.94,96.94,96.94,96.94,0
2012-03-15,96.83,96.83,96.83,96.83,0
2012-03-16,97.23,97.23,97.23,97.23,0
2012-03-19,97.21,97.21,97.21,97.21,0
2012-03-20,96.09,96.09,96.09,96.09,0
2012-03-21,96.1,96.1,96.1,96.1,0
2012-03-22,95.39,95.39,95.39,95.39,0
2012-03-23,95.54,95.54,95.54,95.54,0
2012-03-26,96.29,96.29,96.29,96.29,0
2012-03-27,95.74,95.74,95.74,95.74,0
2012-03-28,94.77,94.77,94.77,94.77,0
2012-03-29,93.8,93.8,93.8,93.8,0
2012-03-30,94.14,94.14,94.14,94.14,0
2012-04-02,95.95,95.95,95.95,95.95,0
2012-04-03,95.35,95.35,95.35,95.35,0
2012-04-04,93.22,93.22,93.22,93.22,0
2012-04-05,93.46,93.46,93.46,93.46,0
2012-04-06,93.46,93.46,93.46,93.46,0
2012-04-09,93.46,93.46,93.46,93.46,0
2012-04-10,91.37,91.37,91.37,91.37,0
2012-04-11,91.96,91.96,91.96,91.96,0
2012-04-12,93.22,93.22,93.22,93.22,0
2012-04-13,92.26,92.26,92.26,92.26,0
2012-04-16,92.5,92.5,92.5,92.5,0
2012-04-17,94.09,94.09,94.09,94.09,0
2012-04-18,93.74,93.74,93.74,93.74,0
2012-04-19,93.75,93.75,93.75,93.75,0
2012-04-20,94.16,94.16,94.16,94.16,0
2012-04-23,92.49,92.49,92.49,92.49,0
2012-04-24,93.22,93.22,93.22,93.22,0
2012-04-25,93.26,93.26,93.26,93.26,0
2012-04-26,93.68,93.68,93.68,93.68,0
2012-04-27,94.11,94.11,94.11,94.11,0
2012-04-30,93.48,93.48,93.48,93.48,0
2012-05-01,94.76,94.76,94.76,94.76,0
2012-05-02,93.91,93.91,93.91,93.91,0
2012-05-03,94.06,94.06,94.06,94.06,0
2012-05-04,92.29,92.29,92.29,92.29,0
2012-05-07,92.29,92.29,92.29,92.29,0
2012-05-08,90.75,90.75,90.75,90.75,0
2012-05-09,90.46,90.46,90.46,90.46,0
2012-05-10,90.65,90.65,90.65,90.65,0
2012-05-11,91.16,91.16,91.16,91.16,0
2012-05-14,89.36,89.36,89.36,89.36,0
2012-05-15,88.92,88.92,88.92,88.92,0
2012-05-16,88.34,88.34,88.34,88.34,0
2012-05-17,87.25,87.25,87.25,87.25,0
2012-05-18,86.08,86.08,86.08,86.08,0
2012-05-21,86.65,86.65,86.65,86.65,0
2012-05-22,88.24,88.24,88.24,88.24,0
2012-05-23,86.05,86.05,86.05,86.05,0
2012-05-24,87.46,87.46,87.46,87.46,0
2012-05-25,87.48,87.48,87.48,87.48,0
2012-05-28,87.48,87.48,87.48,87.48,0
2012-05-29,88.01,88.01,88.01,88.01,0
2012-05-30,86.45,86.45,86.45,86.45,0
2012-05-31,86.87,86.87,86.87,86.87,0
2012-06-01,85.97,85.97,85.97,85.97,0
2012-06-04,85.97,85.97,85.97,85.97,0
2012-06-05,85.97,85.97,85.97,85.97,0
2012-06-06,87.96,87.96,87.96,87.96,0
2012-06-07,89.02,89.02,89.02,89.02,0
2012-06-08,88.84,88.84,88.84,88.84,0
2012-06-11,88.83,88.83,88.83,88.83,0
2012-06-12,89.56,89.56,89.56,89.56,0
2012-06-13,89.75,89.75,89.75,89.75,0
2012-06-14,89.47,89.47,89.47,89.47,0
2012-06-15,89.54,89.54,89.54,89.54,0
2012-06-18,89.76,89.76,89.76,89.76,0
2012-06-19,91.35,91.35,91.35,91.35,0
2012-06-20,91.89,91.89,91.89,91.89,0
2012-06-21,90.98,90.98,90.98,90.98,0
2012-06-22,90.25,90.25,90.25,90.25,0
2012-06-25,89.18,89.18,89.18,89.18,0
2012-06-26,89.15,89.15,89.15,89.15,0
2012-06-27,90.53,90.53,90.53,90.53,0
2012-06-28,89.94,89.94,89.94,89.94,0
2012-06-29,91.15,91.15,91.15,91.15,0
2012-07-02,92.36,92.36,92.36,92.36,0
2012-07-03,93.1,93.1,93.1,93.1,0
2012-07-04,92.98,92.98,92.98,92.98,0
2012-07-05,93.18,93.18,93.18,93.18,0
2012-07-06,92.69,92.69,92.69,92.69,0
2012-07-09,92.15,92.15,92.15,92.15,0
2012-07-10,92.69,92.69,92.69,92.69,0
