timestamp,Close,Open,High,Low,Vol,label,label_title,label_url,label_source,arma.warp_distance.Close,arma.warp_distance.High,arma.warp_distance.Low,arma.warp_distance.Open,arma.warp_distance.Vol,arima.warp_distance.Close,arima.warp_distance.High,arima.warp_distance.Low,arima.warp_distance.Open,arima.warp_distance.Vol,lstm.warp_distance.Close,lstm.warp_distance.High,lstm.warp_distance.Low,lstm.warp_distance.Open,lstm.warp_distance.Vol,cnn.warp_distance.Close,cnn.warp_distance.High,cnn.warp_distance.Low,cnn.warp_distance.Open,cnn.warp_distance.Vol,lstmcnn_wsum_combination.warp_distance.Close,lstmcnn_wsum_combination.warp_distance.High,lstmcnn_wsum_combination.warp_distance.Low,lstmcnn_wsum_combination.warp_distance.Open,lstmcnn_wsum_combination.warp_distance.Vol,lstmcnn_wsum_layer_lstmDlayer.warp_distance.Close,lstmcnn_wsum_layer_lstmDlayer.warp_distance.High,lstmcnn_wsum_layer_lstmDlayer.warp_distance.Low,lstmcnn_wsum_layer_lstmDlayer.warp_distance.Open,lstmcnn_wsum_layer_lstmDlayer.warp_distance.Vol,lstmcnn_wsum_layer.warp_distance.Close,lstmcnn_wsum_layer.warp_distance.High,lstmcnn_wsum_layer.warp_distance.Low,lstmcnn_wsum_layer.warp_distance.Open,lstmcnn_wsum_layer.warp_distance.Vol
2013-01-11,"1,156.0","1,142.0","1,156.0","1,141.0",220140,0.0,,,,2.1775772511767166,1.8518024381825853,3.1663204153026983,2.7193676672631906,31963.8576954148,2.229268983361726,1.9806812372488596,3.3228200896393667,2.7915227709958343,31129.09842268269,565.6406901359558,570.0061909484864,560.2700929164887,563.6251163005829,175722.14169293642,32.42005615234373,8.355168457031255,42.1469970703125,28.6104736328125,15476.90625,286.6888640165329,299.9449623870849,287.49988627433777,295.17296528816223,91412.87564852834,7.2686279296875,3.0100756835937545,22.908020019531232,33.4594482421875,46198.9453125,16.864611816406224,10.759697265625006,6.199694824218772,19.48177490234368,46840.309375
2013-01-14,"1,143.0","1,150.0","1,159.3","1,139.0",261950,0.0,,,,3.6623314173657264,3.786759052203684,2.742942959051448,2.0603833608710374,38872.36415920071,3.7202294493609545,3.914280475181522,2.834376666096841,2.132366130783476,41844.26096191502,567.6406901359558,571.9961909484863,562.6700929164887,565.7251163005827,170526.14169293642,32.036865234375,6.599921874999995,41.57169189453123,28.24654541015623,28965.496875,287.1826384305954,301.3513869476318,289.148189496994,295.7243263721466,84455.03502352834,6.91246337890625,5.615043945312505,22.2276123046875,32.54132080078127,41431.31875,13.104467773437474,10.015729980468745,4.5434326171875,19.332885742187454,43018.3875
2013-01-15,"1,135.0","1,138.0","1,149.0","1,135.0",241450,0.0,,,,5.127738089804484,1.7259458851305682,3.486181785803774,1.8374601419224972,47965.794913384336,4.996433188000879,1.7247801916740857,3.349709430523535,2.2075057709866317,45475.22827487584,566.7406901359558,572.3261909484862,563.1700929164887,566.8251163005829,158014.14169293642,28.0103515625,10.456813964843741,39.82978515624996,22.4891479492187,22631.775,285.05301196575164,301.45571556091306,288.5774802684784,295.60586323738096,72531.12096102834,3.89573974609375,3.214865722656259,19.5610107421875,31.410546875,24141.0046875,5.633068847656228,11.6517333984375,1.9239746093750227,16.989758300781187,25908.046875
2013-01-16,"1,153.0","1,131.0","1,153.1","1,123.0",368150,0.0,,,,3.2124198828367296,2.3434305581502715,1.6820388947115816,3.842326756746502,67426.05662753918,3.1321667245492337,2.302041554507059,1.6191399672857645,4.012032864409003,49055.59396286707,568.2406901359558,572.3061909484862,565.2700929164887,565.8251163005829,138335.14169293642,25.644494628906273,9.022504882812497,39.17421874999995,13.684802246093705,28111.384375,285.7223967313766,301.77717674255365,288.949263715744,292.86875996589663,56889.20064852834,5.3194091796875,4.827543945312504,19.0030029296875,26.612890625,15981.5484375,8.41439208984375,15.888750000000005,2.13477783203125,12.92125244140618,17790.1703125
2013-01-17,"1,174.0","1,148.0","1,174.1","1,148.0",391020,0.0,,,,2.1854660291051915,0.7773919952143159,3.748186231273985,2.4617144604476158,66631.63182310776,2.168222702558819,0.9048164750801334,3.7883784182573885,2.459250708492596,56316.9113893025,569.4406901359557,573.1161909484863,565.5700929164886,566.5251163005829,135519.14169293642,24.72038574218755,6.288278808593737,39.029052734374964,15.946423339843705,30255.3375,285.42992236614225,303.8054689788818,288.5980124950409,291.7215248584747,57778.66471102834,4.32564697265625,6.772609863281264,16.8481201171875,23.961242675781232,23240.078125,4.6055908203125,18.660708007812516,4.01624755859375,12.055578613281181,18326.8703125
2013-01-18,"1,169.0","1,174.0","1,175.0","1,162.0",204740,0.0,,,,3.988039539145143,3.6644938958287865,2.9989298617322446,1.9567746580964696,51399.862218144815,4.183481316148597,3.791403355478633,3.063208036763149,2.073665708864405,42867.97109888317,572.9406901359557,575.7261909484863,566.6700929164887,567.3251163005829,148270.14169293642,25.54810791015632,7.075976562499977,39.86724853515618,9.674389648437476,22627.5046875,288.40876758098597,307.1083339691162,289.2384788036346,290.9054543018341,69307.88189852834,5.20972900390625,6.326635742187523,15.413830566406226,20.936511230468724,29616.996875,4.7658447265625,17.7999194335938,3.40810546875,8.620678710937455,21788.1921875
2013-01-21,"1,181.0","1,168.0","1,182.0","1,165.0",158330,0.0,,,,2.124049435723964,1.6857813345645127,2.1800805410387283,3.5455462158973665,55212.671498281576,1.9755796299647272,1.8122740785510811,2.3220000521502016,3.845303049668905,44025.29262399576,574.2406901359558,577.6261909484863,568.7700929164887,570.5251163005829,146730.14169293642,23.73363037109377,10.388525390624975,41.86572265624991,9.41484375,25810.3828125,288.2167692899704,308.1173732757568,289.759273481369,292.7785500049592,65278.20533602834,6.98607177734375,9.098430175781257,15.28304443359368,20.82047119140618,32865.53125,2.93216552734375,21.689721679687523,4.67679443359375,9.519665527343703,28288.6421875
2013-01-22,"1,180.0","1,165.0","1,180.1","1,162.0",392000,0.0,,,,2.3044606582350298,2.350294309320497,1.265850212623127,2.0056763817057566,65930.25706934607,2.283053627123468,2.4772184968791637,1.0835395564355397,2.0038623067243857,51072.91174666282,578.0406901359559,579.8961909484863,571.3700929164886,572.3251163005829,136368.14169293642,24.20228271484377,10.638652343749982,44.60329589843745,6.58800048828125,38103.2703125,290.70486743450164,308.80807029724116,292.18112406730654,292.8599464893341,58140.512889117,7.84248046875,13.31004638671875,14.39251708984368,19.421435546874953,45890.61875,5.02607421875,23.992084960937518,6.7229736328125,9.686108398437456,44239.5078125
2013-01-23,"1,183.0","1,179.0","1,184.0","1,172.0",456850,0.0,,,,2.1244847078070963,1.141861758374739,2.2178276329340405,1.2264631398858,46875.4270495629,2.1691233646983847,1.1420721634277016,2.0500293769997144,1.3549855511669422,41612.81315946653,582.5406901359559,583.0061909484863,574.0700929164886,575.0251163005829,151423.14169293642,25.138403320312523,4.421640624999964,45.50860595703123,7.094189453125,46935.6234375,293.1933012723922,310.0551613616944,294.0307944774628,294.31411519050596,70343.078514117,7.05718994140625,15.257536621093776,13.909374999999955,19.959289550781204,60334.55,4.01680908203125,22.252116699218774,4.1465087890625,10.209143066406225,52162.4
2013-01-24,"1,205.0","1,190.0","1,205.0","1,175.1",334860,0.0,,,,2.6497496031664696,3.2677324200736395,4.313288557299302,3.0917260223982788,47675.08135060627,2.6960375857846435,3.2676776816203077,4.330020324193629,3.2880090991490984,46448.0619655593,585.5406901359559,586.0961909484862,578.9700929164886,579.8251163005829,160293.14169293642,24.245947265625,9.516254882812472,47.424157714843766,10.0880615234375,48699.684375,294.4503264188766,310.85913841247555,297.41298441886903,298.16037373542787,74914.656639117,8.5450927734375,16.264667968750018,17.79926757812495,23.22420654296875,61052.3,3.8685546875,20.34008300781252,2.2637451171875,7.826025390625,55291.51875
2013-01-25,"1,225.0","1,194.0","1,225.1","1,191.0",725210,0.0,,,,3.027052954607848,3.031230915330002,2.4073284868631393,3.7620164040345343,63114.03729036571,2.9497456318636743,3.004367790681067,2.3233218355774623,4.191593947970455,59943.185094838846,588.6406901359558,589.1861909484862,581.6800929164888,584.0251163005829,154677.14169293642,23.98488769531248,8.679494628906241,45.778798828125026,19.87421875,47656.528125,295.59211719036097,311.62252708435057,298.8615525341034,301.39269185066223,62359.32721102834,9.44754638671875,14.814218750000007,17.435842285156223,26.09274902343748,51768.68125,4.0568359375,18.702451171875012,5.229978027343759,16.42235107421875,48138.8375
2013-01-28,"1,249.0","1,226.0","1,249.0","1,223.0",282010,0.0,,,,3.2476290694473167,3.2694382368290467,2.033712509730913,1.1049521799705873,67552.96941054014,3.3674136845608467,3.3688500221714093,1.9198335902198775,1.251946100993473,73082.62482536718,594.2406901359558,594.1961909484864,584.5800929164886,586.0251163005829,206724.14169293642,28.06986083984375,7.811931152343732,42.63680664062504,22.26700439453125,78116.3375,299.4074858427047,314.9113661956787,299.31815043449404,302.54755635261535,116817.66132661699,13.37191162109375,11.6303955078125,16.78253417968749,26.9216552734375,87128.471875,8.5561767578125,14.49808349609375,3.3557470703125087,12.40263671875,78257.9125
2013-01-29,"1,244.0","1,240.0","1,248.0","1,234.3",588350,0.0,,,,2.650309619435234,3.257068096350099,3.951656330548349,3.6307558473294193,59227.651516723425,2.5790676319352315,3.355624766610981,3.9556214422864513,3.7988798721166175,64233.112045443966,601.0406901359559,600.8961909484863,590.3800929164887,591.8251163005829,219092.14169293642,30.77105712890625,8.646391601562481,45.22975097656249,29.98145751953125,64714.125,304.3315153837204,319.9155898284912,301.88263407707217,306.7668861865997,123068.49127352836,14.40987548828125,11.65416259765625,19.080263671874988,31.150537109375,72791.609375,10.31556396484375,10.82740478515625,4.8217626953125095,15.0915283203125,66266.11875
2013-01-30,"1,213.0","1,256.0","1,256.0","1,203.0",405750,0.0,,,,0.8905608436827152,0.7021836658657321,2.498557274769177,2.820427039928563,68293.96983241514,0.8717457153159103,0.9276550115718692,2.54283672233953,2.850713487777898,75226.77690817253,607.4406901359557,607.6861909484862,597.6100929164887,599.3251163005829,238727.14169293642,37.2257080078125,6.052792968750008,49.601755371093724,37.8835205078125,88718.0375,308.8525480985641,324.99594627380367,307.02681864738463,312.6663063526154,141621.85221102837,11.4401611328125,11.138186035156243,22.87562011718749,35.8634033203125,94165.5046875,9.551806640625,7.87916503906249,7.926274414062504,22.30831298828125,88188.23125
2013-01-31,"1,204.0","1,211.0","1,216.0","1,200.0",364460,0.0,,,,5.729270119115381,2.9144082609145925,4.547347626975056,2.7484027616557567,80251.87442806929,5.658816364398012,3.165350922915536,4.4059366698555085,2.981849109069162,71312.84277561112,610.4406901359557,614.8861909484864,600.7100929164886,607.0251163005829,233617.14169293642,38.3214111328125,5.823020019531258,46.128476562499934,41.0895751953125,66707.78125,309.71805713176724,330.83544212341315,307.897662153244,318.90734028816223,133752.46471102833,12.331103515625,11.804006347656241,22.251376953124986,38.71673583984373,81804.0859375,11.75869140625,5.608242187499991,5.9645556640625035,27.248828125,72540.25625
2013-02-01,"1,226.0","1,202.0","1,252.0","1,202.0",523570,0.0,,,,3.505470460534206,6.898960301727698,2.204135058844122,4.944900863379144,84323.4000571009,3.313810549516029,6.952551112674018,2.209538743412895,5.2740300068719765,75122.05223290957,610.3406901359557,615.9861909484864,603.2000929164886,609.1251163005829,236577.14169293642,34.11275634765625,10.505971679687491,45.72179687499995,36.25396728515625,73934.49375,308.0127470731735,330.24232688903805,307.5190769481659,319.18993916511533,137708.58033602833,15.9953125,9.840305175781213,20.757722167968744,35.275927734375,86548.1921875,15.33267822265625,10.750112304687493,7.545624999999997,23.90487060546875,80689.83125
2013-02-04,"1,209.0","1,226.0","1,236.0","1,209.0",310530,0.0,,,,4.983742714297319,6.561363535892927,4.766471754044619,4.283106425751749,55357.5914256481,5.03873747373666,6.496538993486911,4.689944758714819,4.447059108127041,59156.66797421803,610.4406901359557,618.6761909484864,604.3000929164888,609.9251163005829,216413.14169293642,27.64039306640625,11.975732421875,45.25377929687498,29.83226318359375,53363.39375,306.64096362590783,331.1835964202881,307.6927219676972,316.980179643631,120170.22096102832,11.67960205078125,11.30711669921875,18.239167480468744,32.21456298828125,73088.0375,10.20333251953125,15.38350830078125,13.085053710937496,22.9708740234375,65710.5328125
2013-02-05,"1,234.0","1,204.0","1,244.0","1,201.4",626490,0.0,,,,2.604705906648201,2.91236460124735,2.585016615215295,3.918632229274317,55819.475596377786,2.4875855348365348,2.722981330966445,2.578463929124882,4.077949838236032,55819.73349142997,606.4406901359557,617.3761909484863,602.9000929164887,609.9251163005829,219265.14169293642,19.47606201171875,7.3575927734375,40.836665039062524,22.73189697265625,54244.640625,300.8198393583297,328.39261131286617,305.62560160636906,314.3966164112091,121648.48971102832,7.7683837890625,10.56968994140625,13.603364257812496,27.50594482421875,75331.1125,6.77515869140625,20.91141357421875,10.685798339843746,17.71087646484375,61892.7796875
2013-02-06,"1,263.0","1,231.0","1,271.0","1,231.0",343790,0.0,,,,6.042653040600544,2.942870333575911,5.337079033968098,4.090133476860546,62442.765233856364,6.051839566141439,2.9440696122822367,5.023684036616942,4.208120694215132,58197.72522701884,605.4406901359557,616.9761909484863,599.6100929164886,606.3251163005829,223079.14169293642,12.52440185546875,6.7822998046875,38.58216308593753,16.595361328125,53632.6,299.114480471611,327.17272605895994,300.7837888622284,308.9289162158966,125375.79439852832,7.41307373046875,10.05206298828125,7.12211669921876,20.94058837890625,74849.6453125,5.2935791015625,25.41136474609375,9.382753906249992,11.7472900390625,60127.7046875
2013-02-07,"1,250.0","1,256.0","1,266.0","1,247.0",431530,0.0,,,,4.5253002553091175,8.876542256652215,4.1549552179879345,7.446696127084192,65922.60773358587,4.651767536880016,8.877174578994072,3.9534564114664135,7.919452669705106,63952.147548498164,610.4406901359557,618.4761909484863,602.4100929164887,603.8251163005829,216883.14169293642,9.87550048828125,9.77706298828125,45.693784179687526,7.4404541015625,54794.796875,302.8607390165329,327.27111473083494,302.2439756298065,304.39184346199033,119410.89752352836,7.11590576171875,6.06297607421875,7.294675292968758,17.9347900390625,69658.0015625,8.78499755859375,26.71915283203125,8.442800292968741,5.5237060546875,62089.9015625
2013-02-08,"1,260.0","1,249.0","1,261.0","1,241.6",261480,0.0,,,,4.0239615358500265,4.38679971642307,3.3091253062659005,3.68996220872832,55601.445047867135,4.074760562881965,4.411044107802764,3.112364061234348,3.962181435753541,53035.09229183282,615.0406901359559,623.4761909484863,607.1100929164886,608.3251163005829,223590.14169293642,11.77103271484375,7.21201171875,51.656687011718795,5.851953125,54242.35,305.9513151884079,331.03767356872555,305.7054990673065,307.4933266162872,124595.34283602836,5.37027587890625,5.89739990234375,9.832172851562518,21.35775146484375,69279.6640625,8.24879150390625,22.99896240234375,6.978896484374991,5.43228759765625,63738.7828125
2013-02-11,"1,154.2","1,161.6","1,162.5","1,152.3",265750,0.0,,,,2.9949673426351184,2.544322042340582,2.5330068061923385,3.0864881313129904,82162.05701017122,2.9151261504306603,2.4450628427541914,2.2119682923352,3.3665931974598835,66801.44142290935,618.4406901359557,624.3761909484863,611.0700929164886,613.0251163005829,197381.14169293642,14.16265869140625,2.87373046875,53.474719238281295,8.81199951171875,49143.3625,308.80343921184533,330.5799587249756,308.2119834423065,312.18813252449036,94258.20689852834,6.5508056640625,8.602490234375,10.05804443359375,23.53284912109375,44155.484375,8.316064453125,23.353955078125,5.140336914062481,5.168017578125,45847.521875
2013-02-12,"1,208.5","1,154.2","1,216.8","1,154.2",745480,0.0,,,,13.250074388284814,11.515967281789427,10.781169384116923,11.124267223227184,81604.45528997769,13.303935196392286,11.677241683467466,10.453042127198886,11.223963514539628,66970.58746803696,612.9606901359557,617.0261909484864,605.4000929164887,606.585116300583,192903.14169293642,19.587629394531245,17.16063232421875,48.377751464843776,12.81154541015626,56350.459375,302.99597949504846,321.65889549255365,300.46086161613465,304.92783833503717,88347.79908602832,14.487397460937496,18.52197265625,14.128959960937506,23.70962890625001,57963.940625,14.853242187499996,32.153369140625,13.169584960937504,10.97353271484376,57988.65625
2013-02-13,"1,227.0","1,203.9","1,232.5","1,187.4",565630,0.0,,,,8.756399363634818,8.898302345984394,3.633086703012259,3.858367199276677,97961.47646154594,8.805521714254088,8.792516629762872,3.868396332255657,4.399851127527427,80568.68866205102,610.4106901359557,614.3061909484862,600.6800929164885,601.605116300583,204802.14169293642,21.151276855468744,25.052934570312505,41.64099853515624,15.284782714843756,70428.70625,300.90837573528285,318.6443947601318,293.5908677196502,298.19418843269347,100673.59439852834,19.323676757812496,23.517351074218755,23.74400878906249,23.55204345703125,64145.3625,20.681062011718744,34.5738330078125,19.211447753906263,18.450688476562505,62620.478125
2013-02-14,"1,235.3","1,224.2","1,238.9","1,212.2",303130,0.0,,,,5.193631065391992,7.7267561763374015,7.053353840689579,7.669042996809231,71668.70586593314,5.189511175778625,7.620043831236923,7.084186665600555,7.928199428933523,65538.04630222004,606.8106901359557,610.4561909484862,596.3200929164886,598.8951163005829,226986.14169293642,17.979499511718746,15.891289062500006,40.25793945312503,15.552058105468745,76823.684375,296.43967456340783,314.5752053070068,288.1392356395721,293.9133388233185,120433.92564852835,18.137482910156244,27.83352539062501,23.57498046874998,22.356494140625024,78437.475,17.094819335937494,35.36580078125,20.44931640625,23.996650390625,78442.546875
2013-02-15,"1,186.4","1,229.7","1,229.7","1,144.1",1310000,0.0,,,,2.780372070315411,6.103019930538197,4.763129368566365,3.1249519378264954,100500.74556153873,2.8972465308595248,6.102181162181478,4.71102636219821,3.9981090934729537,97504.70397509915,605.3406901359557,607.7461909484864,592.8400929164886,595.715116300583,214146.14169293642,15.82728271484375,18.388894042968765,40.82981933593749,11.990163574218768,89936.628125,295.238259768486,311.7532546234131,284.9645579051971,290.5486586475372,104270.46158602834,15.60009765625,30.465400390625,20.341406249999977,16.780900878906277,76005.996875,16.688818359375,36.04027832031249,18.609101562499994,26.57723876953123,79633.54375
2013-02-18,"1,197.5","1,191.0","1,210.4","1,180.0",502120,0.0,,,,16.94716186389319,15.83006338616276,19.158651811092774,9.802073330045028,152480.76245231164,16.69891700501314,15.703546599690707,18.394449845693,10.533776975829594,160377.09919131346,597.9806901359557,604.6161909484864,583.0900929164887,593.7851163005829,318998.1416929364,16.46875244140624,23.818664550781268,28.908891601562463,8.991425781250019,161353.3125,286.83559619426717,308.5380922698975,273.80908305168157,287.8736879444122,211009.96158602837,23.76361328124999,31.87542968749999,26.087958984375,14.870908203125033,173379.315625,22.76241699218749,38.38657470703125,31.12739990234375,28.454521484374986,166494.640625
2013-02-19,"1,213.2","1,197.5","1,215.9","1,189.2",401030,0.0,,,,6.925079159699976,9.1071284889249,6.474850402251833,5.0703886019022315,131038.91110214373,6.919115121044729,9.104471599406109,6.102008300852094,6.00679993584456,146434.42799489692,602.3106901359557,609.4061909484865,585.8600929164886,596.7251163005827,342635.1416929364,20.827485351562494,13.24326171875,40.73863281250001,11.066660156250007,138286.85,292.49861621379847,314.98581932067884,274.95554789543155,290.62372212409974,227021.18814852837,18.895380859374995,26.03815185546873,24.25909667968749,11.890390625000007,157764.94375,18.686994628906245,30.609965820312482,25.98186279296874,30.07272949218748,151823.959375
2013-02-20,"1,227.9","1,212.2","1,235.3","1,208.5",331820,0.0,,,,5.0035140077025755,5.1638939884879855,9.910271150300627,5.512915337835351,127076.52728446394,4.997794889395232,5.161617904747119,9.108092648155091,6.394560465086284,124337.16680622318,602.7806901359559,609.3161909484862,589.3600929164887,601.0551163005829,308190.1416929364,22.00776611328124,10.326213378906257,45.11906494140628,6.300502929687491,113611.028125,292.1947697782516,316.0011843109131,279.7272764110565,295.2390126514435,176578.2009079397,16.84939208984374,24.012526855468717,20.202260742187487,14.830268554687517,117028.85625,18.283620605468737,29.195351562499965,17.723320312499983,28.357829589843732,116466.696875
2013-02-21,"1,197.5","1,224.2","1,224.2","1,189.2",276100,0.0,,,,2.6720615865493302,4.604448221798885,6.069494335820491,3.6750992962053033,163003.57799787633,2.7577220282617416,4.602580138198414,5.444331891920433,4.49922382063985,143611.3686650293,602.8706901359558,609.5961909484864,591.4700929164886,601.8851163005827,284809.1416929364,16.262768554687526,10.867583007812526,37.39934570312498,6.964736328124991,107576.00625,294.49421191692346,317.0705641937257,283.9350181102753,296.4762941455841,153176.52278293966,17.291997070312483,23.951118164062468,18.4390625,11.353164062500017,99176.965625,20.001469726562483,31.337824707031228,13.294208984374995,25.83405517578124,98368.80625
2013-02-22,"1,221.4","1,204.9","1,221.4","1,202.1",248470,0.0,,,,8.654279455628375,3.4846831385078763,12.08308344907798,2.0049204486445893,171385.18826893676,8.48317506517849,3.3593323085911155,11.540280814487527,2.7644325951285964,157108.89960912228,599.0906901359557,608.1261909484863,589.1700929164887,601.8851163005827,282106.1416929364,24.370410156249974,7.387746582031263,23.57854248046876,7.612941894531241,144263.25,291.12146899700167,316.10300559997563,280.83758158683776,295.57827168464667,150471.836715734,22.90036621093748,26.711669921874982,21.40784912109375,11.150063476562512,125242.634375,25.340026855468732,35.03797607421873,17.23997802734375,25.363242187499985,120671.4125
2013-02-25,"1,237.1","1,231.6","1,292.4","1,218.7",710000,0.0,,,,3.504818801009105,4.373452743137092,6.721055314461182,6.040322323698456,113306.49629765932,3.573365071572016,4.372556124401581,7.205376522416077,6.433772611943049,77942.14877314572,602.5906901359557,607.2961909484864,594.9700929164886,599.4051163005827,175953.14169293642,23.12590087890624,11.347968749999973,35.604113769531224,15.560903320312493,48024.5,295.0692351102829,315.63297264099117,287.41371073722837,292.0671803760529,39708.70077823404,18.907666015624976,28.334907226562468,16.06666259765625,9.096613769531269,23382.64375,21.756652832031232,36.068183593749964,8.30501464843751,28.730107421874987,26918.7125
2013-02-26,"1,198.4","1,208.5","1,216.8","1,194.7",317880,0.0,,,,4.008087345384888,8.424530222361454,6.1659756681713125,3.3430246488556805,118772.16111911512,4.07768193749464,8.548164825348703,6.0493573609730005,3.4876424549106786,109471.34528465901,606.5506901359557,615.4961909484863,598.8400929164886,603.4651163005827,196741.14169293642,20.292934570312518,12.965090332031243,39.318828125,9.264726562500027,74995.228125,297.05743335247035,323.6604445648194,293.27390238761905,295.1534010791778,66424.39609073402,13.8811352539062,22.23370361328125,11.942607421874984,12.958530273437507,61931.675,17.217795410156235,26.359084472656196,4.861357421875004,28.03423095703124,69181.55625
2013-02-27,"1,216.8","1,203.0","1,218.7","1,192.9",297370,0.0,,,,5.944744047345308,10.73630688175524,4.836285708220385,3.845303854367194,114885.33907930812,5.828574249205576,10.735577247235645,4.785719553399598,4.1147282084080645,105540.56508194584,605.0706901359557,615.5861909484862,599.3900929164887,604.5651163005829,188426.14169293642,19.683615722656263,9.70853271484375,35.56412841796875,10.627141113281231,82618.0875,295.0700419950485,322.64579368591313,294.2945261669159,295.75542744636533,72941.98971102836,12.980495605468695,23.058256835937506,13.192890624999995,10.99968017578126,57264.540625,20.095073242187482,30.64263671874999,7.6718188476562545,25.22898193359374,71907.64375
2013-02-28,"1,228.8","1,221.4","1,237.1","1,212.2",422460,0.0,,,,5.432073710165651,6.451573410221409,3.650163737849243,1.9277159802770485,110891.13346800188,5.304838979465695,6.202193085782483,3.1390157194010957,2.1100016065219283,101306.00797916873,603.9606901359557,613.9261909484864,597.8300929164886,603.6451163005829,184981.14169293642,23.860173339843755,9.94156738281249,32.34581542968751,9.348681640624976,82658.665625,292.9265397977828,321.18008689880367,290.767320356369,294.70006367683413,70903.29596102836,12.90247802734375,25.762360839843744,16.856442871093734,11.021025390625004,56995.171875,22.252607421874995,34.111560058593724,12.975961914062482,28.475556640624994,63407.81875
2013-03-01,"1,245.4","1,226.0","1,250.0","1,213.2",417320,0.0,,,,4.255118239158902,6.457376502101942,4.698476596397768,3.9205027403133266,91038.20605048344,4.373615048091802,6.456656240972142,4.725136155043993,3.967223594958068,73057.58577934103,607.0906901359557,615.2161909484862,600.1300929164886,603.3651163005827,199617.14169293642,23.3615234375,11.35562744140625,36.61772705078126,11.893864746093733,62458.51875,295.79029223918906,322.3045656585693,292.7354600048065,293.3808546924592,87601.91158602832,7.619743652343755,22.80879882812501,15.630075683593732,10.77439941406251,56741.98125,18.803125,34.47530761718749,13.165622558593734,29.09510742187499,63413.603125
2013-03-04,"1,238.0","1,239.9","1,245.7","1,218.7",274890,0.0,,,,3.94656783192454,13.294111878687318,3.2232520546276198,3.239866463448152,72185.22459273497,3.943080271335816,13.539861661651162,3.213171247428181,3.648499249018824,58324.88427361041,609.4906901359558,618.0761909484862,601.2400929164886,605.4751163005827,216502.14169293642,23.76405029296875,9.1737548828125,37.926091308593826,9.86063232421875,52325.090625,298.02408130168914,325.80684471130365,293.43468119621275,295.38219380378723,98366.27252352836,6.0079785156249725,22.32975585937502,15.157282714843724,10.704638671875,52486.4625,16.63577880859375,32.5930419921875,15.301813964843724,26.84150390625,60823.86875
2013-03-05,"1,262.9","1,245.4","1,279.5","1,244.5",491180,0.0,,,,5.3014434423249215,9.549913089666145,3.6561592517846977,3.898816188479645,74119.07396502457,5.102656520914752,9.518651535370623,3.7764852501060893,4.287707031797663,48036.276766444425,609.5806901359557,613.4061909484864,601.2400929164886,606.3051163005828,172991.14169293642,20.251528320312488,3.5693188476562456,34.26246826171882,10.98704833984375,56693.04375,298.311462893486,321.30790184020987,292.2533701610565,296.49276631355286,51517.11757661701,6.7552539062499815,24.33810302734376,15.615656738281224,10.609528808593767,31973.4125,18.345522460937488,39.42579833984375,16.403156738281222,27.39558593749998,45124.471875
2013-03-06,"1,285.9","1,264.7","1,300.7","1,259.2",715590,0.0,,,,4.3540705306055765,6.201926240261401,3.7852243739773708,1.2783733593867057,46599.739852151484,4.40154958654748,6.2942228747894875,4.0143450485081535,1.3712273629012544,38612.0827379288,616.0306901359558,619.6761909484864,606.2200929164886,609.9951163005829,190321.14169293642,15.087124023437493,7.644497070312491,40.49796142578132,17.17422851562501,46839.203125,304.367029299736,326.88180809021,294.227486371994,299.73170430183416,72615.970701617,5.7445068359375,20.862353515625,12.187048339843725,15.431120605468776,37615.95625,11.190910644531233,34.68514404296875,12.845263671874976,25.070112304687477,36886.596875
2013-03-07,"1,273.0","1,288.7","1,297.9","1,263.8",601570,0.0,,,,4.1095146232158415,6.306437979443491,4.0618501267241065,3.74562950576028,53096.47224227071,4.156874346348445,6.522006048038998,4.348365906746063,3.9109699148290473,49287.47186675627,622.9406901359557,627.8761909484863,612.8500929164886,616.1651163005829,232143.14169293642,11.608215332031227,13.023041992187519,51.56919677734385,20.031213378906273,65562.65,309.05303637981416,333.0509243011474,299.7409946727753,304.69980610847483,116416.303514117,7.652568359375005,13.995207519531254,8.445852050781241,21.151840820312533,66492.2890625,8.400876464843737,26.4176025390625,8.917751464843741,19.097316894531215,66842.4875
2013-03-08,"1,273.9","1,281.3","1,293.0","1,272.1",420640,0.0,,,,3.256193629856261,3.197399527984726,0.7417679819287286,2.887011074521138,55789.98525854402,3.194615707416005,3.28909959874793,0.9368776737571352,3.145494657545055,51765.18070322483,627.3606901359559,633.9561909484862,618.0100929164887,622.8951163005829,250054.14169293642,9.682099609374973,6.378471679687528,56.95707763671883,17.46326660156251,53191.109375,311.902888674736,337.17070091247564,305.14124125480663,310.9799281787872,129413.73945161699,8.58589843750001,13.649516601562505,5.803505859374992,24.312407226562534,72300.0640625,5.677875976562473,22.13282958984373,6.844509277343741,14.625495605468723,64955.43125
