timestamp,Close,Open,High,Low,Vol,arma.FTSE100.warp_distance.Close,arma.FTSE100.warp_distance.High,arma.FTSE100.warp_distance.Low,arma.FTSE100.warp_distance.Open,arma.FTSE100.warp_distance.Vol,lstm.FTSE100.warp_distance.Close,lstm.FTSE100.warp_distance.High,lstm.FTSE100.warp_distance.Low,lstm.FTSE100.warp_distance.Open,lstm.FTSE100.warp_distance.Vol,cnn.FTSE100.warp_distance.Close,cnn.FTSE100.warp_distance.High,cnn.FTSE100.warp_distance.Low,cnn.FTSE100.warp_distance.Open,cnn.FTSE100.warp_distance.Vol,lstmcnn_wsum_combination.FTSE100.warp_distance.Close,lstmcnn_wsum_combination.FTSE100.warp_distance.High,lstmcnn_wsum_combination.FTSE100.warp_distance.Low,lstmcnn_wsum_combination.FTSE100.warp_distance.Open,lstmcnn_wsum_combination.FTSE100.warp_distance.Vol,lstmcnn_wsum_layer_lstmDlayer.FTSE100.warp_distance.Close,lstmcnn_wsum_layer_lstmDlayer.FTSE100.warp_distance.High,lstmcnn_wsum_layer_lstmDlayer.FTSE100.warp_distance.Low,lstmcnn_wsum_layer_lstmDlayer.FTSE100.warp_distance.Open,lstmcnn_wsum_layer_lstmDlayer.FTSE100.warp_distance.Vol,lstmcnn_wsum_layer.FTSE100.warp_distance.Close,lstmcnn_wsum_layer.FTSE100.warp_distance.High,lstmcnn_wsum_layer.FTSE100.warp_distance.Low,lstmcnn_wsum_layer.FTSE100.warp_distance.Open,lstmcnn_wsum_layer.FTSE100.warp_distance.Vol
2012-10-16,"5,870.54","5,805.61","5,878.09","5,805.61",877620000,6.0604405218668935,3.846477161535495,4.606575828436507,8.83376817028875,56612741.72840946,2899.1547702445982,2912.85266212082,2888.1778938941948,2900.722366287232,353297999.8634191,130.48719335937494,109.32034765624994,74.47008593750007,61.11997265625005,362474718.4,1353.0157385482787,1436.0009810314182,1445.5431137256626,1405.909267189026,349670822.41369736,27.00177148437506,44.649302734374935,97.59817578124995,120.39389843750004,622206025.6,9.134312500000034,47.839390624999936,9.407093750000149,22.311287109374923,120332398.6
2012-10-17,"5,910.91","5,870.54","5,915.59","5,868.68",903400000,11.480302219283569,11.624023504559501,4.7417540287159685,5.467480839768358,46959913.90946982,2905.1837702445982,2915.0196621208192,2889.2208938941963,2897.1093662872313,383612999.8634191,135.42107617187494,104.14172656249994,76.27376562500012,57.52784570312507,436244801.6,1363.0438840560914,1435.0765015392305,1446.1068412647248,1400.7832300796508,367379105.6228291,19.488197265625054,48.09870898437493,94.55396874999987,121.71666406250006,661733486.4,12.678960937500053,44.26194140624993,4.817697265625156,18.669722656249906,149553637.0
2012-10-18,"5,917.05","5,910.91","5,928.27","5,896.49",869990000,11.116545534414037,10.002848821914904,8.143925123447298,10.993854877872671,50600086.09053018,2918.6037702445983,2925.5266621208193,2898.4178938941955,2903.1383662872313,405790999.8634191,157.0518671874999,90.51514648437497,72.5687578125001,47.28004687500007,421103326.4,1375.3047531967165,1441.5370904064182,1454.3014486866,1407.002806251526,374565327.222829,14.061818359375048,37.370941406249955,102.14540234374992,106.52882617187508,695993336.0,24.156318359375014,31.434595703124977,8.42823046875019,26.42809960937493,194205829.0
2012-10-19,"5,896.15","5,917.05","5,919.73","5,892.23",829320000,6.06190562218162,5.7008474051190206,6.590176563456224,10.599294002846818,52073258.27159055,2927.3337702445983,2933.723662120819,2911.3978938941955,2916.5583662872314,423453999.8634191,154.8432441406249,81.84583203124993,67.2803105468751,32.35816015625005,428405699.2,1376.7083615951535,1451.1765220470431,1465.8086703662868,1419.244730079651,401795634.722829,17.07165234375007,33.98365234375005,113.81763867187492,104.77469531250007,730801008.0,32.907683593750065,27.607828124999923,11.713857421875126,40.712316406249926,186498949.0
2012-10-22,"5,882.91","5,896.15","5,911.03","5,869.88",540270000,5.1305571041181794,4.491798259189271,4.7522477228697415,5.5652518522490935,46196258.27159055,2937.616770244598,2942.721662120819,2921.288893894195,2925.2883662872314,417576999.8634191,172.36813867187493,81.59226562499998,67.52871484375011,27.995347656250033,383962820.8,1380.095365501404,1457.5884136486056,1473.7563354053493,1426.2575425796508,376953576.32282907,12.863621093750046,22.845876953125025,122.95351171874992,94.09664843750005,729487617.6,36.36316601562503,23.140003906249966,18.274193359375023,48.638068359374934,194237444.0
2012-10-23,"5,797.91","5,882.91","5,893.43","5,788.96",654160000,8.844547322847939,8.439001149352498,6.7005381808939095,4.9419142591550544,61713258.27159055,2945.346770244599,2951.0376621208193,2929.6738938941958,2935.571366287231,402059999.8634191,183.77680078125,84.646724609375,63.544544921875065,9.522503906250039,408879993.6,1382.3940178451535,1468.4277534923556,1480.1941430225372,1435.3445220718384,366126197.13652647,5.4291972656249525,12.443529296875115,128.63987890624998,87.35334570312506,724377964.8,39.97416406249995,15.770439453124983,20.056111328125006,57.77307031249993,168990439.2
2012-10-24,"5,804.78","5,797.91","5,823.24","5,776.64",953710000,13.260175233046086,5.33755949998631,15.628717004212833,8.906614282005648,63397086.09053018,2938.0837702445983,2952.571662120819,2928.0088938941963,2943.301366287232,379713999.8634191,167.46306835937494,91.00051757812498,66.60661523437503,12.332054687500026,336426446.4,1365.2198850326538,1469.6758648204807,1476.8602221240994,1442.3272564468384,376855504.32282907,17.79598632812495,7.248445312500098,119.26760351562498,72.49024023437505,718126665.6,38.68975976562497,22.685185546874987,24.544841796874966,66.96049218749995,172343520.0
2012-10-25,"5,805.05","5,804.78","5,840.57","5,802.22",654440000,1.394471674876968,7.979048961402078,3.708041864745337,13.256326455169892,68428086.09053019,2927.4707702445985,2943.3366621208193,2918.8048938941947,2936.0383662872314,384744999.8634191,149.1527539062499,109.69699218750002,72.25612304687502,26.900669921875032,384491454.4,1348.3011965560913,1459.7123980236056,1466.406734819412,1432.0476548843383,386337095.52282906,21.693191406250023,18.91593750000002,101.38088867187498,85.16105273437506,721892507.2,32.26411914062501,34.10783203125002,26.06206054687491,59.337921874999935,171267880.0
2012-10-26,"5,806.71","5,805.05","5,817.94","5,753.31",622850000,3.563998656986314,6.2012219774128425,4.798029861793292,1.408457197528969,70846913.90946981,2916.2707702445978,2934.5666621208197,2909.3778938941955,2925.425366287232,363189999.8634191,150.40905273437494,127.5472656250001,76.78024218749997,41.597148437500074,336494632.0,1343.4417727279665,1448.4985503673556,1455.9221420459746,1420.4586294937135,364533967.02282906,23.040916015625047,30.840335937500004,85.57444531250003,84.49763671875007,692839651.2,24.739470703124965,48.563134765625094,21.608736328124905,46.82931640624993,207894494.4
2012-10-29,"5,795.10","5,806.71","5,812.67","5,763.51",432890000,2.51588922402716,5.995692525773302,9.72292536947889,2.9551999213252205,80491741.72840945,2907.3267702445983,2924.387662120819,2895.485893894196,2914.2253662872313,342542999.8634191,128.97076562499996,141.5725546875001,83.33518164062488,53.717265625000074,322599795.2,1345.1897649154664,1439.126459547043,1441.917349077225,1409.658116798401,357743311.82282907,26.521275390625032,44.9001425781251,67.10158593750012,93.46145507812507,660768110.4,20.084427734375005,59.05092382812509,23.88237304687491,34.34870117187493,179352101.6
2012-10-30,"5,849.90","5,795.10","5,852.17","5,794.92",403990000,10.757424173535307,4.5327856034224165,11.003946834372435,2.0008463447969915,91229741.72840944,2898.545770244598,2914.551662120819,2884.8488938941955,2905.2813662872313,331804999.8634191,116.17868164062502,149.01065429687506,88.24503320312486,71.03787695312505,329308238.4,1345.0809084701539,1425.6638482189178,1431.1813744678498,1402.190117774963,315876188.6228291,37.97600585937498,57.187607421875065,57.13362890625013,91.14290625000004,641551921.6,19.185478515624983,66.25289062500005,26.95714257812488,24.316078124999965,179837919.2
2012-10-31,"5,782.70","5,849.90","5,866.67","5,782.70",874660000,6.759270298087539,12.956802874932235,4.664455525079665,10.485952159999943,116246741.72840944,2903.7447702445984,2910.425662120819,2885.4448938941955,2896.500366287231,306787999.8634191,116.362154296875,149.0057460937501,80.85152343749988,73.20520507812498,369609361.6,1358.719312767029,1420.8286441173557,1432.4441957569124,1396.3413443374634,297030219.02282906,28.751517578125004,63.92215234375008,63.104775390625136,102.82146484374998,605853596.8,15.94455468749993,64.67137109375008,27.860361328124878,12.906513671875016,133851172.8
2012-11-01,"5,861.92","5,782.70","5,866.76","5,777.96",1040000000,8.606857511197358,5.979608702739098,6.361549049355018,6.731546215267553,108341741.72840944,2901.536770244599,2914.7686621208186,2886.050893894196,2901.6993662872314,298882999.8634191,117.935306640625,141.72773632812505,80.03238867187493,62.924466796875,376261904.0,1364.3064299545288,1424.0247935314178,1434.5909672412874,1407.1545777359008,280984023.82282907,31.1743125,60.50849804687505,70.39998437500007,97.579544921875,583049668.8,16.628384765624922,56.378224609375046,26.800259765624922,16.240035156249995,131738960.0
2012-11-02,"5,868.55","5,861.92","5,890.11","5,844.30",855130000,9.279596484290233,5.177802894909564,7.7247334173967825,8.337071639369787,122923913.9094698,2907.223770244599,2917.387662120819,2883.6248938941953,2899.4913662872323,337438999.8634191,113.89032421875,136.72108984375,85.89310546874995,56.617916015625,379332142.4,1373.5821018295287,1427.8524116954807,1433.8388930225376,1408.2153765640255,319279301.6228291,27.68081835937501,51.258248046875,78.32950195312506,108.814693359375,599149681.6,16.21962304687495,46.8463828125,31.08641601562495,14.020648437500038,159712692.8
2012-11-05,"5,839.06","5,868.55","5,868.55","5,825.55",565870000,3.378634678893558,4.137011753379738,9.401063720984618,9.054576328258463,115860086.0905302,2913.4077702445984,2924.6046621208197,2892.7238938941955,2905.178366287232,360666999.8634191,133.03521289062502,128.467224609375,81.38336328124997,46.18687304687501,374129291.2,1378.3151496810917,1436.674563062668,1443.5070336475376,1415.814827735901,348383242.42282903,27.54613476562499,37.17137499999999,96.36653906250004,101.90244921875,604891233.6,18.54406054687497,32.862466796874926,24.665355468750025,19.55086132812503,149378112.0
2012-11-06,"5,884.90","5,839.06","5,885.16","5,839.06",774670000,9.856461840607064,8.631979462301206,7.962667753958247,2.9047651055013377,102562086.0905302,2917.8037702445977,2930.192662120819,2898.9278938941948,2911.3623662872315,373964999.8634191,131.69703320312502,123.47751562499998,83.34655078124997,31.979874999999996,381908480.0,1375.1285324935916,1444.7613423595428,1451.5591781787873,1421.3240230484012,378145501.6228291,23.482312499999992,28.655445312499975,105.41731640625002,103.480216796875,605000449.6,15.996437500000047,22.776566406249913,17.398503906250063,27.158640625000046,170891129.6
2012-11-07,"5,791.63","5,884.90","5,921.78","5,789.43",922670000,13.011677333705572,4.354260508820607,5.287663095700827,9.429110643563401,65566258.27159055,2921.3037702445977,2933.491662120819,2903.3418938941954,2915.7583662872307,411032999.8634191,140.24815625000002,120.36416015625,79.66218945312494,33.08690234374999,414100987.2,1372.8147385482794,1450.3031402111058,1455.9464691944129,1423.5639683609008,429548071.222829,21.995007812499992,22.18603515625,110.69928515625006,102.792908203125,645885960.0,21.317628906250047,20.95429101562495,17.16823242187511,34.417873046875044,222606736.0
2012-11-08,"5,776.05","5,791.63","5,824.36","5,770.70",729280000,18.69921188585995,5.5442131892078566,8.607839518484797,12.433749460199303,70367258.27159055,2922.1967702445986,2939.002662120819,2904.014893894196,2919.2583662872307,415833999.8634191,146.85033593750003,115.28304296875004,76.64998046874989,34.30166796875009,381924507.2,1370.0914543685915,1459.7942671642306,1456.415880327225,1423.5612339859008,428241482.422829,20.27642187499996,9.615068359374982,110.65265625000009,97.463171875,668625644.8,21.591132812500014,11.75432812499994,11.736308593750072,40.24106640625005,214077355.2
2012-11-09,"5,769.68","5,776.05","5,786.43","5,715.23",708900000,2.7997772423214884,15.153338088255166,10.527927727124645,17.982258836973323,48301086.09053018,2913.609770244598,2934.762662120819,2903.288893894196,2920.151366287232,384761999.8634191,141.65576757812505,120.4977011718751,72.62012109374993,42.757183593749964,390800537.6,1354.5810656967165,1456.704242750168,1455.2186645069125,1421.5929546890259,400762701.222829,24.86377343749991,17.301259765625037,106.24809179687507,95.78276953124997,649711587.2,22.391392578125032,21.127384765624992,10.649125000000094,41.13231835937504,208733985.6
2012-11-12,"5,767.27","5,769.68","5,795.25","5,762.01",654360000,4.8813829023491975,8.507836538190713,10.989929329520056,2.936173550603689,46759913.90946982,2903.7227702445985,2924.3946621208192,2890.3818938941963,2911.564366287232,370138999.8634191,133.68683398437506,131.06184375000004,79.22438671874997,56.51806054687495,372481332.8,1343.3163801498413,1444.8559937267307,1441.8923529834751,1410.0003394546509,374574936.422829,30.149113281249903,36.702587890625,89.88718554687503,101.06141992187494,654450859.2,24.19256249999999,43.74790625000005,20.95232617187512,33.67696875000001,223271257.6
2012-11-13,"5,786.25","5,767.27","5,786.25","5,710.99",950280000,5.082377019712294,7.054210668593532,9.67532518971766,4.781793005109103,37910913.90946982,2896.5437702445984,2917.064662120819,2884.027893894196,2901.6773662872315,378987999.8634191,131.33136914062507,138.74980273437504,74.46613085937497,69.61438671874993,370773901.2,1343.497023704529,1435.5273609142307,1433.9373764209747,1400.2204927749633,371158963.6228291,34.42572070312489,50.09051953125,82.09846875000002,110.12405468749995,682429808.0,29.477878906249863,59.080076171875035,29.854156250000052,25.921302734374965,218785137.6
2012-11-14,"5,722.01","5,786.25","5,786.25","5,719.61",865460000,11.921484348408196,7.0356904790997765,15.349891105078495,4.554241078682208,55471913.90946982,2886.6787702445986,2907.1736621208192,2871.2208938941963,2894.4983662872314,396548999.8634191,122.23839062500014,146.98782421875003,83.75530859375003,72.34626757812494,416026390.0,1341.9035324935915,1424.0900230236055,1421.8748588428498,1397.3099986343384,372039941.222829,41.6025761718749,62.89997656249998,69.08350976562497,111.69690234374994,699215352.0,26.846960937499894,71.88860546875003,37.42718359375003,20.325656249999884,248680804.0
2012-11-15,"5,677.75","5,722.01","5,722.01","5,674.26",799770000,9.294375896619476,12.978249948401572,6.385738160805067,11.350790649632199,49750913.90946982,2879.7167702445986,2893.62066212082,2864.2388938941963,2884.633366287232,390827999.8634191,94.07477929687509,155.489603515625,86.25493554687509,74.8061894531249,416950134.0,1342.132816673279,1405.5187124767306,1415.1086547412876,1390.3416294937133,390759118.82282907,49.16594335937489,77.127005859375,63.245650390624895,127.4473027343749,690915017.6,32.62824804687489,85.2559609375,47.947708984375105,6.203408203124947,245710924.0
2012-11-16,"5,605.59","5,677.75","5,682.68","5,605.59",939390000,6.1256126066973575,9.16562527928436,15.381512922204545,9.18131224223498,47794086.09053018,2869.8867702445978,2883.3856621208192,2854.594893894196,2877.671366287232,397876999.8634191,83.00859765625009,159.06776757812494,97.55489257812503,75.42038671874988,426269966.0,1340.878939720154,1391.7620816173553,1406.1865297412876,1386.5813873062134,418387110.422829,58.529878906249905,87.47914453124994,56.478505859374955,126.91701757812487,697043444.8,42.353365234374905,88.10707421874994,61.68536132812507,12.18325781249987,207536288.8
2012-11-19,"5,737.66","5,605.59","5,739.74","5,605.59",745280000,8.593847768201794,5.5650543312210194,15.632343498922456,6.289301191853428,57761258.27159055,2853.4777702445977,2873.0106621208192,2843.630893894196,2867.8413662872313,420925999.8634191,51.5745156250001,161.41283593749995,113.5491171875,71.7322226562499,459052511.6,1330.6544856185915,1381.604781812668,1395.8789262256626,1379.7415728530884,413640188.82282907,73.10631054687492,97.06254296874997,46.08691601562505,142.9316367187499,709981011.2,56.379650390624924,88.95350976562494,70.83007421875,17.905921874999876,209393826.4
2012-11-20,"5,748.10","5,737.66","5,751.82","5,706.70",803270000,15.442403935417225,9.21095414980191,9.799635440373823,8.441148785102722,48669258.27159055,2850.516770244599,2867.4596621208198,2827.9888938941963,2851.4323662872307,430017999.8634192,42.75799804687504,157.41320117187496,136.0985390625,81.50523632812492,466198334.4,1330.3126018295288,1374.6064185314178,1382.3164184131626,1364.531913673401,412326683.222829,73.16262304687498,94.27130664062496,40.98554296875,144.7350214843749,702999980.8,57.22360937499998,86.54430468749996,83.814017578125,23.646158203124838,210474021.6
2012-11-21,"5,752.03","5,748.10","5,760.12","5,727.86",640010000,8.034229661865536,3.4042066461564904,14.025618210964696,15.405268679937306,33968258.271590546,2846.7017702445983,2864.016662120819,2827.559893894196,2848.471366287232,415316999.8634191,42.013896484375074,155.723583984375,139.912109375,78.84875585937498,409178368.8,1327.9346867904665,1374.4557769298553,1383.1798256397244,1360.1071685562133,408366329.6228291,75.80745703124994,90.736474609375,44.435888671875,141.05124609374997,670516542.4,57.536412109374936,80.675146484375,81.01630859375,22.737494140624946,173726971.2
2012-11-22,"5,791.03","5,752.03","5,796.47","5,752.03",511820000,6.2756148307437805,10.204422083231204,8.844879317948017,8.085816616698594,38283086.09053018,2849.7037702445978,2861.4036621208193,2828.384893894196,2844.6563662872313,392771999.8634191,60.32540234375002,157.996251953125,137.76474609375,79.41014257812495,379799577.6,1329.9804612045289,1375.9678501720432,1386.8569252490995,1357.8462212905886,399464428.82282907,69.89276171875,86.88409375,48.520458984375,141.48509374999998,640614166.4,50.53587695312499,82.56929882812501,74.84736328125,27.762093749999984,169742888.0
2012-11-23,"5,819.14","5,791.03","5,830.53","5,781.43",427500000,12.250743099555619,7.974774271446313,10.739874219539251,5.7690711449405185,61985913.90946982,2861.0317702445977,2868.849662120819,2836.161893894196,2847.6583662872313,363976999.8634191,84.18313867187499,154.10684375,116.89726757812504,76.42796679687498,318005006.4,1339.0916155014038,1388.0003980236056,1395.8554340381625,1363.109378517151,371607787.222829,52.931406249999974,69.77451953125001,61.31513476562496,140.3157109375,620165534.4,35.801578125000006,76.14370898437502,61.12568554687505,27.60818359374998,168659569.6
2012-11-26,"5,786.72","5,819.14","5,819.14","5,773.86",601950000,17.131116800395468,10.782678938382924,5.590837160874616,11.362746091466944,80158741.72840945,2882.3867702445978,2883.634662120819,2853.7458938941954,2858.986366287231,312787999.8634191,110.080716796875,146.31290820312506,84.53865820312505,68.62975195312501,268435945.6,1354.6093840560914,1406.1188941173557,1414.5279594287872,1376.9691900405883,321040072.02282906,29.753066406249946,47.38966601562507,86.27672265624996,124.002603515625,580627193.6,17.030388671875066,64.03585742187506,42.657750000000036,26.12573437499996,118741350.4
2012-11-27,"5,799.71","5,786.72","5,823.18","5,786.72",659090000,5.6054287038802615,5.251494045985055,12.72164908874647,17.63202087889831,94491741.72840944,2887.2927702445986,2891.574662120819,2870.572893894196,2880.3413662872313,298454999.8634191,138.27939257812506,150.181013671875,49.796863281250076,44.60732031249999,242402221.6,1351.876199485779,1417.8925366954807,1432.1344272022247,1402.4258501968384,299540813.6228291,22.874458984374904,37.93628710937501,110.36949414062492,101.869283203125,578234916.8,11.268871093750024,58.09986132812501,21.456851562500013,21.026861328124962,158709656.0
2012-11-28,"5,803.28","5,799.71","5,808.34","5,755.23",610190000,3.244131233083136,3.46975742256418,2.846164989362933,6.040299170956313,103117569.5473491,2892.453770244599,2898.710662120819,2878.574893894196,2885.247366287232,284036999.8634191,140.70982617187502,153.74335351562496,28.118447265625036,43.43813671874996,249162581.6,1355.1862961654665,1423.6811490001683,1439.6834242725376,1408.3624654312134,273992791.22282904,17.632501953124933,28.11137109374995,122.78121093749996,106.76142773437496,562525118.4,7.137814453125065,55.36322656249993,12.267205078124972,25.797556640625046,128501384.0
2012-11-29,"5,870.30","5,803.28","5,883.98","5,803.28",652940000,4.817833398678249,7.235443056454005,7.746994801558503,2.9264311382592494,106099569.5473491,2897.5787702445978,2903.532662120819,2881.311893894196,2890.408366287232,281054999.8634191,156.43956250000005,154.6322421874999,22.881837890625054,38.48411914062499,259357118.4,1362.2177903060915,1430.9360835704806,1440.7677875537872,1413.5834263687134,267429908.02282903,11.435751953124964,24.199820312499924,124.86757617187496,94.613171875,548116481.6,7.634830078125014,51.79332617187493,10.151738281249981,25.847634765624928,130969862.4
2012-11-30,"5,866.82","5,870.30","5,904.39","5,860.27",699160000,10.625966715373306,11.844994353489893,8.17739723709592,4.273582061760498,91987569.5473491,2905.5057702445984,2912.283662120819,2886.436893894196,2895.5333662872313,295166999.8634191,156.07950195312506,144.349015625,15.580916015625098,29.946667968749992,345077934.4,1369.840127220154,1438.7344956798556,1445.7290668506625,1417.4127964859006,257854364.82282907,18.669886718749968,17.22206445312495,124.59360156249996,91.72264453124998,556927432.0,18.203914062500008,40.8751425781249,8.326949218749906,30.00015820312501,139206764.8
2012-12-03,"5,871.24","5,866.82","5,902.00","5,859.56",512049999,6.407158961786807,4.8429566000680095,7.6819042801601425,10.680618152164334,64821569.5473491,2910.2737702445984,2919.669662120819,2894.3208938941957,2903.4603662872314,322332999.8634191,151.625626953125,128.26282031249994,14.214626953125208,20.900156249999963,402421083.2,1372.7310520248413,1444.7802613048557,1453.9050590381626,1423.9830093765256,303671309.6228291,16.005404296874982,16.090431640624956,123.00372460937496,84.63543945312495,581403166.4,24.296861328124944,33.32134179687491,12.72097265624998,40.736044921875056,130662332.8
2012-12-04,"5,869.04","5,871.24","5,885.36","5,852.88",596030000,2.83547290249835,3.7138867742627553,4.5420522217797945,6.041034177041638,73811569.64734909,2918.7257702445977,2927.955662120819,2902.8908938941963,2908.2283662872314,313342999.76341915,147.96976562499995,108.63336328124996,17.299111328125132,28.580398437500023,406857684.7,1381.4319045639038,1453.2035904064182,1462.1034281787875,1425.3992515640255,293152291.1228291,19.692441406249962,10.729871093749988,120.07553125000004,90.360603515625,557764315.1,30.632412109374947,26.150234374999947,22.832916015625052,48.371525390625,102155104.1
2012-12-05,"5,892.08","5,869.04","5,902.66","5,869.04",610550000,2.3980038458324087,6.995633969506433,6.7274782112946925,2.3254882407972217,80117569.64734909,2925.6587702445986,2934.1736621208192,2909.5068938941963,2916.6803662872308,307036999.76341915,161.27517773437495,92.93045117187503,24.633318359375057,23.15180664062509,362143679.9,1385.2771604232792,1458.2834312267307,1468.3214789600374,1430.4553287124634,315256760.32282907,17.117099609374964,10.382279296875094,118.79778125000004,78.36709960937506,548358766.3,38.77947460937494,15.724154296874984,32.23889062500011,59.355361328124935,117777126.5
2012-12-06,"5,901.42","5,892.08","5,923.91","5,889.65",637070000,10.341146835058042,10.980962509696749,8.81246585100207,1.906678261232992,80081569.64734909,2934.538770244599,2943.605662120819,2920.887893894196,2923.613366287232,307072999.76341915,167.76777539062496,74.17310937500005,29.51652734375002,23.560378906250115,324993414.3,1386.9399973373415,1463.3552993907929,1478.6183481006626,1432.8643541030883,302476992.32282907,19.085353515624963,3.1935859375000293,125.16364453125007,72.39606250000007,547373284.7,45.55088085937496,8.308609375000014,32.51351367187499,69.82732617187493,84970664.1
2012-12-07,"5,914.40","5,901.42","5,923.11","5,889.92",584100000,2.7573931192929195,3.408559467696705,8.007811926662818,10.283535470830248,81668569.64734909,2937.6507702445983,2947.598662120819,2929.5248938941963,2932.493366287232,305485999.76341915,172.99393554687495,67.64358593750003,39.87950781250011,17.769757812500032,271235716.7,1380.8012160873413,1469.2004722423553,1486.3063734912876,1437.5732603530885,310865552.32282907,14.860830078124945,3.4288749999999713,127.67022460937504,65.14365039062504,539326524.7,48.126455078124955,9.25784960937508,38.217539062500045,78.57939648437495,73730703.9
2012-12-10,"5,921.63","5,914.40","5,923.97","5,891.33",463900000,3.065542695792101,3.2571837360897007,2.8321064113201833,2.6150242147903557,93174569.64734907,2942.4087702445986,2949.4706621208197,2932.489893894195,2935.6053662872314,293979999.76341915,187.77127148437492,72.6726113281251,45.214369140624974,17.66732031250003,228243854.3,1378.3643918685916,1468.9525747814182,1487.6160268115998,1438.8279117202758,295079363.1228291,13.88372265624994,3.306630859375036,122.88205078125002,63.221298828125065,532001318.3,52.80125195312493,8.97323046875008,38.584199218750015,78.76869140624993,107688919.9
2012-12-11,"5,924.97","5,921.63","5,937.93","5,908.32",514659999,2.3934696188730413,3.9546156226535465,2.2385665290979886,2.5563659253772126,97989569.5473491,2947.447770244599,2951.66766212082,2935.666893894196,2940.363366287232,289164999.8634191,183.82365039062495,78.24919531250006,53.81077343750003,10.994191406250048,218775757.6,1380.9180403060916,1472.5239156017306,1489.2823578662872,1441.984446876526,278859014.42282903,14.74020312499997,6.791863281250062,117.57106249999997,62.27687304687507,542774632.0,56.277703124999974,10.619058593750015,35.493718749999964,82.52234570312493,107051587.2
2012-12-12,"5,945.85","5,924.97","5,948.50","5,915.91",629910000,3.55087584458106,4.687956992038472,4.152758362697659,2.076417378494534,106126569.64734907,2953.040770244599,2956.92466212082,2941.210893894196,2945.402366287232,281027999.7634191,187.4849609375,79.36294726562502,52.424537109375066,9.76644921875004,267748545.7,1381.0151906967162,1477.3033765392306,1494.5775785694125,1446.8632662124635,258263151.52282903,11.705257812499983,6.592152343750057,114.26047265624992,52.497931640625026,550378777.5,58.245751953125,11.004011718750007,38.155882812499925,85.83214648437497,94918132.7
2012-12-13,"5,929.61","5,945.85","5,947.85","5,918.57",557270000,2.936909916030072,3.6541343646506,3.1197812076758056,3.67375437161918,104190569.64734907,2958.4177702445986,2961.5086621208197,2945.8978938941955,2950.995366287232,282963999.76341915,195.47690234375008,84.855412109375,46.826501953125074,6.949220703125048,284241840.9,1380.2645051498416,1481.026805250168,1498.3353061084747,1451.6670816421508,256838940.32282907,18.40626367187506,6.117978515624964,113.54986523437492,52.242138671875,571500662.3,58.775876953125035,9.035978515624992,45.518566406249924,90.11826171875,102112452.7
2012-12-14,"5,921.76","5,929.61","5,944.50","5,915.34",529960000,4.1162145416418765,2.4533804569932727,1.5648390574312545,3.124566231227436,112170569.64734907,2961.2367702445977,2963.902662120819,2948.7898938941958,2956.372366287232,274983999.7634191,200.691849609375,93.53221289062496,41.893925781250076,8.484101562500019,319131869.7,1382.804379173279,1482.0210493907932,1499.5682729053494,1455.3121724624634,228096861.12282905,19.853714843750005,5.548570312500034,114.30006835937492,42.72578320312496,572621612.7,55.944095703125,10.418212890625,51.748212890624934,93.04335742187504,85674196.7
2012-12-17,"5,912.15","5,921.76","5,923.92","5,881.01",533510000,2.457485113937673,2.0779890063262427,1.6692013819224485,3.944904913383016,117584569.64734907,2961.9727702445985,2966.041662120819,2951.3318938941948,2959.1913662872307,269569999.7634191,204.10436328125007,103.3745605468749,45.336886718750065,11.533738281250045,310968444.1,1387.8862776107792,1487.0901031017306,1500.7287787647247,1455.5057085952758,219078498.32282907,18.448406250000065,6.104798828125057,117.03279101562494,42.54335546874999,554689699.1,53.96632617187507,10.168958984374967,55.177908203124936,89.489359375,56688502.3
2012-12-18,"5,935.90","5,912.15","5,946.41","5,911.10",664060000,2.6662457804407493,4.566850562772469,5.732261281120738,2.2573999896711032,110623569.64734907,2961.0247702445986,2966.0366621208186,2950.2998938941955,2959.9273662872315,276530999.7634191,211.10275,111.07111328124992,47.383681640625035,17.624207031249988,291869707.3,1387.8538781967166,1485.9687212657932,1499.1063979053495,1455.503280860901,249641473.52282903,14.549234375000017,3.1524218750000728,117.87339843749996,38.44202343749994,546869435.1,51.88815039062502,6.9355800781249854,52.96060546874996,83.28815234375007,60715204.6
2012-12-19,"5,961.59","5,935.90","5,977.82","5,935.90",743380000,4.814497754181957,4.1417992385327125,4.353155114087985,2.311515431124735,95683569.5473491,2962.117770244599,2966.8846621208186,2950.577893894196,2958.979366287232,291470999.8634191,198.45092578125,111.04860156249997,45.90250781249997,21.764882812500037,274626482.4,1387.3919221420288,1488.5435034923553,1498.3133773975376,1454.6410474624633,284144051.22282904,15.292332031249952,1.9719062500000288,118.12923046875002,50.42063867187498,546991547.2,51.61391406249995,7.345738281249941,49.66643750000003,75.82267187500003,70609374.4
2012-12-20,"5,958.34","5,961.59","5,970.87","5,950.07",596570000,5.277632294870274,4.24255367102005,3.214064070365839,4.75276708771662,84336569.5473491,2963.6917702445976,2969.8166621208197,2952.576893894196,2960.072366287232,302817999.8634191,198.4332753906249,108.26591796875,46.16219921874999,27.38662304687505,283805722.4,1391.8872844467166,1492.5222075939178,1500.5881342334744,1457.0351460952759,295180629.6228291,12.702748046874966,2.4196914062500583,119.1414140625,55.39560742187505,542960105.6,50.962669921874934,11.604007812499912,47.17935351562501,68.93608203124995,78428057.6
