timestamp,value,prediction_training,prediction,label,warp_distance,threshold_training,distance_threshold,positive_detection,label_title,label_url,label_source
2015-02-26,2501.0,0.0,2457.794189453125,0.0,31.5387451171875,0.0,17.22760009765625,1.0,,,
2015-02-27,2480.0,0.0,2471.244384765625,0.0,28.8104248046875,0.0,17.22760009765625,1.0,,,
2015-03-02,2450.0,0.0,2458.583251953125,0.0,24.8291259765625,0.0,17.22760009765625,1.0,,,
2015-03-03,2405.0,0.0,2430.569091796875,0.0,17.9412841796875,0.0,17.22760009765625,1.0,,,
2015-03-04,2400.0,0.0,2398.036865234375,0.0,13.4286376953125,0.0,17.22760009765625,0.0,,,
2015-03-05,2403.0,0.0,2410.827392578125,0.0,8.8076904296875,0.0,17.22760009765625,0.0,,,
2015-03-06,2435.0,0.0,2396.714599609375,0.0,5.2698486328125,0.0,17.22760009765625,0.0,,,
2015-03-09,2454.0,0.0,2429.0576171875,0.0,8.2228271484375,0.0,17.22760009765625,0.0,,,
2015-03-10,2435.0,0.0,2439.314453125,0.0,7.252978515625,0.0,17.22760009765625,0.0,,,
2015-03-11,2468.0,0.0,2411.33056640625,0.0,4.1018310546875,0.0,17.22760009765625,0.0,,,
2015-03-12,2490.0,0.0,2441.3857421875,0.0,9.5724609375,0.0,17.22760009765625,0.0,,,
2015-03-13,2490.0,0.0,2437.343017578125,0.0,15.7811279296875,0.0,17.22760009765625,0.0,,,
2015-03-16,2540.0,0.0,2445.40185546875,0.0,18.0811767578125,0.0,17.22760009765625,1.0,,,
2015-03-17,2510.0,0.0,2479.73193359375,0.0,24.3105224609375,0.0,17.22760009765625,1.0,,,
2015-03-18,2534.0,0.0,2479.028564453125,0.0,24.7611083984375,0.0,17.22760009765625,1.0,,,
2015-03-19,2568.0,0.0,2490.508056640625,0.0,28.110888671875,0.0,17.22760009765625,1.0,,,
2015-03-20,2583.0,0.0,2511.015380859375,0.0,30.846240234375,0.0,17.22760009765625,1.0,,,
2015-03-23,2565.0,0.0,2544.13525390625,0.0,32.7283447265625,0.0,17.22760009765625,1.0,,,
2015-03-24,2575.0,0.0,2510.06494140625,0.0,17.5476318359375,0.0,17.22760009765625,1.0,,,
2015-03-25,2538.0,0.0,2545.72021484375,1.0,26.9977294921875,0.0,17.22760009765625,1.0,,,
2015-03-26,2395.0,0.0,2504.077392578125,1.0,23.6861328125,0.0,17.22760009765625,1.0,,,
2015-03-27,2413.0,0.0,2384.4892578125,1.0,26.844677734375,0.0,17.22760009765625,1.0,,,
2015-03-30,2476.0,0.0,2425.69384765625,1.0,16.0328857421875,0.0,17.22760009765625,0.0,,,
2015-03-31,2459.0,0.0,2482.1103515625,1.0,18.0088623046875,0.0,17.22760009765625,1.0,,,
2015-04-01,2447.0,0.0,2441.389892578125,0.0,9.4068115234375,0.0,17.22760009765625,0.0,,,
2015-04-02,2484.0,0.0,2444.7314453125,0.0,16.1612548828125,0.0,17.22760009765625,0.0,,,
2015-04-07,2525.0,0.0,2518.736083984375,0.0,10.6462158203125,0.0,17.22760009765625,0.0,,,
2015-04-08,2550.0,0.0,2476.645263671875,0.0,11.7295166015625,0.0,17.22760009765625,0.0,,,
2015-04-09,2581.0,0.0,2475.802490234375,0.0,14.534375,0.0,17.22760009765625,0.0,,,
2015-04-10,2585.0,0.0,2547.76171875,0.0,22.7430908203125,0.0,17.22760009765625,1.0,,,
2015-04-13,2573.0,0.0,2525.924560546875,0.0,18.5033447265625,0.0,17.22760009765625,1.0,,,
2015-04-14,2530.0,0.0,2509.75439453125,0.0,22.36064453125,0.0,17.22760009765625,1.0,,,
2015-04-15,2520.0,0.0,2502.1533203125,0.0,26.5349853515625,0.0,17.22760009765625,1.0,,,
2015-04-16,2531.0,0.0,2485.301025390625,1.0,19.9841796875,0.0,17.22760009765625,1.0,,,
2015-04-17,2491.0,0.0,2494.166748046875,1.0,14.034326171875,0.0,17.22760009765625,0.0,,,
2015-04-20,2498.0,0.0,2497.392822265625,0.0,9.8340087890625,0.0,17.22760009765625,0.0,,,
2015-04-21,2552.0,0.0,2496.45458984375,0.0,6.8810791015625,0.0,17.22760009765625,0.0,,,
2015-04-22,2545.0,0.0,2493.8564453125,0.0,11.1711669921875,0.0,17.22760009765625,0.0,,,
2015-04-23,2553.0,0.0,2512.230712890625,0.0,15.6161865234375,0.0,17.22760009765625,0.0,,,
2015-04-24,2555.0,0.0,2514.334716796875,0.0,12.2770751953125,0.0,17.22760009765625,0.0,,,
2015-04-27,2595.0,0.0,2526.45458984375,0.0,15.6061279296875,0.0,17.22760009765625,0.0,,,
2015-04-28,2571.0,0.0,2570.16455078125,0.0,25.66689453125,0.0,17.22760009765625,1.0,,,
