timestamp,value,prediction_training,prediction,label,warp_distance,threshold_training,distance_threshold,positive_detection,label_title,label_url,label_source
2011-12-13,776.0,0.0,782.3210168311289,1.0,4.812728832798223,0.0,371.0069942849307,0.0,,,
2011-12-14,756.5,0.0,775.1410613944049,0.0,3.824086034428217,0.0,371.0069942849307,0.0,,,
2011-12-15,774.5,0.0,757.7732531857632,0.0,3.841321927308388,0.0,371.0069942849307,0.0,,,
2011-12-16,775.0,0.0,773.6109245347029,0.0,2.261675671796877,0.0,371.0069942849307,0.0,,,
2011-12-19,777.0,0.0,776.3800880416748,0.0,4.670134449851412,0.0,371.0069942849307,0.0,,,
2011-12-20,790.0,0.0,777.5889182816031,0.0,1.1342284087784265,0.0,371.0069942849307,0.0,,,
2011-12-21,780.5,0.0,790.2045456657561,0.0,3.5183478087139974,0.0,371.0069942849307,0.0,,,
2011-12-22,783.0,0.0,782.0724720341715,0.0,2.9233743850974405,0.0,371.0069942849307,0.0,,,
2011-12-23,786.0,0.0,783.1497093263444,0.0,0.5302451370981544,0.0,371.0069942849307,0.0,,,
2011-12-28,786.0,0.0,786.6293273186948,0.0,0.5985847939855944,0.0,371.0069942849307,0.0,,,
2011-12-29,794.5,0.0,786.7709957973079,0.0,1.5596463382058345,0.0,371.0069942849307,0.0,,,
2011-12-30,795.0,0.0,794.8009264369847,0.0,1.9769441798010576,0.0,371.0069942849307,0.0,,,
2012-01-03,804.8,0.0,795.9775695738471,0.0,0.29775604081755774,0.0,371.0069942849307,0.0,,,
2012-01-04,810.0,0.0,805.0662705909232,0.0,1.3573044215811252,0.0,371.0069942849307,0.0,,,
2012-01-05,784.0,0.0,810.8379320388707,0.0,0.7878819126834514,0.0,371.0069942849307,0.0,,,
2012-01-06,781.0,0.0,785.9103954406551,0.0,3.684778200821904,0.0,371.0069942849307,0.0,,,
2012-01-09,777.0,0.0,780.6833756653822,0.0,0.9101636647966416,0.0,371.0069942849307,0.0,,,
2012-01-10,801.0,0.0,777.6845020773007,0.0,1.5837028496601875,0.0,371.0069942849307,0.0,,,
2012-01-11,812.0,0.0,800.5078661822653,0.0,3.1998681223220387,0.0,371.0069942849307,0.0,,,
2012-01-12,847.5,0.0,813.1962222712068,0.0,4.1733721526913765,0.0,371.0069942849307,0.0,,,
2012-01-13,853.5,0.0,847.1563161553192,0.0,4.1903655670308355,0.0,371.0069942849307,0.0,,,
2012-01-16,841.5,0.0,855.3646182673282,0.0,1.2743601520985977,0.0,371.0069942849307,0.0,,,
2012-01-17,847.5,0.0,842.8623244929486,0.0,4.10767743909779,0.0,371.0069942849307,0.0,,,
2012-01-18,864.0,0.0,847.3846245447924,0.0,2.089665820095047,0.0,371.0069942849307,0.0,,,
2012-01-19,883.5,0.0,864.207738321172,0.0,5.460515524416598,0.0,371.0069942849307,0.0,,,
2012-01-20,880.0,0.0,884.0190250998669,0.0,2.918600206016515,0.0,371.0069942849307,0.0,,,
2012-01-23,899.5,0.0,881.5714573679986,0.0,2.008810673639016,0.0,371.0069942849307,0.0,,,
2012-01-24,874.0,0.0,899.1796460582814,0.0,2.4979814383297936,0.0,371.0069942849307,0.0,,,
2012-01-25,867.5,0.0,876.4592206916678,0.0,4.441359624424512,0.0,371.0069942849307,0.0,,,
2012-01-26,876.0,0.0,867.3185769454176,0.0,3.312153947174784,0.0,371.0069942849307,0.0,,,
2012-01-27,865.0,0.0,876.0046633952002,0.0,1.7232903210416795,0.0,371.0069942849307,0.0,,,
2012-01-30,859.5,0.0,866.4191357477088,0.0,3.189886711037059,0.0,371.0069942849307,0.0,,,
2012-01-31,870.0,0.0,859.8857506223319,0.0,3.6163224695149325,0.0,371.0069942849307,0.0,,,
2012-02-01,920.0,0.0,869.9676935138832,0.0,2.106444288915918,0.0,371.0069942849307,0.0,,,
2012-02-02,925.5,0.0,919.0292578909069,0.0,6.055558579205683,0.0,371.0069942849307,0.0,,,
2012-02-03,947.0,0.0,927.9675927228444,0.0,2.028334046954376,0.0,371.0069942849307,0.0,,,
2012-02-06,944.5,0.0,946.9600064998787,0.0,2.9807934965250524,0.0,371.0069942849307,0.0,,,
2012-02-07,938.5,0.0,946.0947982614932,0.0,1.6084890695722378,0.0,371.0069942849307,0.0,,,
2012-02-08,936.5,0.0,939.2362347903106,0.0,6.270023134116206,0.0,371.0069942849307,0.0,,,
2012-02-09,935.5,0.0,936.9297436001756,0.0,1.4045596174173283,0.0,371.0069942849307,0.0,,,
2012-02-10,924.0,0.0,936.056673828024,0.0,2.3262921029431936,0.0,371.0069942849307,0.0,,,
2012-02-13,940.0,0.0,925.0247579519496,0.0,1.783413080790615,0.0,371.0069942849307,0.0,,,
2012-02-14,942.0,0.0,939.4743490471187,0.0,2.531745048000346,0.0,371.0069942849307,0.0,,,
2012-02-15,958.1,0.0,943.1848804861456,0.0,0.7798712076222387,0.0,371.0069942849307,0.0,,,
2012-02-16,941.5,0.0,958.128015263613,0.0,1.9636826333030513,0.0,371.0069942849307,0.0,,,
2012-02-17,934.5,0.0,943.4382100462552,0.0,3.1447993746226417,0.0,371.0069942849307,0.0,,,
2012-02-20,942.4,0.0,934.6894406927362,0.0,2.7590208843200683,0.0,371.0069942849307,0.0,,,
2012-02-21,940.8,0.0,942.3875430705597,0.0,1.3576756748895036,0.0,371.0069942849307,0.0,,,
2012-02-22,933.7,0.0,941.7922622558017,0.0,1.867078551645875,0.0,371.0069942849307,0.0,,,
2012-02-23,940.5,0.0,934.5195574923348,0.0,2.7852647443648038,0.0,371.0069942849307,0.0,,,
