timestamp,value,prediction_training,prediction,label,warp_distance,threshold_training,distance_threshold,positive_detection
"Dec 27, 2018",3967.0,0.0,1827.2457275390625,0.0,1113.2703247070312,0.0,515.5668298339845,1.0
"Dec 28, 2018",4010.0,0.0,1804.8994140625,0.0,1102.1253784179687,0.0,515.5668298339845,1.0
"Dec 31, 2018",4077.0,0.0,1808.0234375,0.0,1101.8325073242188,0.0,515.5668298339845,1.0
"Jan 02, 2019",4040.0,0.0,1834.9117431640625,0.0,1108.770703125,0.0,515.5668298339845,1.0
"Jan 03, 2019",4083.0,0.0,1822.3448486328125,0.0,1104.352392578125,0.0,515.5668298339845,1.0
"Jan 04, 2019",4160.0,0.0,1818.3143310546875,0.0,1107.9574829101562,0.0,515.5668298339845,1.0
"Jan 07, 2019",4270.0,0.0,1860.8951416015625,0.0,1128.1506225585938,0.0,515.5668298339845,1.0
"Jan 08, 2019",4200.0,0.0,1888.448486328125,0.0,1148.5510498046874,0.0,515.5668298339845,1.0
"Jan 09, 2019",4191.0,0.0,1891.3544921875,0.0,1152.808544921875,0.0,515.5668298339845,1.0
"Jan 10, 2019",4188.0,0.0,1908.441162109375,0.0,1162.2642700195313,0.0,515.5668298339845,1.0
"Jan 11, 2019",4298.0,0.0,1905.2327880859373,0.0,1164.154638671875,0.0,515.5668298339845,1.0
"Jan 14, 2019",4331.0,0.0,1936.9501953125,0.0,1169.26279296875,0.0,515.5668298339845,1.0
"Jan 15, 2019",4468.0,0.0,1962.0491943359373,0.0,1167.7572875976562,0.0,515.5668298339845,1.0
"Jan 16, 2019",4494.0,0.0,2017.51025390625,0.0,1187.197216796875,0.0,515.5668298339845,1.0
"Jan 17, 2019",4413.0,0.0,2038.7188720703125,0.0,1204.881640625,0.0,515.5668298339845,1.0
"Jan 18, 2019",4431.0,0.0,2022.2677001953125,0.0,1214.3538696289063,0.0,515.5668298339845,1.0
"Jan 21, 2019",4457.0,0.0,2015.3599853515625,0.0,1215.9503784179688,0.0,515.5668298339845,1.0
"Jan 22, 2019",4475.0,0.0,2022.314453125,0.0,1220.7093994140625,0.0,515.5668298339845,1.0
