timestamp,value,prediction_training,prediction,label,warp_distance,threshold_training,distance_threshold,positive_detection
2011-05-24,5842.3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-05-25,5809.6,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-05-26,5866.3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-05-27,5916.3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-05-31,5969.5,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-01,5910.3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-02,5847.92,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-03,5802.5,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-06,5827.5,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-07,5848.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-08,5791.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-09,5794.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-10,5757.3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-13,5763.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-14,5783.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-15,5742.55,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-16,5642.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-17,5643.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-20,5647.3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-21,5714.3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-22,5741.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-23,5662.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-24,5679.5,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-27,5677.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-28,5733.3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-29,5799.5,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-06-30,5879.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
2011-07-01,5935.8,0.0,7.230212211608888,0.0,0.0,1.0,-1.0,0.0
2011-07-04,5984.5,0.0,7.230212211608888,0.0,0.0,1.0,-1.0,0.0
2011-07-05,6012.3,0.0,7.230212211608888,0.0,0.0,1.0,-1.0,0.0
2011-07-06,5972.3,0.0,7.230212211608888,0.0,0.0,1.0,-1.0,0.0
2011-07-07,6005.0,0.0,7.230212211608888,0.0,0.0,1.0,-1.0,0.0
2011-07-08,5980.5,0.0,7.230212211608888,0.0,2987.3748938941953,1.0,-1.0,0.0
2011-07-11,5898.8,0.0,7.230212211608888,0.0,2991.8448938941956,1.0,-1.0,0.0
2011-07-12,5790.5,0.0,7.230212211608888,0.0,2983.2748938941954,1.0,-1.0,0.0
2011-07-13,5848.5,0.0,7.230212211608888,0.0,2961.0948938941956,1.0,-1.0,0.0
2011-07-14,5839.8,0.0,7.230212211608888,0.0,2948.7148938941955,1.0,-1.0,0.0
2011-07-15,5805.3,0.0,7.230212211608888,0.0,2932.1948938941955,1.0,-1.0,0.0
