timestamp,value,prediction_training,prediction,label,warp_distance,threshold_training,distance_threshold,positive_detection,label_title,label_url,label_source
2016-07-28,2749.0,0.0,2621.040283203125,0.0,71.840234375,0.0,85.37086181640625,0.0,,,
2016-07-29,2739.0,0.0,2621.277099609375,0.0,75.4096435546875,0.0,85.37086181640625,0.0,,,
2016-08-01,2786.0,0.0,2692.447021484375,0.0,66.8799560546875,0.0,85.37086181640625,0.0,,,
2016-08-02,2724.0,0.0,2648.547607421875,0.0,63.6234619140625,0.0,85.37086181640625,0.0,,,
2016-08-03,2730.0,0.0,2635.68603515625,0.0,53.1116455078125,0.0,85.37086181640625,0.0,,,
2016-08-04,2724.0,0.0,2629.332275390625,0.0,50.9001953125,0.0,85.37086181640625,0.0,,,
2016-08-05,2769.0,0.0,2663.080810546875,0.0,47.57099609375,0.0,85.37086181640625,0.0,,,
2016-08-08,2774.0,0.0,2675.86279296875,0.0,46.390625,0.0,85.37086181640625,0.0,,,
2016-08-09,2782.0,0.0,2706.095947265625,1.0,46.8490478515625,0.0,85.37086181640625,0.0,,,
2016-08-10,2794.0,0.0,2698.8759765625,1.0,46.8942138671875,0.0,85.37086181640625,0.0,,,
2016-08-11,2852.0,0.0,2705.571533203125,1.0,46.9752197265625,0.0,85.37086181640625,0.0,,,
2016-08-12,2856.0,0.0,2711.748779296875,0.0,52.1512939453125,0.0,85.37086181640625,0.0,,,
2016-08-15,2895.0,0.0,2714.032958984375,0.0,55.9844970703125,0.0,85.37086181640625,0.0,,,
2016-08-16,2860.0,0.0,2759.1376953125,1.0,64.26748046875,0.0,85.37086181640625,0.0,,,
2016-08-17,2900.0,0.0,2747.89892578125,1.0,66.7633056640625,0.0,85.37086181640625,0.0,,,
2016-08-18,2852.0,0.0,2777.09130859375,1.0,72.4610107421875,0.0,85.37086181640625,0.0,,,
2016-08-19,2833.0,0.0,2774.392578125,0.0,65.309033203125,0.0,85.37086181640625,0.0,,,
2016-08-22,2874.0,0.0,2786.71435546875,0.0,56.7446533203125,0.0,85.37086181640625,0.0,,,
2016-08-23,2916.0,0.0,2801.432373046875,1.0,47.376513671875,0.0,85.37086181640625,0.0,,,
2016-08-24,2864.0,0.0,2806.46142578125,1.0,48.7470458984375,0.0,85.37086181640625,0.0,,,
2016-08-25,2783.0,0.0,2788.129150390625,1.0,39.2907958984375,0.0,85.37086181640625,0.0,,,
2016-08-26,2780.0,0.0,2777.26220703125,0.0,32.312841796875,0.0,85.37086181640625,0.0,,,
2016-08-30,2763.0,0.0,2773.24609375,0.0,26.72587890625,0.0,85.37086181640625,0.0,,,
2016-08-31,2758.0,0.0,2757.40185546875,0.0,19.021923828125,0.0,85.37086181640625,0.0,,,
2016-09-01,2739.0,0.0,2738.84619140625,0.0,7.6249755859375,0.0,85.37086181640625,0.0,,,
2016-09-02,2770.0,0.0,2730.402099609375,0.0,1.8864990234375,0.0,85.37086181640625,0.0,,,
2016-09-05,2801.0,0.0,2747.2060546875,0.0,5.3333740234375,0.0,85.37086181640625,0.0,,,
2016-09-06,2739.0,0.0,2763.483642578125,0.0,9.6183837890625,0.0,85.37086181640625,0.0,,,
2016-09-07,2755.0,0.0,2715.89599609375,0.0,8.6072265625,0.0,85.37086181640625,0.0,,,
2016-09-08,2702.0,0.0,2751.882080078125,0.0,12.3198486328125,0.0,85.37086181640625,0.0,,,
2016-09-09,2721.0,0.0,2716.458251953125,0.0,17.3859619140625,0.0,85.37086181640625,0.0,,,
2016-09-12,2653.0,0.0,2729.61474609375,1.0,11.9803466796875,0.0,85.37086181640625,0.0,,,
2016-09-13,2670.0,0.0,2679.359375,1.0,14.63203125,0.0,85.37086181640625,0.0,,,
2016-09-14,2715.0,0.0,2701.28515625,1.0,10.1013671875,0.0,85.37086181640625,0.0,,,
2016-09-15,2701.0,0.0,2727.081787109375,0.0,11.247216796875,0.0,85.37086181640625,0.0,,,
2016-09-16,2739.0,0.0,2683.999267578125,0.0,8.8671875,0.0,85.37086181640625,0.0,,,
2016-09-19,2713.0,0.0,2688.4775390625,0.0,16.689306640625,0.0,85.37086181640625,0.0,,,
2016-09-20,2754.0,0.0,2686.646240234375,0.0,8.880078125,0.0,85.37086181640625,0.0,,,
2016-09-21,2814.0,0.0,2711.96728515625,0.0,14.6795166015625,0.0,85.37086181640625,0.0,,,
2016-09-22,2834.0,0.0,2708.916015625,0.0,24.2089599609375,0.0,85.37086181640625,0.0,,,
2016-09-23,2839.0,0.0,2692.396484375,0.0,37.399365234375,0.0,85.37086181640625,0.0,,,
2016-09-26,2830.0,0.0,2734.82763671875,1.0,46.5596435546875,0.0,85.37086181640625,0.0,,,
2016-09-27,2880.0,0.0,2722.81396484375,1.0,53.6246337890625,0.0,85.37086181640625,0.0,,,
2016-09-28,2802.0,0.0,2758.067626953125,1.0,62.607861328125,0.0,85.37086181640625,0.0,,,
2016-09-29,2722.0,0.0,2736.025390625,1.0,56.7978271484375,0.0,85.37086181640625,0.0,,,
2016-09-30,2789.0,0.0,2747.65380859375,0.0,45.6919677734375,0.0,85.37086181640625,0.0,,,
2016-10-03,2791.0,0.0,2764.22412109375,0.0,35.1662353515625,0.0,85.37086181640625,0.0,,,
2016-10-04,2850.0,0.0,2737.217529296875,0.0,28.3265869140625,0.0,85.37086181640625,0.0,,,
2016-10-05,2910.0,0.0,2772.56201171875,0.0,23.88623046875,0.0,85.37086181640625,0.0,,,
2016-10-06,2844.0,0.0,2756.186279296875,0.0,33.2367919921875,0.0,85.37086181640625,0.0,,,
2016-10-07,2846.0,0.0,2752.966552734375,0.0,40.615625,0.0,85.37086181640625,0.0,,,
2016-10-10,2812.0,0.0,2756.208984375,0.0,45.7843505859375,0.0,85.37086181640625,0.0,,,
2016-10-11,2806.0,0.0,2718.595947265625,0.0,48.6858642578125,0.0,85.37086181640625,0.0,,,
2016-10-12,2821.0,0.0,2760.884765625,0.0,46.1480224609375,0.0,85.37086181640625,0.0,,,
2016-10-13,2803.0,0.0,2772.61279296875,0.0,38.4157470703125,0.0,85.37086181640625,0.0,,,
2016-10-14,2800.0,0.0,2764.60205078125,0.0,32.673095703125,0.0,85.37086181640625,0.0,,,
2016-10-17,2868.0,0.0,2761.8896484375,0.0,26.9095458984375,0.0,85.37086181640625,0.0,,,
2016-10-18,2817.0,0.0,2809.667236328125,0.0,31.9414794921875,0.0,85.37086181640625,0.0,,,
2016-10-19,2814.0,0.0,2789.589599609375,0.0,22.967626953125,0.0,85.37086181640625,0.0,,,
2016-10-20,2802.0,0.0,2789.343994140625,0.0,19.3971435546875,0.0,85.37086181640625,0.0,,,
2016-10-21,2811.0,0.0,2751.162109375,0.0,16.8572998046875,0.0,85.37086181640625,0.0,,,
2016-10-24,2886.0,0.0,2759.56884765625,1.0,20.268017578125,0.0,85.37086181640625,0.0,,,
2016-10-25,2884.0,0.0,2806.12548828125,1.0,22.30009765625,0.0,85.37086181640625,0.0,,,
2016-10-26,2871.0,0.0,2757.797607421875,1.0,29.2958984375,0.0,85.37086181640625,0.0,,,
2016-10-27,2810.0,0.0,2785.8037109375,0.0,38.17509765625,0.0,85.37086181640625,0.0,,,
2016-10-28,2806.0,0.0,2777.634521484375,0.0,40.1542236328125,0.0,85.37086181640625,0.0,,,
2016-10-31,2815.0,0.0,2765.49853515625,1.0,36.981884765625,0.0,85.37086181640625,0.0,,,
2016-11-01,2826.0,0.0,2813.069091796875,1.0,29.288916015625,0.0,85.37086181640625,0.0,,,
2016-11-02,2792.0,0.0,2803.94775390625,1.0,22.112744140625,0.0,85.37086181640625,0.0,,,
2016-11-03,2758.0,0.0,2776.523681640625,1.0,11.9872802734375,0.0,85.37086181640625,0.0,,,
2016-11-04,2714.0,0.0,2767.14794921875,1.0,11.42001953125,0.0,85.37086181640625,0.0,,,
2016-11-07,2735.0,0.0,2728.8212890625,0.0,14.60517578125,0.0,85.37086181640625,0.0,,,
2016-11-08,2742.0,0.0,2739.171875,0.0,7.05029296875,0.0,85.37086181640625,0.0,,,
2016-11-09,2650.0,0.0,2731.302978515625,0.0,5.8393310546875,0.0,85.37086181640625,0.0,,,
2016-11-10,2794.0,0.0,2678.308349609375,0.0,13.07958984375,0.0,85.37086181640625,0.0,,,
2016-11-11,2884.0,0.0,2742.82421875,0.0,21.6851806640625,0.0,85.37086181640625,0.0,,,
2016-11-14,2846.0,0.0,2750.564208984375,0.0,24.036376953125,0.0,85.37086181640625,0.0,,,
2016-11-15,2840.0,0.0,2759.20263671875,0.0,32.1880859375,0.0,85.37086181640625,0.0,,,
2016-11-16,2836.0,0.0,2764.66650390625,0.0,46.1817626953125,0.0,85.37086181640625,0.0,,,
