timestamp,Val,label
2015-05-13,817790,0
2015-05-14,704230,0
2015-05-15,693970,0
2015-05-18,696170,0
2015-05-19,1000000,0
2015-05-20,986700,0
2015-05-21,962610,0
2015-05-22,653620,0
2015-05-26,690320,0
2015-05-27,725130,0
2015-05-28,422960,0
2015-05-29,775950,0
2015-06-01,437700,0
2015-06-02,422490,0
2015-06-03,715450,0
2015-06-04,537670,0
2015-06-05,563130,0
2015-06-08,782730,0
2015-06-09,753820,0
2015-06-10,932320,0
2015-06-11,722820,0
2015-06-12,562770,0
2015-06-15,541270,0
2015-06-16,858830,0
2015-06-17,618370,1
2015-06-18,1070000,1
2015-06-19,1310000,1
2015-06-22,1520000,0
2015-06-23,1200000,0
2015-06-24,536890,0
2015-06-25,506430,0
2015-06-26,657870,0
2015-06-29,998330,0
2015-06-30,1430000,0
2015-07-01,1300000,0
2015-07-02,750600,0
2015-07-03,719950,0
2015-07-06,612840,0
2015-07-07,802950,0
2015-07-08,932230,0
2015-07-09,505960,0
2015-07-10,749780,0
2015-07-13,710160,0
2015-07-14,512880,0
2015-07-15,811740,0
2015-07-16,924660,0
2015-07-17,710690,0
2015-07-20,720810,0
2015-07-21,571890,0
2015-07-22,663030,0
2015-07-23,1000000,0
2015-07-24,654890,0
2015-07-27,690680,0
2015-07-28,651650,0
2015-07-29,493110,0
2015-07-30,824640,0
2015-07-31,660880,1
2015-08-03,835780,1
2015-08-04,782130,1
2015-08-05,1410000,0
2015-08-06,1280000,0
2015-08-07,748080,0
2015-08-10,932930,0
2015-08-11,857460,0
2015-08-12,979180,0
2015-08-13,1130000,0
2015-08-14,1030000,0
2015-08-17,485070,0
2015-08-18,521590,0
2015-08-19,661440,0
2015-08-20,655660,1
2015-08-21,889170,1
2015-08-24,1270000,1
2015-08-25,1520000,1
2015-08-26,891350,0
2015-08-27,1160000,0
2015-08-28,606860,0
2015-09-01,871370,0
2015-09-02,865590,0
2015-09-03,731900,0
2015-09-04,655700,0
2015-09-07,479730,0
2015-09-08,613760,0
2015-09-09,500200,0
2015-09-10,571000,0
2015-09-11,560910,0
2015-09-14,601090,0
2015-09-15,607140,0
2015-09-16,1200000,1
2015-09-17,1460000,1
2015-09-18,1350000,1
2015-09-21,779950,0
2015-09-22,1080000,0
2015-09-23,755170,0
2015-09-24,774360,0
2015-09-25,634230,0
2015-09-28,626850,0
2015-09-29,495740,0
2015-09-30,627060,0
2015-10-01,1210000,0
2015-10-02,742470,0
2015-10-05,1090000,0
2015-10-06,691120,0
2015-10-07,963440,0
2015-10-08,833220,0
2015-10-09,978370,0
2015-10-12,429710,0
2015-10-13,1590000,0
2015-10-14,462940,0
2015-10-15,984050,0
2015-10-16,519960,0
2015-10-19,323300,0
2015-10-20,464140,0
2015-10-21,462990,0
2015-10-22,905120,0
2015-10-23,780750,0
2015-10-26,620780,0
2015-10-27,550240,0
2015-10-28,340460,0
2015-10-29,356030,0
2015-10-30,448440,0
2015-11-02,384370,0
2015-11-03,334020,0
2015-11-04,400010,0
2015-11-05,769480,0
2015-11-06,674330,0
2015-11-09,627780,0
2015-11-10,569990,0
2015-11-11,543980,0
2015-11-12,574140,0
2015-11-13,543950,0
2015-11-16,420100,0
2015-11-17,354630,0
2015-11-18,514210,0
2015-11-19,582350,0
2015-11-20,624800,0
2015-11-23,399420,0
2015-11-24,782990,0
2015-11-25,391950,0
2015-11-26,192670,0
2015-11-27,310470,0
2015-11-30,569590,0
2015-12-01,574410,0
2015-12-02,574160,0
2015-12-03,694230,0
2015-12-04,492130,0
2015-12-07,473030,0
2015-12-08,536060,0
2015-12-09,446910,0
2015-12-10,412690,0
2015-12-11,783070,0
2015-12-14,601460,0
2015-12-15,948460,0
2015-12-16,979130,1
2015-12-17,640730,1
2015-12-18,985670,1
2015-12-21,377420,0
2015-12-22,227800,1
2015-12-23,324650,1
2015-12-24,28310,1
2015-12-29,415680,1
2015-12-30,360490,1
2015-12-31,235640,1
2016-01-04,688920,0
2016-01-05,894310,0
2016-01-06,1440000,0
2016-01-07,1280000,0
2016-01-08,1130000,0
2016-01-11,714140,0
2016-01-12,720660,0
2016-01-13,1270000,0
2016-01-14,839650,0
2016-01-15,1190000,0
2016-01-18,633910,0
2016-01-19,836990,0
2016-01-20,1180000,0
2016-01-21,1070000,0
2016-01-22,708340,0
2016-01-25,669220,0
2016-01-26,910870,0
2016-01-27,1130000,0
2016-01-28,659770,0
2016-01-29,972780,0
2016-02-01,928200,0
2016-02-02,558060,0
2016-02-03,734590,0
2016-02-04,946010,0
2016-02-05,806520,0
2016-02-08,1900000,0
2016-02-09,2390000,0
2016-02-10,1580000,0
2016-02-11,1900000,0
2016-02-12,1900000,0
2016-02-15,1050000,0
2016-02-16,934240,0
2016-02-17,1050000,0
2016-02-18,810740,0
2016-02-19,929140,0
2016-02-22,909980,0
2016-02-23,6860000,0
2016-02-24,3570000,0
2016-02-25,1630000,0
2016-02-26,2029999,0
2016-02-29,1570000,0
2016-03-01,3770000,0
2016-03-02,1360000,0
2016-03-03,742380,0
2016-03-04,1010000,0
2016-03-07,1270000,0
2016-03-08,730200,0
2016-03-09,764660,0
