timestamp,Val,label
2012-01-20,890.5,0
2012-01-23,899.5,0
2012-01-24,894.8,0
2012-01-25,880.3,0
2012-01-26,884.8,0
2012-01-27,897.0,0
2012-01-30,870.3,0
2012-01-31,873.8,0
2012-02-01,924.5,0
2012-02-02,926.3,0
2012-02-03,947.0,0
2012-02-06,954.0,0
2012-02-07,949.3,0
2012-02-08,948.8,0
2012-02-09,944.0,0
2012-02-10,930.3,0
2012-02-13,941.0,0
2012-02-14,958.8,0
2012-02-15,964.8,0
2012-02-16,952.3,0
2012-02-17,948.3,0
2012-02-20,949.3,0
2012-02-21,946.8,0
2012-02-22,944.0,0
2012-02-23,945.3,0
2012-02-24,944.5,0
2012-02-27,939.5,0
2012-02-28,930.3,0
2012-02-29,923.0,0
2012-03-01,918.8,0
2012-03-02,923.0,0
2012-03-05,913.3,0
2012-03-06,902.5,0
2012-03-07,886.0,0
2012-03-08,899.8,0
2012-03-09,990.5,0
2012-03-12,975.8,0
2012-03-13,997.0,0
2012-03-14,"1,038.5",0
2012-03-15,"1,008.5",0
2012-03-16,"1,028.5",0
2012-03-19,"1,021.0",0
2012-03-20,"1,010.5",0
2012-03-21,"1,011.0",0
2012-03-22,"1,010.5",0
2012-03-23,"1,010.0",0
2012-03-26,"1,023.5",0
2012-03-27,"1,038.0",0
2012-03-28,"1,021.0",0
2012-03-29,"1,022.0",0
2012-03-30,"1,039.5",0
2012-04-02,"1,051.0",0
2012-04-03,"1,064.0",0
2012-04-04,"1,084.5",0
2012-04-05,"1,070.0",0
2012-04-10,"1,046.0",0
2012-04-11,"1,041.5",0
2012-04-12,"1,055.0",0
2012-04-13,"1,054.5",0
2012-04-16,"1,052.5",0
2012-04-17,"1,072.0",0
2012-04-18,"1,099.0",0
2012-04-19,"1,103.0",0
2012-04-20,"1,092.5",0
2012-04-23,"1,078.0",0
2012-04-24,"1,084.0",0
2012-04-25,"1,083.5",0
2012-04-26,"1,078.5",0
2012-04-27,"1,091.5",0
2012-04-30,"1,097.5",0
2012-05-01,"1,093.0",0
2012-05-02,"1,082.5",0
2012-05-03,"1,058.0",0
2012-05-04,"1,051.0",0
2012-05-08,"1,025.0",0
2012-05-09,996.5,0
2012-05-10,"1,035.5",0
2012-05-11,"1,038.0",0
2012-05-14,"1,017.0",0
2012-05-15,"1,020.0",0
2012-05-16,"1,006.0",0
2012-05-17,999.8,0
2012-05-18,"1,024.5",0
2012-05-21,"1,005.5",0
2012-05-22,"1,025.0",0
2012-05-23,955.5,0
2012-05-24,969.3,0
2012-05-25,971.0,0
2012-05-28,974.5,0
2012-05-29,986.8,0
2012-05-30,990.0,0
2012-05-31,"1,000.0",0
2012-06-01,"1,011.5",0
2012-06-06,992.5,0
2012-06-07,990.5,0
2012-06-08,977.5,0
2012-06-11,"1,000.3",0
2012-06-12,973.5,0
2012-06-13,984.5,0
2012-06-14,984.8,0
2012-06-15,996.3,0
2012-06-18,"1,000.8",0
2012-06-19,985.8,0
2012-06-20,"1,006.0",0
2012-06-21,"1,007.5",0
2012-06-22,"1,001.0",0
2012-06-25,994.8,0
2012-06-26,983.8,0
2012-06-27,978.3,0
2012-06-28,982.3,0
2012-06-29,"1,005.5",0
2012-07-02,"1,025.5",0
2012-07-03,"1,032.0",0
2012-07-04,"1,029.5",0
2012-07-05,"1,027.0",0
2012-07-06,"1,010.0",0
2012-07-09,"1,003.5",0
2012-07-10,"1,012.5",0
2012-07-11,"1,009.5",0
2012-07-12,"1,012.0",0
2012-07-13,"1,030.5",0
2012-07-16,"1,029.0",0
2012-07-17,"1,018.5",0
2012-07-18,"1,010.5",0
2012-07-19,"1,029.0",0
2012-07-20,"1,048.0",0
2012-07-23,"1,015.5",0
2012-07-24,974.5,0
2012-07-25,947.3,0
2012-07-26,962.8,0
2012-07-27,985.8,0
2012-07-30,993.8,0
2012-07-31,990.8,0
2012-08-01,969.5,0
2012-08-02,972.3,0
2012-08-03,970.5,0
2012-08-06,"1,001.0",0
2012-08-07,"1,003.0",0
2012-08-08,994.0,0
2012-08-09,"1,008.0",0
2012-08-10,"1,007.0",0
2012-08-13,"1,015.0",0
2012-08-14,"1,023.0",0
2012-08-15,"1,025.7",0
2012-08-16,"1,025.0",0
2012-08-17,"1,040.5",0
2012-08-20,"1,042.7",0
2012-08-21,"1,028.0",0
2012-08-22,"1,008.0",0
2012-08-23,"1,006.0",0
2012-08-24,997.0,0
2012-08-28,987.0,0
2012-08-29,979.0,0
2012-08-30,991.5,0
2012-08-31,"1,000.0",0
2012-09-03,"1,005.0",0
2012-09-04,991.5,0
2012-09-05,989.5,0
2012-09-06,996.5,0
2012-09-07,"1,024.0",0
2012-09-10,"1,027.0",0
2012-09-11,"1,033.7",0
2012-09-12,"1,048.0",0
2012-09-13,"1,054.0",0
2012-09-14,"1,106.0",0
2012-09-17,"1,110.0",0
2012-09-18,"1,099.0",0
2012-09-19,"1,091.0",0
2012-09-20,"1,078.0",0
2012-09-21,"1,082.0",0
2012-09-24,"1,074.1",0
2012-09-25,"1,070.0",0
2012-09-26,"1,055.0",0
2012-09-27,"1,045.0",0
2012-09-28,"1,003.0",0
2012-10-01,950.0,0
2012-10-02,956.5,0
2012-10-03,980.5,0
2012-10-04,989.5,0
2012-10-05,986.0,0
2012-10-08,990.5,0
2012-10-09,978.0,0
2012-10-10,961.0,0
2012-10-11,950.0,0
2012-10-12,945.0,0
2012-10-15,957.5,0
2012-10-16,988.5,0
2012-10-17,"1,002.0",0
2012-10-18,"1,017.0",0
2012-10-19,"1,004.0",0
2012-10-22,"1,006.0",0
2012-10-23,989.5,0
2012-10-24,980.5,0
2012-10-25,998.5,0
2012-10-26,979.5,0
2012-10-29,973.0,0
2012-10-30,990.0,0
2012-10-31,988.5,0
2012-11-01,979.5,0
2012-11-02,977.0,0
2012-11-05,969.5,0
2012-11-06,974.0,0
2012-11-07,979.5,0
2012-11-08,970.0,0
2012-11-09,969.5,0
2012-11-12,982.0,0
2012-11-13,978.5,0
2012-11-14,974.0,0
2012-11-15,952.0,0
2012-11-16,941.0,0
2012-11-19,987.1,0
2012-11-20,985.5,0
2012-11-21,987.0,0
2012-11-22,989.5,0
2012-11-23,988.0,0
2012-11-26,988.0,0
2012-11-27,986.0,0
2012-11-28,976.0,0
2012-11-29,986.5,0
2012-11-30,988.5,0
2012-12-03,984.5,0
2012-12-04,981.5,0
2012-12-05,974.0,0
2012-12-06,986.5,0
2012-12-07,977.0,0
2012-12-10,988.0,0
2012-12-11,993.5,0
2012-12-12,"1,020.0",0
2012-12-13,"1,020.0",0
2012-12-14,"1,061.0",0
2012-12-17,"1,074.0",0
2012-12-18,"1,086.0",0
2012-12-19,"1,120.0",0
2012-12-20,"1,123.9",0
2012-12-21,"1,096.0",0
2012-12-24,"1,097.0",0
2012-12-27,"1,102.0",0
2012-12-28,"1,098.0",0
2012-12-31,"1,111.0",0
2013-01-02,"1,122.0",0
2013-01-03,"1,125.0",0
2013-01-04,"1,136.1",0
2013-01-07,"1,156.0",0
2013-01-08,"1,149.2",0
2013-01-09,"1,145.0",0
2013-01-10,"1,148.0",0
2013-01-11,"1,156.0",0
2013-01-14,"1,159.3",0
2013-01-15,"1,149.0",0
2013-01-16,"1,153.1",0
2013-01-17,"1,174.1",0
2013-01-18,"1,175.0",0
2013-01-21,"1,182.0",0
2013-01-22,"1,180.1",0
2013-01-23,"1,184.0",0
2013-01-24,"1,205.0",0
2013-01-25,"1,225.1",0
2013-01-28,"1,249.0",0
2013-01-29,"1,248.0",0
2013-01-30,"1,256.0",0
2013-01-31,"1,216.0",0
2013-02-01,"1,252.0",0
2013-02-04,"1,236.0",0
2013-02-05,"1,244.0",0
2013-02-06,"1,271.0",0
2013-02-07,"1,266.0",0
2013-02-08,"1,261.0",0
2013-02-11,"1,162.5",0
2013-02-12,"1,216.8",0
2013-02-13,"1,232.5",0
2013-02-14,"1,238.9",0
2013-02-15,"1,229.7",0
2013-02-18,"1,210.4",0
2013-02-19,"1,215.9",0
2013-02-20,"1,235.3",0
2013-02-21,"1,224.2",0
2013-02-22,"1,221.4",0
2013-02-25,"1,292.4",0
2013-02-26,"1,216.8",0
2013-02-27,"1,218.7",0
2013-02-28,"1,237.1",0
2013-03-01,"1,250.0",0
2013-03-04,"1,245.7",0
2013-03-05,"1,279.5",0
2013-03-06,"1,300.7",0
2013-03-07,"1,297.9",0
2013-03-08,"1,293.0",0
2013-03-11,"1,285.9",0
2013-03-12,"1,318.2",0
2013-03-13,"1,300.7",0
2013-03-14,"1,297.5",0
2013-03-15,"1,294.2",0
2013-03-18,"1,278.5",0
2013-03-19,"1,264.7",0
2013-03-20,"1,257.4",0
2013-03-21,"1,238.9",0
2013-03-22,"1,226.0",0
2013-03-25,"1,232.5",0
2013-03-26,"1,220.5",0
2013-03-27,"1,234.3",0
2013-03-28,"1,227.0",0
2013-04-02,"1,226.0",0
2013-04-03,"1,222.4",0
2013-04-04,"1,205.8",0
2013-04-05,"1,176.3",0
2013-04-08,"1,165.2",0
2013-04-09,"1,174.5",0
2013-04-10,"1,203.0",0
2013-04-11,"1,215.0",0
2013-04-12,"1,209.5",0
2013-04-15,"1,208.5",0
2013-04-16,"1,193.8",0
2013-04-17,"1,192.9",0
2013-04-18,"1,193.8",0
2013-04-19,"1,197.5",0
2013-04-22,"1,205.8",0
2013-04-23,"1,214.1",0
2013-04-24,"1,219.6",0
2013-04-25,"1,215.9",0
2013-04-26,"1,206.7",0
2013-04-29,"1,237.1",0
2013-04-30,"1,242.7",0
2013-05-01,"1,243.5",0
2013-05-02,"1,241.7",0
2013-05-03,"1,245.4",0
2013-05-07,"1,242.6",0
2013-05-08,"1,255.5",0
2013-05-09,"1,249.1",0
2013-05-10,"1,254.6",0
2013-05-13,"1,246.2",0
2013-05-14,"1,238.1",0
2013-05-15,"1,315.4",0
2013-05-16,"1,306.2",0
2013-05-17,"1,291.5",0
2013-05-20,"1,316.3",0
2013-05-21,"1,312.6",0
2013-05-22,"1,326.5",0
2013-05-23,"1,291.5",0
2013-05-24,"1,296.6",0
2013-05-28,"1,305.0",0
2013-05-29,"1,317.2",0
2013-05-30,"1,320.9",0
2013-05-31,"1,326.5",0
2013-06-03,"1,297.0",0
2013-06-04,"1,298.8",0
2013-06-05,"1,295.1",0
2013-06-06,"1,293.3",0
2013-06-07,"1,286.8",0
2013-06-10,"1,297.0",0
2013-06-11,"1,280.4",0
2013-06-12,"1,261.0",0
2013-06-13,"1,256.4",0
2013-06-14,"1,273.0",0
2013-06-17,"1,272.1",0
2013-06-18,"1,287.8",0
2013-06-19,"1,279.5",0
2013-06-20,"1,254.6",0
2013-06-21,"1,258.3",0
2013-06-24,"1,217.8",0
2013-06-25,"1,205.8",0
2013-06-26,"1,225.1",0
2013-06-27,"1,231.6",0
2013-06-28,"1,243.5",0
2013-07-01,"1,273.9",0
2013-07-02,"1,290.5",0
2013-07-03,"1,306.2",0
2013-07-04,"1,355.0",0
2013-07-05,"1,362.4",0
2013-07-08,"1,365.1",0
2013-07-09,"1,389.6",0
2013-07-10,"1,384.6",0
2013-07-11,"1,398.7",0
2013-07-12,"1,376.2",0
2013-07-15,"1,365.1",0
2013-07-16,"1,364.2",0
2013-07-17,"1,374.3",0
2013-07-18,"1,472.0",0
2013-07-19,"1,464.6",0
2013-07-22,"1,442.5",0
2013-07-23,"1,449.0",0
2013-07-24,"1,432.4",0
2013-07-25,"1,428.7",0
2013-07-26,"1,433.3",0
2013-07-29,"1,437.9",0
2013-07-30,"1,434.2",0
2013-07-31,"1,470.1",0
2013-08-01,"1,481.2",0
2013-08-02,"1,465.5",0
2013-08-05,"1,498.7",0
2013-08-06,"1,504.2",0
2013-08-07,"1,497.8",0
2013-08-08,"1,500.5",0
2013-08-09,"1,497.8",0
2013-08-12,"1,485.8",0
2013-08-13,"1,455.4",0
2013-08-14,"1,453.6",0
2013-08-15,"1,453.6",0
2013-08-16,"1,444.4",0
2013-08-19,"1,449.0",0
2013-08-20,"1,423.2",0
2013-08-21,"1,449.9",0
2013-08-22,"1,462.8",0
2013-08-23,"1,483.0",0
2013-08-27,"1,476.6",0
2013-08-28,"1,443.4",0
2013-08-29,"1,466.5",0
2013-08-30,"1,455.4",0
2013-09-02,"1,470.1",0
2013-09-03,"1,461.9",0
2013-09-04,"1,449.9",0
2013-09-05,"1,485.8",0
2013-09-06,"1,487.7",0
2013-09-09,"1,491.3",0
2013-09-10,"1,525.4",0
2013-09-11,"1,533.7",0
2013-09-12,"1,500.5",0
2013-09-13,"1,495.9",0
2013-09-16,"1,512.5",0
2013-09-17,"1,506.1",0
2013-09-18,"1,492.3",0
2013-09-19,"1,497.8",0
2013-09-20,"1,480.3",0
2013-09-23,"1,466.0",0
2013-09-24,"1,461.0",0
2013-09-25,"1,464.6",0
2013-09-26,"1,459.1",0
2013-09-27,"1,449.9",0
2013-09-30,"1,427.8",0
2013-10-01,"1,445.3",0
2013-10-02,"1,441.1",0
2013-10-03,"1,438.8",0
2013-10-04,"1,430.7",0
2013-10-07,"1,421.3",0
2013-10-08,"1,417.6",0
2013-10-09,"1,404.7",0
2013-10-10,"1,429.6",0
2013-10-11,"1,453.6",0
2013-10-14,"1,463.7",0
2013-10-15,"1,493.2",0
2013-10-16,"1,495.0",0
2013-10-17,"1,519.9",0
2013-10-18,"1,526.3",0
2013-10-21,"1,520.8",0
2013-10-22,"1,539.5",0
2013-10-23,"1,533.7",0
2013-10-24,"1,536.5",0
2013-10-25,"1,549.4",0
2013-10-28,"1,571.5",0
2013-10-29,"1,540.7",0
2013-10-30,"1,551.3",0
2013-10-31,"1,528.2",0
2013-11-01,"1,517.1",0
2013-11-04,"1,514.4",0
2013-11-05,"1,503.3",0
2013-11-06,"1,503.3",0
2013-11-07,"1,499.6",0
2013-11-08,"1,482.1",0
2013-11-11,"1,492.3",0
2013-11-12,"1,497.8",0
2013-11-13,"1,479.4",0
2013-11-14,"1,453.6",0
2013-11-15,"1,456.3",0
2013-11-18,"1,467.4",0
2013-11-19,"1,451.7",0
2013-11-20,"1,473.8",0
2013-11-21,"1,482.1",0
2013-11-22,"1,490.0",0
2013-11-25,"1,499.6",0
2013-11-26,"1,504.7",0
2013-11-27,"1,506.1",0
2013-11-28,"1,499.6",0
2013-11-29,"1,498.7",0
2013-12-02,"1,504.2",0
2013-12-03,"1,498.7",0
2013-12-04,"1,469.2",0
2013-12-05,"1,462.8",0
2013-12-06,"1,514.4",0
2013-12-09,"1,498.8",0
2013-12-10,"1,499.6",0
2013-12-11,"1,494.8",0
2013-12-12,"1,466.5",0
2013-12-13,"1,462.8",0
2013-12-16,"1,486.7",0
2013-12-17,"1,485.8",0
2013-12-18,"1,487.7",0
2013-12-19,"1,521.7",0
2013-12-20,"1,549.4",0
2013-12-23,"1,576.1",0
2013-12-24,"1,581.2",0
2013-12-27,"1,588.1",0
2013-12-30,"1,593.6",0
2013-12-31,"1,599.1",0
2014-01-02,"1,606.1",0
2014-01-03,"1,623.1",0
2014-01-06,"1,624.9",0
2014-01-07,"1,618.5",0
2014-01-08,"1,631.3",0
2014-01-09,"1,655.3",0
2014-01-10,"1,670.0",0
2014-01-13,"1,668.2",0
2014-01-14,"1,671.9",0
2014-01-15,"1,690.0",0
2014-01-16,"1,689.4",0
2014-01-17,"1,699.5",0
2014-01-20,"1,707.8",0
2014-01-21,"1,694.9",0
2014-01-22,"1,710.0",0
2014-01-23,"1,740.0",0
2014-01-24,"1,726.2",0
2014-01-27,"1,683.9",0
2014-01-28,"1,727.1",0
2014-01-29,"1,739.1",0
2014-01-30,"1,733.6",0
2014-01-31,"1,729.0",0
2014-02-03,"1,699.5",0
2014-02-04,"1,708.7",0
2014-02-05,"1,720.7",0
2014-02-06,"1,731.8",0
2014-02-07,"1,779.3",0
2014-02-10,"1,785.6",0
2014-02-11,"1,789.8",0
2014-02-12,"1,804.5",0
2014-02-13,"1,793.5",0
2014-02-14,"1,789.8",0
2014-02-17,"1,821.1",0
2014-02-18,"1,846.0",0
2014-02-19,"1,857.5",0
2014-02-20,"1,846.9",0
2014-02-21,"1,867.2",0
2014-02-24,"1,875.1",0
2014-02-25,"1,881.0",0
2014-02-26,"1,881.0",0
2014-02-27,"1,858.3",0
2014-02-28,"1,872.7",0
2014-03-03,"1,840.5",0
2014-03-04,"1,866.2",0
2014-03-05,"1,859.8",0
2014-03-06,"1,872.7",0
2014-03-07,"1,869.0",0
2014-03-10,"1,891.1",0
2014-03-11,"1,861.6",0
2014-03-12,"1,822.0",0
2014-03-13,"1,811.0",0
2014-03-14,"1,764.9",0
2014-03-17,"1,802.7",0
2014-03-18,"1,825.0",0
2014-03-19,"1,850.6",0
2014-03-20,"1,871.8",0
2014-03-21,"1,827.6",0
2014-03-24,"1,824.8",0
2014-03-25,"1,831.2",0
2014-03-26,"1,846.0",0
