"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 07, 2020","13,013.07","13,052.24","13,089.47","12,965.94","-","-0.30%"
"Feb 06, 2020","13,052.24","13,083.10","13,223.63","13,037.87","-","-0.24%"
"Feb 05, 2020","13,083.10","13,008.23","13,121.98","12,941.14","-","0.58%"
"Feb 04, 2020","13,008.23","12,830.95","13,051.88","12,827.03","-","1.38%"
"Feb 03, 2020","12,830.95","12,699.21","12,910.36","12,696.64","-","1.04%"
"Jan 31, 2020","12,699.21","12,843.71","12,928.83","12,681.82","-","-1.13%"
"Jan 30, 2020","12,843.71","12,917.27","12,938.83","12,774.45","-","-0.57%"
"Jan 29, 2020","12,917.27","12,752.20","12,924.05","12,752.20","-","1.29%"
"Jan 28, 2020","12,752.20","12,633.79","12,784.29","12,603.79","-","0.94%"
"Jan 27, 2020","12,633.79","12,982.93","12,982.93","12,628.21","-","-2.69%"
"Jan 24, 2020","12,982.93","12,829.37","13,128.60","12,819.74","-","1.20%"
"Jan 23, 2020","12,829.37","12,978.08","12,996.63","12,819.73","-","-1.15%"
"Jan 22, 2020","12,978.08","12,839.73","12,978.08","12,820.96","-","1.08%"
"Jan 21, 2020","12,839.73","12,748.65","12,839.73","12,619.42","-","0.71%"
"Jan 20, 2020","12,748.65","12,758.46","12,784.80","12,721.50","-","-0.08%"
"Jan 17, 2020","12,758.46","12,642.70","12,780.49","12,640.60","-","0.92%"
"Jan 16, 2020","12,642.70","12,670.52","12,733.63","12,582.41","-","-0.22%"
"Jan 15, 2020","12,670.52","12,660.63","12,694.23","12,622.89","-","0.08%"
"Jan 14, 2020","12,660.63","12,663.00","12,701.45","12,607.37","-","-0.02%"
"Jan 13, 2020","12,663.00","12,681.89","12,782.88","12,647.05","-","-0.15%"
"Jan 10, 2020","12,681.89","12,799.82","12,845.47","12,681.89","-","-0.92%"
"Jan 09, 2020","12,799.82","12,686.83","12,822.39","12,686.83","-","0.89%"
"Jan 08, 2020","12,686.83","12,668.92","12,686.83","12,507.38","-","0.14%"
"Jan 07, 2020","12,668.92","12,726.82","12,778.33","12,634.81","-","-0.45%"
"Jan 06, 2020","12,726.82","12,939.58","12,943.32","12,642.38","-","-1.64%"
"Jan 03, 2020","12,939.58","13,035.43","13,035.43","12,803.99","-","-0.74%"
"Jan 02, 2020","13,035.43","12,882.20","13,072.61","12,882.20","-","1.19%"
"Dec 31, 2019","12,882.20","12,925.20","12,951.78","12,854.85","-","-0.33%"
"Dec 30, 2019","12,925.20","12,986.64","12,986.64","12,918.53","-","-0.47%"
"Dec 27, 2019","12,986.64","12,938.27","13,011.23","12,938.27","-","0.37%"
"Dec 24, 2019","12,938.27","12,905.85","12,938.27","12,886.29","-","0.25%"
"Dec 23, 2019","12,905.85","12,800.50","12,959.55","12,786.10","-","0.82%"
"Dec 20, 2019","12,800.50","12,736.34","12,847.90","12,721.38","-","0.50%"
"Dec 19, 2019","12,736.34","12,716.56","12,753.67","12,657.91","-","0.16%"
"Dec 18, 2019","12,716.56","12,720.58","12,745.47","12,665.48","-","-0.03%"
"Dec 17, 2019","12,720.58","12,785.43","12,807.30","12,638.91","-","-0.51%"
"Dec 16, 2019","12,785.43","12,449.18","12,837.98","12,449.18","-","2.70%"
"Dec 13, 2019","12,449.18","12,053.27","12,588.38","12,053.27","-","3.28%"
"Dec 12, 2019","12,053.27","11,927.15","12,068.39","11,864.72","-","1.06%"
"Dec 11, 2019","11,927.15","11,942.24","11,969.31","11,796.83","-","-0.13%"
"Dec 10, 2019","11,942.24","12,016.56","12,016.56","11,847.82","-","-0.62%"
"Dec 09, 2019","12,016.56","11,996.72","12,038.62","11,944.22","-","0.17%"
"Dec 06, 2019","11,996.72","11,879.53","12,013.37","11,877.67","-","0.99%"
"Dec 05, 2019","11,879.53","11,927.14","11,932.98","11,829.96","-","-0.40%"
"Dec 04, 2019","11,927.14","11,756.82","11,927.14","11,744.77","-","1.45%"
"Dec 03, 2019","11,756.82","11,930.62","11,967.04","11,704.80","-","-1.46%"
"Dec 02, 2019","11,930.62","12,061.26","12,104.93","11,900.15","-","-1.08%"
"Nov 29, 2019","12,061.26","12,180.63","12,182.16","12,061.26","-","-0.98%"
"Nov 28, 2019","12,180.63","12,218.99","12,223.37","12,135.43","-","-0.31%"
"Nov 27, 2019","12,218.99","12,130.68","12,231.12","12,081.91","-","0.73%"
"Nov 26, 2019","12,130.68","11,962.86","12,143.80","11,962.86","-","1.40%"
"Nov 25, 2019","11,962.86","11,811.72","11,981.84","11,811.72","-","1.28%"
"Nov 22, 2019","11,811.72","11,716.92","11,837.42","11,710.85","-","0.81%"
"Nov 21, 2019","11,716.92","11,815.84","11,816.44","11,617.25","-","-0.84%"
"Nov 20, 2019","11,815.84","11,943.74","11,943.74","11,733.62","-","-1.07%"
"Nov 19, 2019","11,943.74","11,829.70","12,101.76","11,829.70","-","0.96%"
"Nov 18, 2019","11,829.70","11,830.31","11,952.17","11,805.14","-","-0.01%"
"Nov 15, 2019","11,830.31","11,833.52","11,904.39","11,712.38","-","-0.03%"
"Nov 14, 2019","11,833.52","11,943.94","11,944.73","11,770.25","-","-0.92%"
"Nov 13, 2019","11,943.94","12,066.03","12,066.03","11,891.86","-","-1.01%"
"Nov 12, 2019","12,066.03","11,958.33","12,112.50","11,918.63","-","0.90%"
"Nov 11, 2019","11,958.33","11,930.35","11,958.33","11,780.55","-","0.23%"
"Nov 08, 2019","11,930.35","11,948.62","11,976.97","11,861.00","-","-0.15%"
"Nov 07, 2019","11,948.62","11,975.08","12,055.54","11,937.82","-","-0.22%"
"Nov 06, 2019","11,975.08","12,028.32","12,041.36","11,914.58","-","-0.44%"
"Nov 05, 2019","12,028.32","11,990.37","12,080.97","11,970.44","-","0.32%"
"Nov 04, 2019","11,990.37","11,899.81","12,047.33","11,899.81","-","0.76%"
"Nov 01, 2019","11,899.81","11,796.41","11,942.18","11,796.41","-","0.88%"
"Oct 31, 2019","11,796.41","11,923.83","11,969.36","11,796.41","-","-1.07%"
"Oct 30, 2019","11,923.83","11,948.16","11,955.87","11,851.83","-","-0.20%"
"Oct 29, 2019","11,948.16","11,923.47","11,948.16","11,821.25","-","0.21%"
"Oct 28, 2019","11,923.47","11,739.27","11,947.60","11,729.33","-","1.57%"
"Oct 25, 2019","11,739.27","11,893.43","11,907.19","11,703.80","-","-1.30%"
"Oct 24, 2019","11,893.43","11,743.13","11,932.18","11,743.13","-","1.28%"
"Oct 23, 2019","11,743.13","11,771.23","11,771.23","11,649.24","-","-0.24%"
"Oct 22, 2019","11,771.23","11,745.30","11,771.23","11,669.01","-","0.22%"
"Oct 21, 2019","11,745.30","11,679.95","11,805.19","11,667.06","-","0.56%"
"Oct 18, 2019","11,679.95","11,697.79","11,817.29","11,662.40","-","-0.15%"
"Oct 17, 2019","11,697.79","11,646.40","11,774.17","11,553.60","-","0.44%"
"Oct 16, 2019","11,646.40","11,804.37","11,807.28","11,598.49","-","-1.34%"
"Oct 15, 2019","11,804.37","11,680.32","11,878.35","11,661.13","-","1.06%"
"Oct 14, 2019","11,680.32","11,812.31","11,814.20","11,634.65","-","-1.12%"
"Oct 11, 2019","11,812.31","11,440.66","11,815.87","11,393.34","-","3.25%"
"Oct 10, 2019","11,440.66","11,411.25","11,478.73","11,312.99","-","0.26%"
"Oct 09, 2019","11,411.25","11,320.29","11,423.75","11,312.20","-","0.80%"
"Oct 08, 2019","11,320.29","11,621.91","11,676.26","11,320.29","-","-2.60%"
"Oct 07, 2019","11,621.91","11,635.97","11,685.47","11,540.01","-","-0.12%"
"Oct 04, 2019","11,635.97","11,483.58","11,635.97","11,475.44","-","1.33%"
"Oct 03, 2019","11,483.58","11,491.06","11,553.94","11,339.26","-","-0.07%"
"Oct 02, 2019","11,491.06","11,944.25","11,945.27","11,479.54","-","-3.79%"
"Oct 01, 2019","11,944.25","12,103.76","12,157.70","11,933.51","-","-1.32%"
"Sep 30, 2019","12,103.76","12,172.42","12,200.99","12,103.76","-","-0.56%"
"Sep 27, 2019","12,172.42","12,005.60","12,172.42","12,005.60","-","1.39%"
"Sep 26, 2019","12,005.60","11,854.37","12,038.18","11,824.68","-","1.28%"
"Sep 25, 2019","11,854.37","11,941.65","11,941.65","11,703.42","-","-0.73%"
"Sep 24, 2019","11,941.65","11,993.87","12,026.53","11,928.74","-","-0.44%"
"Sep 23, 2019","11,993.87","12,004.30","12,011.63","11,855.36","-","-0.09%"
"Sep 20, 2019","12,004.30","12,064.41","12,085.30","11,968.56","-","-0.50%"
"Sep 19, 2019","12,064.41","11,951.03","12,066.81","11,938.54","-","0.95%"
"Sep 18, 2019","11,951.03","12,039.36","12,049.49","11,951.03","-","-0.73%"
"Sep 17, 2019","12,039.36","12,034.44","12,039.36","11,946.11","-","0.04%"
"Sep 16, 2019","12,034.44","12,161.62","12,161.62","11,917.43","-","-1.05%"
"Sep 13, 2019","12,161.62","11,886.63","12,165.30","11,874.50","-","2.31%"
"Sep 12, 2019","11,886.63","11,884.80","11,935.71","11,823.14","-","0.02%"
"Sep 11, 2019","11,884.80","11,574.00","12,311.19","11,574.00","-","2.69%"
"Sep 10, 2019","11,574.00","11,647.17","11,666.10","11,453.30","-","-0.63%"
"Sep 09, 2019","11,647.17","11,714.52","11,818.64","11,631.12","-","-0.57%"
"Sep 06, 2019","11,714.52","11,627.39","11,735.24","11,623.36","-","0.75%"
"Sep 05, 2019","11,627.39","11,491.35","11,627.39","11,490.35","-","1.18%"
"Sep 04, 2019","11,491.35","11,363.98","11,509.00","11,363.98","-","1.12%"
"Sep 03, 2019","11,363.98","11,374.39","11,396.50","11,288.35","-","-0.09%"
"Sep 02, 2019","11,374.39","11,257.48","11,397.26","11,245.76","-","1.04%"
"Aug 30, 2019","11,257.48","11,249.24","11,336.60","11,207.78","-","0.07%"
"Aug 29, 2019","11,249.24","11,153.60","11,249.24","11,112.27","-","0.86%"
"Aug 28, 2019","11,153.60","11,248.61","11,256.83","11,085.71","-","-0.84%"
"Aug 27, 2019","11,248.61","11,175.64","11,262.85","11,147.19","-","0.65%"
"Aug 23, 2019","11,175.64","11,223.21","11,338.12","11,175.64","-","-0.42%"
"Aug 22, 2019","11,223.21","11,291.09","11,291.09","11,149.09","-","-0.60%"
"Aug 21, 2019","11,291.09","11,213.09","11,341.51","11,211.45","-","0.70%"
"Aug 20, 2019","11,213.09","11,254.53","11,375.60","11,207.37","-","-0.37%"
"Aug 19, 2019","11,254.53","11,157.99","11,327.78","11,150.11","-","0.87%"
"Aug 16, 2019","11,157.99","10,979.42","11,157.99","10,979.42","-","1.63%"
"Aug 15, 2019","10,979.42","11,046.02","11,081.84","10,895.39","-","-0.60%"
"Aug 14, 2019","11,046.02","11,185.25","11,253.12","10,994.71","-","-1.24%"
"Aug 13, 2019","11,185.25","11,191.68","11,211.15","11,056.10","-","-0.06%"
"Aug 12, 2019","11,191.68","11,366.80","11,505.21","11,191.68","-","-1.54%"
"Aug 09, 2019","11,366.80","11,394.46","11,423.29","11,349.89","-","-0.24%"
"Aug 08, 2019","11,394.46","11,232.26","11,394.46","11,232.26","-","1.44%"
"Aug 07, 2019","11,232.26","11,212.09","11,275.72","11,145.76","-","0.18%"
"Aug 06, 2019","11,212.09","11,268.31","11,329.39","11,205.76","-","-0.50%"
"Aug 05, 2019","11,268.31","11,624.42","11,624.42","11,253.95","-","-3.06%"
"Aug 02, 2019","11,624.42","11,975.25","11,975.25","11,536.54","-","-2.93%"
"Aug 01, 2019","11,975.25","11,761.92","12,053.28","11,713.11","-","1.81%"
"Jul 31, 2019","11,761.92","11,808.67","11,820.67","11,736.40","-","-0.40%"
"Jul 30, 2019","11,808.67","11,859.33","11,907.36","11,807.46","-","-0.43%"
"Jul 29, 2019","11,859.33","11,363.43","11,924.56","11,350.34","-","4.36%"
"Jul 26, 2019","11,363.43","11,357.67","11,391.56","11,327.57","-","0.05%"
"Jul 25, 2019","11,357.67","11,459.92","11,516.56","11,285.60","-","-0.89%"
"Jul 24, 2019","11,459.92","11,406.05","11,494.69","11,406.05","-","0.47%"
"Jul 23, 2019","11,406.05","11,392.78","11,498.86","11,389.49","-","0.12%"
"Jul 22, 2019","11,392.78","11,397.55","11,447.48","11,342.21","-","-0.04%"
"Jul 19, 2019","11,397.55","11,384.05","11,461.35","11,341.41","-","0.12%"
"Jul 18, 2019","11,384.05","11,435.36","11,435.36","11,336.24","-","-0.45%"
"Jul 17, 2019","11,435.36","11,458.94","11,496.29","11,405.13","-","-0.21%"
"Jul 16, 2019","11,458.94","11,364.74","11,487.13","11,359.45","-","0.83%"
"Jul 15, 2019","11,364.74","11,346.48","11,395.85","11,325.34","-","0.16%"
"Jul 12, 2019","11,346.48","11,309.74","11,378.07","11,304.28","-","0.32%"
"Jul 11, 2019","11,309.74","11,295.53","11,333.24","11,279.25","-","0.13%"
"Jul 10, 2019","11,295.53","11,282.19","11,335.99","11,263.35","-","0.12%"
"Jul 09, 2019","11,282.19","11,390.61","11,392.55","11,254.20","-","-0.95%"
"Jul 08, 2019","11,390.61","11,425.23","11,461.54","11,359.31","-","-0.30%"
"Jul 05, 2019","11,425.23","11,538.82","11,570.56","11,404.58","-","-0.98%"
"Jul 04, 2019","11,538.82","11,486.88","11,554.87","11,476.23","-","0.45%"
"Jul 03, 2019","11,486.88","11,357.54","11,486.88","11,357.18","-","1.14%"
"Jul 02, 2019","11,357.54","11,300.53","11,363.78","11,282.33","-","0.50%"
"Jul 01, 2019","11,300.53","11,144.78","11,311.01","11,144.78","-","1.40%"
"Jun 28, 2019","11,144.78","11,069.11","11,163.37","11,069.11","-","0.68%"
"Jun 27, 2019","11,069.11","11,073.09","11,130.01","11,032.50","-","-0.04%"
"Jun 26, 2019","11,073.09","11,107.42","11,129.94","11,060.59","-","-0.31%"
"Jun 25, 2019","11,107.42","11,036.49","11,112.07","10,996.16","-","0.64%"
"Jun 24, 2019","11,036.49","11,024.62","11,078.09","10,994.56","-","0.11%"
"Jun 21, 2019","11,024.62","11,008.19","11,047.86","10,973.62","-","0.15%"
"Jun 20, 2019","11,008.19","10,914.81","11,077.39","10,914.81","-","0.86%"
"Jun 19, 2019","10,914.81","10,886.49","10,960.43","10,882.22","-","0.26%"
"Jun 18, 2019","10,886.49","10,776.87","10,914.49","10,727.00","-","1.02%"
"Jun 17, 2019","10,776.87","10,735.96","10,822.21","10,735.96","-","0.38%"
"Jun 14, 2019","10,735.96","10,747.50","10,758.85","10,672.07","-","-0.11%"
"Jun 13, 2019","10,747.50","10,854.98","10,859.52","10,723.75","-","-0.99%"
"Jun 12, 2019","10,854.98","10,910.40","10,911.84","10,790.89","-","-0.51%"
"Jun 11, 2019","10,910.40","10,895.51","10,980.09","10,888.48","-","0.14%"
"Jun 10, 2019","10,895.51","10,844.45","10,906.16","10,797.32","-","0.47%"
"Jun 07, 2019","10,844.45","10,745.42","10,862.01","10,730.68","-","0.92%"
"Jun 06, 2019","10,745.42","10,808.51","10,866.09","10,694.40","-","-0.58%"
"Jun 05, 2019","10,808.51","10,826.52","10,889.59","10,768.11","-","-0.17%"
"Jun 04, 2019","10,826.52","10,710.40","10,837.52","10,592.61","-","1.08%"
"Jun 03, 2019","10,710.40","10,822.50","10,822.50","10,678.73","-","-1.04%"
"May 31, 2019","10,822.50","10,881.94","10,883.41","10,724.29","-","-0.55%"
"May 30, 2019","10,881.94","10,693.16","10,927.73","10,693.16","-","1.77%"
"May 29, 2019","10,693.16","10,842.23","10,842.23","10,681.62","-","-1.37%"
"May 28, 2019","10,842.23","10,821.45","10,850.40","10,778.25","-","0.19%"
"May 24, 2019","10,821.45","10,761.15","10,857.51","10,761.15","-","0.56%"
"May 23, 2019","10,761.15","10,937.89","10,948.43","10,726.89","-","-1.62%"
"May 22, 2019","10,937.89","10,936.01","11,036.07","10,909.53","-","0.02%"
"May 21, 2019","10,936.01","10,891.81","10,985.33","10,891.81","-","0.41%"
"May 20, 2019","10,891.81","10,991.36","11,018.81","10,874.07","-","-0.91%"
"May 17, 2019","10,991.36","11,052.56","11,059.55","10,932.63","-","-0.55%"
"May 16, 2019","11,052.56","10,843.93","11,062.94","10,827.17","-","1.92%"
"May 15, 2019","10,843.93","10,766.35","10,856.85","10,758.05","-","0.72%"
"May 14, 2019","10,766.35","10,613.84","10,766.35","10,613.84","-","1.44%"
"May 13, 2019","10,613.84","10,768.98","10,773.83","10,605.21","-","-1.44%"
"May 10, 2019","10,768.98","10,759.89","10,876.74","10,750.78","-","0.08%"
"May 09, 2019","10,759.89","10,916.09","10,920.88","10,735.03","-","-1.43%"
"May 08, 2019","10,916.09","10,854.67","10,932.75","10,805.43","-","0.57%"
"May 07, 2019","10,854.67","10,969.79","11,022.24","10,849.35","-","-1.05%"
"May 03, 2019","10,969.79","10,978.19","11,029.07","10,942.57","-","-0.08%"
"May 02, 2019","10,978.19","11,034.59","11,034.59","10,932.63","-","-0.51%"
"May 01, 2019","11,034.59","10,928.75","11,035.46","10,928.75","-","0.97%"
"Apr 30, 2019","10,928.75","11,043.59","11,076.50","10,896.19","-","-1.04%"
"Apr 29, 2019","11,043.59","10,995.64","11,059.81","10,970.51","-","0.44%"
"Apr 26, 2019","10,995.64","10,945.63","11,003.10","10,944.04","-","0.46%"
"Apr 25, 2019","10,945.63","10,968.50","10,995.89","10,902.61","-","-0.21%"
"Apr 24, 2019","10,968.50","10,961.32","10,987.72","10,920.33","-","0.07%"
"Apr 23, 2019","10,961.32","10,944.71","10,963.13","10,882.18","-","0.15%"
"Apr 18, 2019","10,944.71","10,933.71","10,948.86","10,828.42","-","0.10%"
"Apr 17, 2019","10,933.71","10,915.31","10,963.75","10,913.40","-","0.17%"
"Apr 16, 2019","10,915.31","10,777.58","10,915.31","10,777.31","-","1.28%"
"Apr 15, 2019","10,777.58","10,706.41","10,799.10","10,704.53","-","0.66%"
"Apr 12, 2019","10,706.41","10,635.11","10,706.41","10,521.31","-","0.67%"
"Apr 11, 2019","10,635.11","10,529.92","10,635.11","10,493.68","-","1.00%"
"Apr 10, 2019","10,529.92","10,524.72","10,573.93","10,512.67","-","0.05%"
"Apr 09, 2019","10,524.72","10,577.93","10,601.39","10,524.72","-","-0.50%"
"Apr 08, 2019","10,577.93","10,644.70","10,664.00","10,537.38","-","-0.63%"
"Apr 05, 2019","10,644.70","10,617.40","10,681.49","10,583.92","-","0.26%"
"Apr 04, 2019","10,617.40","10,576.08","10,629.92","10,509.24","-","0.39%"
"Apr 03, 2019","10,576.08","10,362.26","10,576.08","10,362.03","-","2.06%"
"Apr 02, 2019","10,362.26","10,233.59","10,362.26","10,233.59","-","1.26%"
"Apr 01, 2019","10,233.59","10,131.81","10,266.92","10,131.81","-","1.00%"
"Mar 29, 2019","10,131.81","9,978.30","10,154.68","9,978.30","-","1.54%"
"Mar 28, 2019","9,978.30","9,957.22","10,024.23","9,931.88","-","0.21%"
"Mar 27, 2019","9,957.22","9,892.28","9,990.79","9,892.28","-","0.66%"
"Mar 26, 2019","9,892.28","9,820.02","9,930.76","9,816.74","-","0.74%"
"Mar 25, 2019","9,820.02","9,910.04","9,914.74","9,808.66","-","-0.91%"
"Mar 22, 2019","9,910.04","10,097.87","10,142.06","9,890.58","-","-1.86%"
"Mar 21, 2019","10,097.87","10,142.95","10,142.95","10,011.19","-","-0.44%"
"Mar 20, 2019","10,142.95","10,327.76","10,335.08","10,142.95","-","-1.79%"
"Mar 19, 2019","10,327.76","10,301.26","10,373.31","10,282.13","-","0.26%"
"Mar 18, 2019","10,301.26","10,246.14","10,301.26","10,238.71","-","0.54%"
"Mar 15, 2019","10,246.14","10,090.52","10,258.90","10,090.52","-","1.54%"
"Mar 14, 2019","10,090.52","10,031.83","10,122.21","10,012.35","-","0.59%"
"Mar 13, 2019","10,031.83","9,992.69","10,105.08","9,968.58","-","0.39%"
"Mar 12, 2019","9,992.69","9,908.11","10,062.47","9,895.48","-","0.85%"
"Mar 11, 2019","9,908.11","9,792.88","9,926.25","9,792.88","-","1.18%"
"Mar 08, 2019","9,792.88","9,899.57","9,903.39","9,747.74","-","-1.08%"
"Mar 07, 2019","9,899.57","10,103.35","10,103.99","9,873.93","-","-2.02%"
"Mar 06, 2019","10,103.35","10,162.20","10,162.20","10,087.13","-","-0.58%"
"Mar 05, 2019","10,162.20","10,132.88","10,191.64","10,120.35","-","0.29%"
"Mar 04, 2019","10,132.88","10,135.58","10,199.48","10,129.67","-","-0.03%"
"Mar 01, 2019","10,135.58","9,945.63","10,139.41","9,904.86","-","1.91%"
"Feb 28, 2019","9,945.63","9,875.87","9,950.42","9,827.91","-","0.71%"
"Feb 27, 2019","9,875.87","9,917.71","9,917.71","9,833.28","-","-0.42%"
"Feb 26, 2019","9,917.71","9,896.39","9,957.45","9,826.83","-","0.22%"
"Feb 25, 2019","9,896.39","9,844.64","9,906.01","9,825.55","-","0.53%"
"Feb 22, 2019","9,844.64","9,814.37","9,920.32","9,809.57","-","0.31%"
"Feb 21, 2019","9,814.37","9,773.62","9,841.01","9,749.19","-","0.42%"
"Feb 20, 2019","9,773.62","9,763.12","9,802.11","9,734.69","-","0.11%"
"Feb 19, 2019","9,763.12","9,882.09","9,886.08","9,758.81","-","-1.20%"
"Feb 18, 2019","9,882.09","9,851.73","9,913.73","9,810.46","-","0.31%"
"Feb 15, 2019","9,851.73","9,855.58","9,868.31","9,770.93","-","-0.04%"
"Feb 14, 2019","9,855.58","9,936.88","9,958.08","9,848.27","-","-0.82%"
"Feb 13, 2019","9,936.88","9,829.49","9,949.33","9,829.49","-","1.09%"
"Feb 12, 2019","9,829.49","9,962.10","9,968.73","9,807.56","-","-1.33%"
"Feb 11, 2019","9,962.10","9,816.42","9,981.67","9,815.25","-","1.48%"
"Feb 08, 2019","9,816.42","9,941.39","9,942.13","9,809.03","-","-1.26%"
"Feb 07, 2019","9,941.39","10,109.04","10,114.84","9,941.39","-","-1.66%"
"Feb 06, 2019","10,109.04","10,076.06","10,119.22","10,026.43","-","0.33%"
"Feb 05, 2019","10,076.06","9,975.92","10,077.98","9,938.77","-","1.00%"
"Feb 04, 2019","9,975.92","9,932.06","9,980.51","9,920.17","-","0.44%"
"Feb 01, 2019","9,932.06","9,835.00","9,965.66","9,833.63","-","0.99%"
"Jan 31, 2019","9,835.00","9,947.58","9,962.58","9,807.22","-","-1.13%"
"Jan 30, 2019","9,947.58","9,865.47","9,989.41","9,854.68","-","0.83%"
"Jan 29, 2019","9,865.47","9,797.33","9,912.79","9,771.50","-","0.70%"
"Jan 28, 2019","9,797.33","9,841.95","9,877.85","9,786.99","-","-0.45%"
"Jan 25, 2019","9,841.95","9,870.83","9,983.11","9,841.95","-","-0.29%"
"Jan 24, 2019","9,870.83","9,838.60","9,910.10","9,820.12","-","0.33%"
"Jan 23, 2019","9,838.60","9,910.41","9,917.39","9,815.88","-","-0.72%"
"Jan 22, 2019","9,910.41","10,010.07","10,015.19","9,887.93","-","-1.00%"
"Jan 21, 2019","10,010.07","9,951.19","10,019.64","9,923.93","-","0.59%"
"Jan 18, 2019","9,951.19","9,759.46","9,965.70","9,759.46","-","1.96%"
"Jan 17, 2019","9,759.46","9,839.41","9,839.41","9,710.17","-","-0.81%"
"Jan 16, 2019","9,839.41","9,842.70","9,891.38","9,803.53","-","-0.03%"
"Jan 15, 2019","9,842.70","9,853.68","9,937.78","9,768.47","-","-0.11%"
"Jan 14, 2019","9,853.68","9,872.47","9,897.02","9,751.67","-","-0.19%"
"Jan 11, 2019","9,872.47","9,818.09","9,915.93","9,817.33","-","0.55%"
"Jan 10, 2019","9,818.09","9,743.40","9,838.90","9,703.70","-","0.77%"
"Jan 09, 2019","9,743.40","9,673.08","9,798.39","9,673.08","-","0.73%"
"Jan 08, 2019","9,673.08","9,641.44","9,739.15","9,631.51","-","0.33%"
"Jan 07, 2019","9,641.44","9,608.46","9,678.05","9,600.48","-","0.34%"
"Jan 04, 2019","9,608.46","9,298.39","9,608.46","9,298.39","-","3.33%"
"Jan 03, 2019","9,298.39","9,420.64","9,426.24","9,298.39","-","-1.30%"
"Jan 02, 2019","9,420.64","9,310.55","9,425.78","9,137.42","-","1.18%"
"Dec 31, 2018","9,310.55","9,358.23","9,372.40","9,289.63","-","-0.51%"
"Dec 28, 2018","9,358.23","9,123.68","9,366.18","9,123.68","-","2.57%"
"Dec 27, 2018","9,123.68","9,111.66","9,295.70","9,052.47","-","0.13%"
"Dec 24, 2018","9,111.66","9,298.24","9,298.24","9,105.29","-","-2.01%"
"Dec 21, 2018","9,298.24","9,201.27","9,298.24","9,179.01","-","1.05%"
"Dec 20, 2018","9,201.27","9,213.06","9,255.58","8,996.47","-","-0.13%"
"Dec 19, 2018","9,213.06","9,120.48","9,234.21","9,091.32","-","1.02%"
"Dec 18, 2018","9,120.48","9,090.34","9,172.41","9,020.19","-","0.33%"
"Dec 17, 2018","9,090.34","9,188.54","9,191.62","9,042.11","-","-1.07%"
"Dec 14, 2018","9,188.54","9,251.15","9,251.15","9,111.95","-","-0.68%"
"Dec 13, 2018","9,251.15","9,303.72","9,307.05","9,225.37","-","-0.57%"
"Dec 12, 2018","9,303.72","9,067.87","9,309.42","9,027.20","-","2.60%"
"Dec 11, 2018","9,067.87","9,014.01","9,172.93","8,938.62","-","0.60%"
"Dec 10, 2018","9,014.01","9,106.55","9,148.78","9,014.01","-","-1.02%"
"Dec 07, 2018","9,106.55","9,065.61","9,237.57","9,065.61","-","0.45%"
"Dec 06, 2018","9,065.61","9,463.36","9,463.36","9,041.77","-","-4.20%"
"Dec 05, 2018","9,463.36","9,577.94","9,577.94","9,329.04","-","-1.20%"
"Dec 04, 2018","9,577.94","9,748.47","9,767.89","9,576.76","-","-1.75%"
"Dec 03, 2018","9,748.47","9,635.78","9,836.95","9,634.85","-","1.17%"
"Nov 30, 2018","9,635.78","9,792.88","9,799.25","9,616.99","-","-1.60%"
"Nov 29, 2018","9,792.88","9,781.43","9,918.29","9,781.43","-","0.12%"
"Nov 28, 2018","9,781.43","9,800.85","9,839.53","9,762.54","-","-0.20%"
"Nov 27, 2018","9,800.85","9,833.38","9,879.15","9,753.96","-","-0.33%"
"Nov 26, 2018","9,833.38","9,676.62","9,847.97","9,675.14","-","1.62%"
"Nov 23, 2018","9,676.62","9,601.77","9,679.70","9,597.31","-","0.78%"
"Nov 22, 2018","9,601.77","9,607.03","9,641.15","9,520.57","-","-0.05%"
"Nov 21, 2018","9,607.03","9,436.30","9,607.03","9,403.56","-","1.81%"
"Nov 20, 2018","9,436.30","9,456.05","9,548.82","9,318.04","-","-0.21%"
"Nov 19, 2018","9,456.05","9,460.77","9,568.76","9,450.08","-","-0.05%"
"Nov 16, 2018","9,460.77","9,445.91","9,587.61","9,445.23","-","0.16%"
"Nov 15, 2018","9,445.91","9,692.84","9,833.97","9,396.59","-","-2.55%"
"Nov 14, 2018","9,692.84","9,757.88","9,797.00","9,627.06","-","-0.67%"
"Nov 13, 2018","9,757.88","9,614.56","9,772.10","9,614.56","-","1.49%"
"Nov 12, 2018","9,614.56","9,818.88","9,924.22","9,614.56","-","-2.08%"
"Nov 09, 2018","9,818.88","9,822.51","9,851.31","9,755.21","-","-0.04%"
"Nov 08, 2018","9,822.51","9,790.02","9,866.53","9,774.19","-","0.33%"
"Nov 07, 2018","9,790.02","9,717.37","9,818.61","9,717.37","-","0.75%"
"Nov 06, 2018","9,717.37","9,752.64","9,792.16","9,697.97","-","-0.36%"
"Nov 05, 2018","9,752.64","9,901.86","9,901.86","9,745.51","-","-1.51%"
"Nov 02, 2018","9,901.86","9,810.17","10,014.68","9,810.17","-","0.93%"
"Nov 01, 2018","9,810.17","9,775.97","9,881.71","9,676.11","-","0.35%"
"Oct 31, 2018","9,775.97","9,635.74","9,849.71","9,635.74","-","1.46%"
