"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 05, 2019","1,155.9","1,164.2","1,165.3","1,154.8","-","-0.70%"
"Dec 04, 2019","1,164.0","1,156.5","1,164.7","1,156.1","-","0.36%"
"Dec 03, 2019","1,159.8","1,177.4","1,179.7","1,155.5","-","-1.70%"
"Dec 02, 2019","1,179.8","1,190.1","1,199.0","1,178.7","-","-0.87%"
"Nov 29, 2019","1,190.2","1,195.9","1,202.5","1,189.5","-","-0.94%"
"Nov 28, 2019","1,201.5","1,198.5","1,201.9","1,196.5","-","-0.08%"
"Nov 27, 2019","1,202.5","1,204.2","1,205.2","1,199.3","-","0.42%"
"Nov 26, 2019","1,197.5","1,201.5","1,201.5","1,195.1","-","0.06%"
"Nov 25, 2019","1,196.8","1,189.2","1,198.0","1,189.2","-","0.92%"
"Nov 22, 2019","1,185.9","1,175.7","1,188.6","1,175.2","-","1.23%"
"Nov 21, 2019","1,171.5","1,169.8","1,173.0","1,164.6","-","-0.29%"
"Nov 20, 2019","1,174.9","1,180.3","1,180.7","1,167.7","-","-0.81%"
"Nov 19, 2019","1,184.5","1,185.5","1,198.2","1,182.8","-","0.18%"
"Nov 18, 2019","1,182.4","1,182.5","1,186.9","1,179.8","-","0.08%"
"Nov 15, 2019","1,181.5","1,186.3","1,186.7","1,171.8","-","0.10%"
"Nov 14, 2019","1,180.3","1,187.2","1,188.5","1,180.0","-","-0.61%"
"Nov 13, 2019","1,187.5","1,183.5","1,188.2","1,179.1","-","-0.19%"
"Nov 12, 2019","1,189.8","1,186.4","1,193.7","1,184.0","-","0.56%"
"Nov 11, 2019","1,183.2","1,185.0","1,185.2","1,172.2","-","-0.50%"
"Nov 08, 2019","1,189.2","1,192.8","1,195.0","1,187.1","-","-0.61%"
"Nov 07, 2019","1,196.5","1,198.0","1,200.8","1,194.7","-","0.21%"
"Nov 06, 2019","1,194.0","1,190.8","1,194.6","1,188.5","-","0.08%"
"Nov 05, 2019","1,193.0","1,191.8","1,195.2","1,189.8","-","0.26%"
"Nov 04, 2019","1,189.9","1,183.0","1,193.7","1,181.2","-","0.94%"
"Nov 01, 2019","1,178.8","1,172.8","1,179.7","1,172.3","-","0.73%"
"Oct 31, 2019","1,170.2","1,183.2","1,183.8","1,169.5","-","-1.16%"
"Oct 30, 2019","1,183.9","1,176.7","1,184.5","1,174.7","-","0.39%"
"Oct 29, 2019","1,179.3","1,181.3","1,183.0","1,172.7","-","-0.34%"
"Oct 28, 2019","1,183.3","1,179.8","1,186.2","1,177.0","-","0.09%"
"Oct 25, 2019","1,182.2","1,182.6","1,184.2","1,175.0","-","-0.14%"
"Oct 24, 2019","1,183.8","1,172.8","1,185.0","1,172.7","-","1.05%"
"Oct 23, 2019","1,171.5","1,162.2","1,172.8","1,161.6","-","0.60%"
"Oct 22, 2019","1,164.5","1,156.0","1,167.3","1,153.5","-","0.74%"
"Oct 21, 2019","1,156.0","1,155.0","1,162.0","1,153.0","-","0.17%"
"Oct 18, 2019","1,154.0","1,156.8","1,162.0","1,153.5","-","-0.37%"
"Oct 17, 2019","1,158.3","1,159.8","1,168.6","1,156.2","-","0.17%"
"Oct 16, 2019","1,156.3","1,162.2","1,165.0","1,153.7","-","-0.65%"
"Oct 15, 2019","1,163.9","1,167.3","1,169.0","1,158.2","-","-0.01%"
"Oct 14, 2019","1,164.0","1,169.5","1,169.5","1,160.9","-","-0.43%"
"Oct 11, 2019","1,169.0","1,156.3","1,170.2","1,152.8","-","0.80%"
"Oct 10, 2019","1,159.7","1,156.9","1,164.2","1,150.7","-","0.36%"
"Oct 09, 2019","1,155.5","1,152.2","1,160.3","1,151.3","-","0.35%"
"Oct 08, 2019","1,151.5","1,164.0","1,164.5","1,150.8","-","-0.80%"
"Oct 07, 2019","1,160.8","1,151.3","1,162.2","1,149.9","-","0.59%"
"Oct 04, 2019","1,154.0","1,144.8","1,154.7","1,140.9","-","1.18%"
"Oct 03, 2019","1,140.5","1,146.0","1,147.5","1,129.0","-","-0.50%"
"Oct 02, 2019","1,146.2","1,179.7","1,181.7","1,145.8","-","-3.29%"
"Oct 01, 2019","1,185.2","1,197.1","1,197.8","1,184.8","-","-0.75%"
"Sep 30, 2019","1,194.2","1,195.9","1,199.2","1,193.0","-","-0.28%"
"Sep 27, 2019","1,197.5","1,188.6","1,199.4","1,187.8","-","1.05%"
"Sep 26, 2019","1,185.0","1,172.3","1,190.7","1,172.2","-","0.89%"
"Sep 25, 2019","1,174.5","1,167.7","1,175.0","1,162.0","-","0.06%"
"Sep 24, 2019","1,173.8","1,183.3","1,184.3","1,173.0","-","-0.59%"
"Sep 23, 2019","1,180.8","1,185.2","1,186.2","1,173.5","-","-0.20%"
"Sep 20, 2019","1,183.2","1,180.3","1,188.8","1,179.7","-","-0.24%"
"Sep 19, 2019","1,186.1","1,176.2","1,188.3","1,174.5","-","0.64%"
"Sep 18, 2019","1,178.5","1,177.5","1,184.5","1,176.3","-","-0.06%"
"Sep 17, 2019","1,179.2","1,177.5","1,184.5","1,175.0","-","-0.03%"
"Sep 16, 2019","1,179.5","1,184.0","1,187.2","1,179.5","-","-1.16%"
"Sep 13, 2019","1,193.3","1,188.2","1,195.5","1,185.2","-","0.32%"
"Sep 12, 2019","1,189.5","1,192.5","1,193.9","1,183.0","-","0.11%"
"Sep 11, 2019","1,188.2","1,182.6","1,190.2","1,181.4","-","0.94%"
"Sep 10, 2019","1,177.1","1,169.0","1,177.8","1,166.5","-","0.45%"
"Sep 09, 2019","1,171.8","1,186.5","1,186.9","1,167.3","-","-0.69%"
"Sep 06, 2019","1,179.9","1,176.5","1,180.5","1,173.7","-","0.18%"
"Sep 05, 2019","1,177.8","1,186.5","1,188.4","1,175.0","-","-0.46%"
"Sep 04, 2019","1,183.3","1,181.5","1,186.5","1,178.0","-","0.64%"
"Sep 03, 2019","1,175.8","1,180.8","1,181.5","1,171.8","-","-0.27%"
"Sep 02, 2019","1,179.0","1,168.2","1,183.8","1,168.2","-","1.11%"
"Aug 30, 2019","1,166.1","1,164.0","1,171.6","1,162.0","-","0.30%"
"Aug 29, 2019","1,162.6","1,149.4","1,165.2","1,149.0","-","0.98%"
"Aug 28, 2019","1,151.3","1,145.0","1,154.0","1,140.5","-","0.37%"
"Aug 27, 2019","1,147.0","1,143.8","1,150.5","1,139.5","-","-0.16%"
"Aug 23, 2019","1,148.8","1,158.4","1,163.2","1,147.7","-","-0.35%"
"Aug 22, 2019","1,152.8","1,161.2","1,163.1","1,149.3","-","-1.07%"
"Aug 21, 2019","1,165.3","1,153.2","1,166.8","1,153.2","-","1.11%"
"Aug 20, 2019","1,152.5","1,164.0","1,169.3","1,151.2","-","-0.87%"
"Aug 19, 2019","1,162.6","1,159.0","1,166.8","1,157.9","-","0.94%"
"Aug 16, 2019","1,151.8","1,145.8","1,152.2","1,145.2","-","0.86%"
"Aug 15, 2019","1,142.0","1,152.8","1,155.4","1,135.0","-","-0.81%"
"Aug 14, 2019","1,151.3","1,171.2","1,171.2","1,145.7","-","-1.43%"
"Aug 13, 2019","1,168.0","1,161.8","1,173.0","1,154.5","-","0.26%"
"Aug 12, 2019","1,165.0","1,172.6","1,177.1","1,161.0","-","-0.34%"
"Aug 09, 2019","1,169.0","1,173.3","1,176.0","1,166.0","-","-0.47%"
"Aug 08, 2019","1,174.5","1,166.0","1,174.7","1,158.5","-","1.76%"
"Aug 07, 2019","1,154.2","1,151.5","1,160.7","1,147.0","-","0.35%"
"Aug 06, 2019","1,150.2","1,153.5","1,161.2","1,149.0","-","-0.72%"
"Aug 05, 2019","1,158.5","1,173.8","1,177.8","1,154.5","-","-2.50%"
"Aug 02, 2019","1,188.2","1,198.5","1,201.5","1,186.8","-","-2.45%"
"Aug 01, 2019","1,218.0","1,210.9","1,221.8","1,210.0","-","-0.03%"
"Jul 31, 2019","1,218.4","1,225.7","1,226.8","1,215.8","-","-0.77%"
"Jul 30, 2019","1,227.8","1,238.8","1,239.0","1,227.0","-","-0.54%"
"Jul 29, 2019","1,234.5","1,214.5","1,238.3","1,213.5","-","1.84%"
"Jul 26, 2019","1,212.2","1,204.8","1,212.8","1,202.0","-","0.81%"
"Jul 25, 2019","1,202.5","1,207.8","1,211.0","1,198.0","-","-0.19%"
"Jul 24, 2019","1,204.8","1,211.0","1,211.4","1,200.2","-","-0.65%"
"Jul 23, 2019","1,212.7","1,214.6","1,220.1","1,211.0","-","0.51%"
"Jul 22, 2019","1,206.5","1,204.4","1,212.0","1,202.2","-","0.11%"
"Jul 19, 2019","1,205.2","1,208.0","1,211.5","1,199.7","-","0.25%"
"Jul 18, 2019","1,202.2","1,203.7","1,206.7","1,201.0","-","-0.60%"
"Jul 17, 2019","1,209.5","1,213.8","1,216.7","1,207.3","-","-0.58%"
"Jul 16, 2019","1,216.5","1,209.3","1,218.8","1,209.0","-","0.60%"
"Jul 15, 2019","1,209.3","1,205.2","1,212.0","1,202.0","-","0.36%"
"Jul 12, 2019","1,205.0","1,208.5","1,210.3","1,203.1","-","-0.10%"
"Jul 11, 2019","1,206.2","1,212.8","1,213.8","1,204.5","-","-0.27%"
"Jul 10, 2019","1,209.5","1,208.0","1,214.0","1,206.8","-","-0.07%"
"Jul 09, 2019","1,210.3","1,211.5","1,213.2","1,207.2","-","-0.18%"
"Jul 08, 2019","1,212.5","1,211.2","1,216.3","1,210.8","-","-0.04%"
"Jul 05, 2019","1,213.0","1,219.4","1,219.8","1,211.2","-","-0.70%"
"Jul 04, 2019","1,221.5","1,222.7","1,224.5","1,220.8","-","-0.06%"
"Jul 03, 2019","1,222.2","1,216.5","1,224.0","1,216.3","-","0.67%"
"Jul 02, 2019","1,214.1","1,208.6","1,215.0","1,206.0","-","0.80%"
"Jul 01, 2019","1,204.5","1,203.5","1,209.3","1,202.0","-","1.02%"
"Jun 28, 2019","1,192.3","1,188.2","1,194.2","1,188.2","-","0.34%"
"Jun 27, 2019","1,188.3","1,192.0","1,194.8","1,184.0","-","-0.16%"
"Jun 26, 2019","1,190.2","1,188.7","1,193.2","1,187.8","-","-0.01%"
"Jun 25, 2019","1,190.3","1,184.2","1,192.0","1,182.5","-","0.07%"
"Jun 24, 2019","1,189.5","1,187.7","1,193.0","1,187.0","-","0.10%"
"Jun 21, 2019","1,188.3","1,192.2","1,196.5","1,183.8","-","-0.27%"
"Jun 20, 2019","1,191.5","1,193.3","1,197.0","1,189.3","-","0.37%"
"Jun 19, 2019","1,187.1","1,195.6","1,195.8","1,186.7","-","-0.59%"
"Jun 18, 2019","1,194.1","1,181.8","1,198.2","1,178.0","-","1.19%"
"Jun 17, 2019","1,180.0","1,179.8","1,182.2","1,174.8","-","-0.84%"
"Jun 14, 2019","1,190.0","1,191.6","1,192.2","1,185.0","-","-0.28%"
"Jun 13, 2019","1,193.3","1,192.2","1,198.5","1,191.3","-","0.05%"
"Jun 12, 2019","1,192.7","1,192.7","1,195.3","1,186.7","-","-0.41%"
"Jun 11, 2019","1,197.6","1,198.2","1,201.5","1,197.0","-","0.28%"
"Jun 10, 2019","1,194.2","1,192.2","1,195.5","1,191.0","-","0.56%"
"Jun 07, 2019","1,187.5","1,178.3","1,189.7","1,178.0","-","1.00%"
"Jun 06, 2019","1,175.7","1,170.8","1,178.0","1,170.0","-","0.68%"
"Jun 05, 2019","1,167.8","1,167.7","1,174.3","1,164.8","-","0.05%"
"Jun 04, 2019","1,167.2","1,156.3","1,169.0","1,154.5","-","0.40%"
"Jun 03, 2019","1,162.5","1,151.3","1,163.5","1,144.8","-","0.35%"
"May 31, 2019","1,158.4","1,158.3","1,159.5","1,153.3","-","-0.82%"
"May 30, 2019","1,168.0","1,163.5","1,170.7","1,163.2","-","0.55%"
"May 29, 2019","1,161.6","1,167.3","1,168.2","1,155.8","-","-1.01%"
"May 28, 2019","1,173.5","1,179.8","1,182.8","1,172.3","-","-0.28%"
"May 24, 2019","1,176.8","1,174.1","1,180.9","1,172.6","-","0.68%"
"May 23, 2019","1,168.8","1,180.0","1,181.3","1,165.8","-","-1.43%"
"May 22, 2019","1,185.7","1,189.2","1,192.0","1,182.2","-","0.04%"
"May 21, 2019","1,185.2","1,186.2","1,191.3","1,182.2","-","0.29%"
"May 20, 2019","1,181.8","1,188.6","1,189.7","1,174.6","-","-0.54%"
"May 17, 2019","1,188.2","1,186.7","1,188.8","1,181.0","-","-0.10%"
"May 16, 2019","1,189.4","1,176.8","1,189.8","1,174.3","-","1.08%"
"May 15, 2019","1,176.7","1,170.2","1,177.7","1,163.7","-","0.87%"
"May 14, 2019","1,166.5","1,158.0","1,166.8","1,157.8","-","1.07%"
"May 13, 2019","1,154.2","1,161.7","1,162.2","1,151.7","-","-0.48%"
"May 10, 2019","1,159.8","1,168.0","1,170.8","1,157.8","-","-0.06%"
"May 09, 2019","1,160.5","1,163.7","1,169.5","1,158.2","-","-0.77%"
"May 08, 2019","1,169.5","1,166.7","1,170.8","1,161.8","-","0.15%"
"May 07, 2019","1,167.7","1,179.5","1,186.5","1,166.2","-","-1.73%"
"May 03, 2019","1,188.2","1,185.2","1,193.8","1,184.0","-","0.44%"
"May 02, 2019","1,183.0","1,182.2","1,190.0","1,180.8","-","-0.44%"
"May 01, 2019","1,188.2","1,197.0","1,198.0","1,186.7","-","-0.46%"
"Apr 30, 2019","1,193.7","1,197.8","1,199.8","1,189.4","-","-0.32%"
"Apr 29, 2019","1,197.5","1,196.0","1,199.8","1,191.5","-","0.23%"
"Apr 26, 2019","1,194.8","1,196.5","1,196.5","1,190.5","-","-0.14%"
"Apr 25, 2019","1,196.5","1,200.0","1,200.3","1,191.7","-","-0.41%"
"Apr 24, 2019","1,201.4","1,207.5","1,208.5","1,198.8","-","-0.63%"
"Apr 23, 2019","1,209.0","1,203.3","1,210.3","1,200.2","-","0.75%"
"Apr 18, 2019","1,200.0","1,199.8","1,201.8","1,195.5","-","0.00%"
"Apr 17, 2019","1,200.0","1,198.0","1,201.8","1,196.5","-","-0.02%"
"Apr 16, 2019","1,200.2","1,196.7","1,203.2","1,195.2","-","0.42%"
"Apr 15, 2019","1,195.2","1,197.0","1,197.0","1,192.4","-","0.03%"
"Apr 12, 2019","1,194.8","1,193.2","1,198.2","1,191.6","-","0.19%"
"Apr 11, 2019","1,192.5","1,192.3","1,196.1","1,186.3","-","0.08%"
"Apr 10, 2019","1,191.5","1,192.9","1,195.0","1,189.4","-","-0.06%"
"Apr 09, 2019","1,192.2","1,193.0","1,200.8","1,190.2","-","-0.32%"
"Apr 08, 2019","1,196.0","1,195.2","1,198.0","1,191.2","-","0.02%"
"Apr 05, 2019","1,195.8","1,190.3","1,198.2","1,188.2","-","0.60%"
"Apr 04, 2019","1,188.7","1,184.7","1,189.4","1,183.0","-","-0.09%"
"Apr 03, 2019","1,189.8","1,186.0","1,190.3","1,183.5","-","0.38%"
"Apr 02, 2019","1,185.3","1,177.2","1,187.2","1,175.5","-","1.07%"
"Apr 01, 2019","1,172.8","1,173.7","1,178.8","1,171.6","-","0.50%"
"Mar 29, 2019","1,167.0","1,165.8","1,168.6","1,159.8","-","0.58%"
"Mar 28, 2019","1,160.3","1,155.8","1,164.8","1,155.5","-","0.66%"
"Mar 27, 2019","1,152.7","1,157.0","1,157.2","1,146.8","-","-0.05%"
"Mar 26, 2019","1,153.3","1,152.0","1,157.0","1,148.7","-","0.27%"
"Mar 25, 2019","1,150.2","1,149.5","1,154.8","1,144.7","-","-0.38%"
"Mar 22, 2019","1,154.6","1,176.2","1,178.2","1,152.2","-","-2.09%"
"Mar 21, 2019","1,179.2","1,173.2","1,181.3","1,170.3","-","1.00%"
"Mar 20, 2019","1,167.5","1,168.5","1,172.7","1,166.2","-","-0.40%"
"Mar 19, 2019","1,172.2","1,168.8","1,177.0","1,168.8","-","0.36%"
"Mar 18, 2019","1,168.0","1,160.2","1,168.5","1,159.5","-","0.95%"
"Mar 15, 2019","1,157.0","1,153.5","1,159.7","1,153.5","-","0.59%"
"Mar 14, 2019","1,150.2","1,145.5","1,155.0","1,143.8","-","0.45%"
"Mar 13, 2019","1,145.0","1,140.8","1,149.3","1,140.7","-","0.06%"
"Mar 12, 2019","1,144.3","1,140.2","1,146.8","1,132.9","-","0.27%"
"Mar 11, 2019","1,141.2","1,143.5","1,149.2","1,137.5","-","-0.78%"
"Mar 08, 2019","1,150.2","1,151.8","1,153.8","1,145.8","-","-0.76%"
"Mar 07, 2019","1,159.0","1,161.1","1,164.7","1,153.8","-","-0.34%"
"Mar 06, 2019","1,163.0","1,161.5","1,165.7","1,159.7","-","0.85%"
"Mar 04, 2019","1,153.2","1,152.5","1,158.5","1,150.0","-","0.41%"
"Mar 01, 2019","1,148.5","1,149.4","1,152.5","1,147.0","-","0.47%"
"Feb 28, 2019","1,143.1","1,143.7","1,146.8","1,138.0","-","-0.33%"
"Feb 27, 2019","1,146.9","1,149.2","1,149.4","1,142.5","-","-0.59%"
"Feb 26, 2019","1,153.7","1,150.5","1,156.8","1,143.9","-","-0.48%"
"Feb 25, 2019","1,159.3","1,162.3","1,163.8","1,154.8","-","0.08%"
"Feb 22, 2019","1,158.4","1,157.0","1,165.2","1,155.8","-","0.15%"
"Feb 21, 2019","1,156.7","1,163.3","1,163.8","1,152.2","-","-0.58%"
"Feb 20, 2019","1,163.5","1,157.8","1,164.3","1,155.0","-","0.72%"
"Feb 19, 2019","1,155.2","1,159.8","1,161.2","1,152.5","-","-0.54%"
"Feb 18, 2019","1,161.5","1,163.8","1,165.3","1,160.1","-","-0.30%"
"Feb 15, 2019","1,165.0","1,157.3","1,168.8","1,156.3","-","0.56%"
"Feb 14, 2019","1,158.5","1,160.7","1,164.2","1,155.8","-","0.34%"
"Feb 13, 2019","1,154.6","1,149.5","1,156.7","1,146.8","-","0.86%"
"Feb 12, 2019","1,144.7","1,148.3","1,150.7","1,142.8","-","0.02%"
"Feb 11, 2019","1,144.5","1,141.2","1,147.7","1,137.7","-","0.82%"
"Feb 08, 2019","1,135.2","1,137.7","1,142.2","1,133.8","-","-0.29%"
"Feb 07, 2019","1,138.5","1,148.2","1,153.8","1,138.0","-","-1.13%"
"Feb 06, 2019","1,151.5","1,150.1","1,153.3","1,146.9","-","-0.08%"
"Feb 05, 2019","1,152.4","1,134.1","1,153.7","1,132.5","-","2.05%"
"Feb 04, 2019","1,129.2","1,127.2","1,131.2","1,123.8","-","0.20%"
"Feb 01, 2019","1,127.0","1,121.8","1,127.8","1,118.5","-","0.70%"
"Jan 31, 2019","1,119.2","1,118.7","1,122.8","1,114.5","-","0.39%"
"Jan 30, 2019","1,114.8","1,103.5","1,118.6","1,102.7","-","1.67%"
"Jan 29, 2019","1,096.5","1,088.4","1,101.2","1,087.7","-","1.27%"
"Jan 28, 2019","1,082.8","1,090.8","1,093.5","1,080.8","-","-0.94%"
"Jan 25, 2019","1,093.1","1,096.0","1,101.0","1,092.2","-","-0.13%"
"Jan 24, 2019","1,094.5","1,097.8","1,100.5","1,091.7","-","-0.33%"
"Jan 23, 2019","1,098.1","1,102.6","1,107.0","1,096.8","-","-0.85%"
"Jan 22, 2019","1,107.5","1,113.2","1,117.5","1,104.5","-","-1.05%"
"Jan 21, 2019","1,119.2","1,118.7","1,122.0","1,116.7","-","0.04%"
"Jan 18, 2019","1,118.8","1,103.7","1,121.5","1,103.0","-","2.01%"
"Jan 17, 2019","1,096.8","1,095.2","1,099.3","1,091.0","-","-0.36%"
"Jan 16, 2019","1,100.8","1,108.8","1,109.3","1,098.5","-","-0.54%"
"Jan 15, 2019","1,106.8","1,107.5","1,109.0","1,099.0","-","0.64%"
"Jan 14, 2019","1,099.8","1,104.2","1,106.5","1,097.8","-","-0.96%"
"Jan 11, 2019","1,110.5","1,118.7","1,124.2","1,107.5","-","-0.39%"
"Jan 10, 2019","1,114.8","1,105.0","1,115.3","1,101.0","-","0.54%"
"Jan 09, 2019","1,108.8","1,110.0","1,113.8","1,106.0","-","0.69%"
"Jan 08, 2019","1,101.2","1,092.3","1,107.7","1,092.0","-","0.77%"
"Jan 07, 2019","1,092.8","1,101.6","1,102.2","1,087.3","-","-0.40%"
"Jan 04, 2019","1,097.2","1,083.8","1,099.5","1,078.8","-","2.15%"
"Jan 03, 2019","1,074.1","1,073.0","1,083.8","1,072.7","-","-0.62%"
"Jan 02, 2019","1,080.8","1,065.8","1,083.9","1,058.8","-","0.21%"
"Dec 31, 2018","1,078.5","1,081.7","1,084.0","1,078.0","-","-0.23%"
"Dec 28, 2018","1,081.0","1,067.9","1,082.3","1,063.7","-","2.22%"
"Dec 27, 2018","1,057.5","1,078.2","1,079.3","1,048.7","-","-1.26%"
"Dec 24, 2018","1,071.0","1,071.8","1,073.7","1,067.8","-","-0.65%"
"Dec 21, 2018","1,078.0","1,079.2","1,082.2","1,066.5","-","0.20%"
"Dec 20, 2018","1,075.8","1,068.8","1,084.8","1,065.5","-","-0.90%"
"Dec 19, 2018","1,085.6","1,075.8","1,088.5","1,075.5","-","1.06%"
"Dec 18, 2018","1,074.2","1,081.0","1,084.8","1,073.5","-","-1.09%"
"Dec 17, 2018","1,086.0","1,096.2","1,097.2","1,084.2","-","-2.03%"
"Dec 14, 2018","1,108.5","1,104.0","1,112.5","1,099.5","-","-0.50%"
"Dec 13, 2018","1,114.1","1,116.9","1,119.5","1,109.3","-","-0.05%"
"Dec 12, 2018","1,114.7","1,106.3","1,118.0","1,105.8","-","1.08%"
"Dec 11, 2018","1,102.8","1,096.3","1,111.0","1,092.2","-","1.30%"
"Dec 10, 2018","1,088.7","1,093.3","1,104.3","1,087.3","-","-0.80%"
